"teamid","esportsgameid","platformgameid","side"
"101428372600307248","107455808283131964","ESPORTSTMNT02:2671574","100"
"103935421249833954","103936903251214731","ESPORTSTMNT06:1190342","100"
"105550003470349739","105798784640628667","ESPORTSTMNT03:1823098","100"
"99566404579461230","106269654661336704","ESPORTSTMNT02:1960496","100"
"103877891572305836","106340473014902527","ESPORTSTMNT05:1981049","100"
"99294153824386385","105658534675942238","ESPORTSTMNT03:1992067","100"
"99566408561605102","108197521935265350","ESPORTSTMNT03:2892160","100"
"100205576307813373","102147202627772473","ESPORTSTMNT03:1122041","100"
"109523293035238887","109467129926983463","ESPORTSTMNT02:3169427","100"
"103240746434574995","103240747116242343","ESPORTSTMNT02:1210782","100"
"105520822049210915","107563481239680524","ESPORTSTMNT01:2703103","100"
"107467827374313054","108171648028356996","ESPORTSTMNT02:2913700","100"
"99322214695067838","108176672286532587","ESPORTSTMNT04:2410419","100"
"103495716886587312","106269459011783000","ESPORTSTMNT04:1800355","100"
"100725845018863243","107418445248214204","ESPORTSTMNT03:2547417","100"
"99566408358330419","109672513960335265","ESPORTSTMNT02:3170174","100"
"107423086908356081","108172137677959834","ESPORTSTMNT02:2882282","100"
"107563714667537640","107417059263431368","ESPORTSTMNT06:2210746","100"
"107467834753797729","108746545968795450","ESPORTSTMNT05:3090349","100"
"107599040773840060","107677841286697847","ESPORTSTMNT03:2568127","100"
"103877675241047720","106313258183718177","ESPORTSTMNT06:1880115","100"
"98767991921462763","103535402774206902","ESPORTSTMNT03:1341953","100"
"105537621677160078","105562529627163303","ESPORTSTMNT01:1692355","100"
"99566405127798575","105562772722104857","ESPORTSTMNT03:1683540","100"
"109695910533747910","110133799731995204","ESPORTSTMNT05:3222116","100"
"103461966981927044","107921310288529247","ESPORTSTMNT03:2652033","100"
"106371141659311452","106385973094105809","ESPORTSTMNT04:1800524","100"
"100205576309502431","103478355179292345","ESPORTSTMNT01:1370134","100"
"99566406066182955","110429898578824005","ESPORTSTMNT04:2687421","100"
"99566408221114231","104202471517880178","ESPORTSTMNT02:1401927","100"
"101383793572656373","107417059263300138","ESPORTSTMNT01:2701805","100"
"98767991866488695","105522958534618133","ESPORTSTMNT01:1894591","100"
"101383793569248484","106269680921743332","ESPORTSTMNT05:1971294","100"
"101383792559569368","103540420528951030","ESPORTSTMNT03:1335133","100"
"99566408221961358","107405912049987651","ESPORTSTMNT03:2633657","100"
"99566404579461230","103540364380027039","ESPORTSTMNT03:1342175","100"
"107581689894520368","110372140233616396","ESPORTSTMNT03:3154846","100"
"105536643047197642","108197589216240536","ESPORTSTMNT04:2450216","100"
"107599485973747723","110310652412650506","ESPORTSTMNT04:2684682","100"
"99566404853058754","104841804589478944","ESPORTSTMNT03:1551941","100"
"98767991935149427","108197521935134254","ESPORTSTMNT05:2953068","100"
"99322214691747156","102429019229191822","ESPORTSTMNT06:1051241","100"
"105532791598779236","106312505038657953","ESPORTSTMNT03:2002628","100"
"105593213115128994","108155621258911385","ESPORTSTMNT02:2881569","100"
"100783238110621058","102300216835499228","ESPORTSTMNT03:1111008","100"
"99566404578577099","102181142518787742","ESPORTSTMNT01:1165549","100"
"105709099258505657","106737608043824829","ESPORTSTMNT03:2094383","100"
"99566408221114231","102147202645860461","ESPORTSTMNT01:1134540","100"
"101422616509070746","108197589216109364","ESPORTSTMNT05:2760435","100"
"105553606349477427","108171991244431898","ESPORTSTMNT03:2788584","100"
"107581284487120142","107593829779755219","ESPORTSTMNT02:2671839","100"
"101428372603715124","102147204163478193","ESPORTSTMNT02:1092228","100"
"107581284487120142","109672513960335332","ESPORTSTMNT01:3344541","100"
"98767991921462763","107439320898324921","ESPORTSTMNT01:2742757","100"
"99566408221114231","104202471517814608","ESPORTSTMNT02:1385355","100"
"109696126554266494","110016463798132623","ESPORTSTMNT05:3220312","100"
"99566404581868574","108195478958271592","ESPORTSTMNT03:2794767","100"
"103935530333072898","108171991244431944","ESPORTSTMNT04:2411073","100"
"101428372605353526","108231751507756353","ESPORTSTMNT03:2820483","100"
"98767991921462763","102147203014640593","ESPORTSTMNT03:1127421","100"
"107598712583969458","109675742496438350","ESPORTSTMNT01:3306938","100"
"98767991916844003","106845973125508241","ESPORTSTMNT01:2250285","100"
"98926509892121852","107458367241936681","ESPORTSTMNT01:2861096","100"
"103877554248683116","106305935742541396","ESPORTSTMNT01:2030783","100"
"98767991853197861","102181142510267997","ESPORTSTMNT01:1131400","100"
"99566408217955692","110413046183474771","ESPORTSTMNT01:3379552","100"
"99566404579461230","104174613333926331","ESPORTSTMNT03:1431664","100"
"105550033967461806","108211175222979034","ESPORTSTMNT05:2990059","100"
"107760667929003738","109704924272861546","ESPORTSTMNT03:3116305","100"
"99566408221114231","108211865723912201","ESPORTSTMNT04:2430673","100"
"103935421249833954","105562529627163335","ESPORTSTMNT02:1683186","100"
"99322214689444546","109539770335869593","ESPORTSTMNT05:3219371","100"
"102235771678061291","102235771811779176","ESPORTSTMNT06:1020964","100"
"105520826536746180","105522932965957620","ESPORTSTMNT03:1756465","100"
"105550051809743868","105562431508003276","ESPORTSTMNT01:1895749","100"
"98767991846127102","102844401153578660","ESPORTSTMNT06:1061147","100"
"107581300297680248","107593829779755212","ESPORTSTMNT02:2672174","100"
"99566406064558732","104248884642363848","ESPORTSTMNT06:1320882","100"
"99566404852189289","110428848767940897","LPL_A:330581","100"
"107582609836036013","107651193189304166","ESPORTSTMNT02:2664797","100"
"99566404585387054","104174613333795074","ESPORTSTMNT01:1414831","100"
"109698030312834058","109698048963566893","ESPORTSTMNT03:3091832","100"
"102787200155434012","105990084005182070","ESPORTSTMNT04:1670287","100"
"100205576309502431","106297375706500613","ESPORTSTMNT03:1995888","100"
"99566404581868574","106269654661599035","ESPORTSTMNT03:2074833","100"
"107598785733448849","109675807409404956","ESPORTSTMNT03:3123464","100"
"100205573496804586","104174613333794956","ESPORTSTMNT01:1415210","100"
"98767991949608898","108197589216240578","ESPORTSTMNT05:3060785","100"
"103535282158162659","105562790519126670","ESPORTSTMNT04:1570221","100"
"103461966981927044","107424951278647349","ESPORTSTMNT01:2745259","100"
"106857761435870473","110574243271705427","ESPORTSTMNT01:3370396","100"
"98926509885559666","107458335263344932","ESPORTSTMNT02:2571870","100"
"99294153828264740","102147201382260118","ESPORTSTMNT03:1125358","100"
"107467803833323099","108171648028291378","ESPORTSTMNT03:2782807","100"
"109631541326560210","109659890856073513","ESPORTSTMNT03:3083253","100"
"108203161924300737","108203916588793129","ESPORTSTMNT05:2670222","100"
"105549997263803379","108211948457194144","ESPORTSTMNT04:2451846","100"
"98767991930907107","109517090067719797","ESPORTSTMNT01:3297964","100"
"105550059790656435","106308351108063476","ESPORTSTMNT03:2002352","100"
"102787200120306562","108158210395707530","ESPORTSTMNT03:2783491","100"
"107582615829368757","108286105477533926","ESPORTSTMNT01:2904400","100"
"104710682193583854","105562379829072002","ESPORTSTMNT01:1722568","100"
"101383792559569368","109672513960204104","ESPORTSTMNT02:3169174","100"
"105550047979361273","108211175223175692","ESPORTSTMNT06:2530870","100"
"102787200124959636","106744065770322666","ESPORTSTMNT06:1861095","100"
"106269818143576465","106269875363891914","ESPORTSTMNT02:2077730","100"
"106857734387052095","108514431836292501","ESPORTSTMNT05:2953261","100"
"101383793574360315","109919226378726241","ESPORTSTMNT06:2777097","100"
"98767991853197861","105522984812850542","ESPORTSTMNT03:1757851","100"
"98767991853197861","104174613353783752","ESPORTSTMNT03:1432507","100"
"107581206998502078","109659890856139103","ESPORTSTMNT03:3102015","100"
"105504044166670507","108746562335232167","ESPORTSTMNT06:2580471","100"
"102235771678061291","109467188126797774","ESPORTSTMNT06:2775296","100"
"103935468920814040","110016463799050173","ESPORTSTMNT05:3222594","100"
"98767991926151025","108176672286729377","ESPORTSTMNT05:3090659","100"
"98767991930907107","103462440145685300","ESPORTSTMNT02:1321429","100"
"107581689894520368","109660199184603694","ESPORTSTMNT06:2775815","100"
"105515219038427019","107468370561257669","ESPORTSTMNT05:2610021","100"
"105515219038427019","105568157422146408","ESPORTSTMNT04:1600207","100"
"98767991860392497","104174992718947440","ESPORTSTMNT03:1404909","100"
"102747101565183056","107418445248279781","ESPORTSTMNT01:2770511","100"
"105550059790656435","106308351108063450","ESPORTSTMNT03:2002898","100"
"99566404853854212","110198981285524797","ESPORTSTMNT04:2677203","100"
"100725845018863243","103540364360693642","ESPORTSTMNT02:1286962","100"
"105549997263803379","110413246204026114","ESPORTSTMNT01:3384079","100"
"107760667929003738","108166997302488972","ESPORTSTMNT03:2820055","100"
"103461966981927044","108471075295550106","ESPORTSTMNT03:2794471","100"
"100725845018863243","106269654661533476","ESPORTSTMNT02:2067197","100"
"104710316579222193","108171648028422558","ESPORTSTMNT03:2882348","100"
"106371141659311452","108746562335232118","ESPORTSTMNT05:3060511","100"
"105397404796640412","108355209883944934","ESPORTSTMNT06:2531681","100"
"107581761958954646","107651358743201690","ESPORTSTMNT01:2706746","100"
"107599089191671351","107677841286829071","ESPORTSTMNT02:2671445","100"
"99566408221114231","110413046183474799","ESPORTSTMNT01:3368381","100"
"102235771678061291","108197589216240574","ESPORTSTMNT05:3060428","100"
"107603544245460197","109672646550650492","ESPORTSTMNT02:3167209","100"
"99566406065437842","108197589216109344","ESPORTSTMNT06:2470031","100"
"105593129376630217","105832856319608753","ESPORTSTMNT02:1734201","100"
"105549993449477104","109523665504416376","ESPORTSTMNT01:3305685","100"
"106857734387052095","109518697662385228","ESPORTSTMNT01:3327156","100"
"103461966975897718","108471075295615742","ESPORTSTMNT03:2880551","100"
"101428372607057464","109710208773858771","ESPORTSTMNT03:3133244","100"
"101383792559569368","105551618308363509","ESPORTSTMNT01:1891069","100"
"98767991926151025","106269680921808964","ESPORTSTMNT06:1880392","100"
"105520786527322647","108172713550722148","ESPORTSTMNT06:2542236","100"
"102787200151698443","107468370561192005","ESPORTSTMNT04:2110671","100"
"105593161016793151","106419362027886008","ESPORTSTMNT01:2146710","100"
"101383793572656373","104169295283008551","ESPORTSTMNT05:1530158","100"
"105521412995449549","110310652412650496","ESPORTSTMNT06:2815737","100"
"106806779752531762","110372454558363008","ESPORTSTMNT01:3367147","100"
"99566408562477641","105551618308297909","ESPORTSTMNT03:1760955","100"
"105559480124455983","108158210395838768","ESPORTSTMNT03:2799780","100"
"103935530333072898","105562656844435639","ESPORTSTMNT02:1684458","100"
"105550054006182911","107439257587613004","ESPORTSTMNT02:2570671","100"
"107251231972989211","109749565998774128","ESPORTSTMNT03:3129548","100"
"98926509892121852","102147201373937023","ESPORTSTMNT02:1086808","100"
"103535282135552642","107566682549055026","ESPORTSTMNT06:2210732","100"
"99566408562477641","106269744789328059","ESPORTSTMNT03:1992056","100"
"99566408217116828","104202471517880194","ESPORTSTMNT02:1401953","100"
"98767991935149427","109672513960335333","ESPORTSTMNT01:3343549","100"
"109539776003058530","109539822193486719","ESPORTSTMNT04:2667006","100"
"103495716886587312","109467188126797812","ESPORTSTMNT04:2672233","100"
"105549995617170853","108211948457062884","ESPORTSTMNT02:2810379","100"
"105537947396116202","108197636731353918","ESPORTSTMNT06:2420037","100"
"108361563004344389","108322950357363297","ESPORTSTMNT01:3080910","100"
"99294153824386385","109517090067785405","ESPORTSTMNT03:3115173","100"
"109699038581250169","109699002332890798","ESPORTSTMNT06:2774493","100"
"98767991877340524","105658534675942286","ESPORTSTMNT01:2148054","100"
"99566406334639907","103535402774206916","ESPORTSTMNT03:1343004","100"
"107581178720470377","108285604036885572","ESPORTSTMNT02:2777068","100"
"106806779752531762","109675742496438346","ESPORTSTMNT03:3090743","100"
"103877625775457850","109467087407818870","ESPORTSTMNT01:3327929","100"
"107598780504331406","109675742496438332","ESPORTSTMNT02:3151521","100"
"99566408221961358","107405912049987679","ESPORTSTMNT03:2637518","100"
"99294153830557090","102561587826059428","ESPORTSTMNT01:1156670","100"
"99566405124618295","110574243271639819","ESPORTSTMNT02:3210778","100"
"103535282148790975","108197636731288362","ESPORTSTMNT06:2460444","100"
"98926509885559666","102147201398316483","ESPORTSTMNT02:1114803","100"
"107603600826620492","108285920951532516","ESPORTSTMNT03:2798389","100"
"99566406064558732","104841804589478927","ESPORTSTMNT03:1531521","100"
"98926509884398584","108206686183472874","ESPORTSTMNT02:2973559","100"
"101383792891050518","103535402770536810","ESPORTSTMNT01:1313856","100"
"101388912911039804","110428848767941092","LPL_A:335927","100"
"107603600826620492","107639438038238563","ESPORTSTMNT02:2573379","100"
"99566405123587075","107424951278647333","ESPORTSTMNT01:2731026","100"
"103535282135552642","104253013262865850","ESPORTSTMNT05:1520487","100"
"102787200134790084","105562790072929568","ESPORTSTMNT05:1831123","100"
"99566408217955692","106297375706566197","ESPORTSTMNT02:2066097","100"
"104710359142494900","105539775520214915","ESPORTSTMNT03:1766969","100"
"107599061926073885","108290534329220805","ESPORTSTMNT03:2703703","100"
"107582150625414483","108319714740709457","ESPORTSTMNT02:2786822","100"
"104251016988118464","105788598726345568","ESPORTSTMNT06:1680136","100"
"105550036134585264","109625578822597563","ESPORTSTMNT02:3154507","100"
"104710369093939895","105596416965466985","ESPORTSTMNT04:1490859","100"
"104710682193583854","106668926884178381","ESPORTSTMNT03:2054875","100"
"107423109717243380","107417432878728007","ESPORTSTMNT01:2697472","100"
"107258254469504696","109749565998839718","ESPORTSTMNT03:3130646","100"
"107599112065439311","108035548029874510","ESPORTSTMNT03:2636466","100"
"100725845022060229","103540364360759383","ESPORTSTMNT01:1325167","100"
"100725845018863243","104174613333860718","ESPORTSTMNT01:1425772","100"
"98767991877340524","105658534675942284","ESPORTSTMNT03:2006677","100"
"99566404855553726","102844294667995333","ESPORTSTMNT06:1061227","100"
"107582641798795198","109699002332890811","ESPORTSTMNT01:3328148","100"
"100285330168091787","106269757537765919","ESPORTSTMNT01:2143789","100"
"99566408221114231","102147202619252769","ESPORTSTMNT03:1141721","100"
"100205573496804586","102747125345839453","ESPORTSTMNT03:1133892","100"
"105514907449611976","108746562335297730","ESPORTSTMNT06:2570542","100"
"109539776003058530","110310652412584918","ESPORTSTMNT04:2684109","100"
"105549995617170853","110413246204026154","ESPORTSTMNT02:3211980","100"
"101383792559569368","107530554768938906","ESPORTSTMNT02:2660621","100"
"108203159356403647","108256075288081374","ESPORTSTMNT04:2300250","100"
"106301891501674861","106301901328161177","ESPORTSTMNT01:2141280","100"
"105514967858969605","105568157422080770","ESPORTSTMNT05:1822127","100"
"107582181197106556","108319714740709459","ESPORTSTMNT01:2905644","100"
"103461966951059521","107905284988057809","ESPORTSTMNT03:2714570","100"
"105550026570060790","107439257588333986","ESPORTSTMNT02:2674569","100"
"99566405130451785","109518697662385241","ESPORTSTMNT01:3327449","100"
