"platformgameid","winningteam"
"ESPORTSTMNT03:1121544","100"
"ESPORTSTMNT03:1331318","100"
"ESPORTSTMNT02:3160298","100"
"ESPORTSTMNT02:3189804","100"
"ESPORTSTMNT02:3216581","100"
"ESPORTSTMNT02:3226887","200"
"ESPORTSTMNT02:3221069","100"
"ESPORTSTMNT02:3153991","200"
"ESPORTSTMNT02:3218695","100"
"ESPORTSTMNT02:3217150","100"
"ESPORTSTMNT02:3218140","200"
"ESPORTSTMNT02:3164616","200"
"ESPORTSTMNT02:3210560","200"
"ESPORTSTMNT03:1111831","100"
"ESPORTSTMNT03:1230042","100"
"ESPORTSTMNT02:2883247","200"
"ESPORTSTMNT03:1119088","100"
"ESPORTSTMNT03:1143256","200"
"ESPORTSTMNT02:3186869","200"
"ESPORTSTMNT02:3211790","200"
"ESPORTSTMNT02:3214320","200"
"ESPORTSTMNT03:1124582","200"
"ESPORTSTMNT02:3218013","200"
"ESPORTSTMNT02:3187653","200"
"ESPORTSTMNT03:1115246","100"
"ESPORTSTMNT02:3218146","100"
"ESPORTSTMNT02:3219475","100"
"ESPORTSTMNT03:1124683","100"
"ESPORTSTMNT02:3219941","200"
"ESPORTSTMNT02:3151589","100"
"ESPORTSTMNT02:3218887","100"
"ESPORTSTMNT02:3152294","200"
"ESPORTSTMNT02:3221010","100"
"ESPORTSTMNT02:3163041","200"
"ESPORTSTMNT02:3217365","100"
"ESPORTSTMNT02:3210357","100"
"ESPORTSTMNT02:3219513","200"
"ESPORTSTMNT02:3171418","100"
"ESPORTSTMNT02:3170763","200"
"ESPORTSTMNT02:3170633","100"
"ESPORTSTMNT03:1092079","100"
"ESPORTSTMNT03:1091832","100"
"ESPORTSTMNT02:3216874","100"
"ESPORTSTMNT02:3210287","200"
"ESPORTSTMNT02:3214408","100"
"ESPORTSTMNT02:3139465","100"
"ESPORTSTMNT03:1100910","100"
"ESPORTSTMNT03:1334730","200"
"ESPORTSTMNT02:3208994","100"
"ESPORTSTMNT02:3219142","100"
"ESPORTSTMNT03:1141045","100"
"ESPORTSTMNT02:3169507","200"
"ESPORTSTMNT02:3160711","200"
"ESPORTSTMNT02:3217042","200"
"ESPORTSTMNT02:3219631","100"
"ESPORTSTMNT02:3217854","200"
"ESPORTSTMNT02:3216116","100"
"ESPORTSTMNT03:1092104","200"
"ESPORTSTMNT02:3216960","200"
"ESPORTSTMNT02:3217756","200"
"ESPORTSTMNT03:1111646","100"
"ESPORTSTMNT02:3218357","200"
"ESPORTSTMNT02:3167180","200"
"ESPORTSTMNT02:3217450","100"
"ESPORTSTMNT02:3212683","100"
"ESPORTSTMNT02:3222043","200"
"ESPORTSTMNT03:1301300","200"
"ESPORTSTMNT03:1117026","100"
"ESPORTSTMNT02:3220891","100"
"ESPORTSTMNT02:2972776","200"
"ESPORTSTMNT02:3142305","200"
"ESPORTSTMNT02:3162295","200"
"ESPORTSTMNT02:3221956","200"
"ESPORTSTMNT03:1125069","100"
"ESPORTSTMNT02:3212161","200"
"ESPORTSTMNT02:3170401","200"
"ESPORTSTMNT02:3219940","100"
"ESPORTSTMNT03:1114355","100"
"ESPORTSTMNT02:3219015","200"
"ESPORTSTMNT02:3150774","100"
"ESPORTSTMNT02:3219848","200"
"ESPORTSTMNT02:3190075","200"
"ESPORTSTMNT02:3220950","100"
"ESPORTSTMNT02:3217855","200"
"ESPORTSTMNT02:3223058","100"
"ESPORTSTMNT02:3210486","200"
"ESPORTSTMNT02:2914655","200"
"ESPORTSTMNT02:3212138","200"
"ESPORTSTMNT02:3228111","200"
"ESPORTSTMNT02:3221593","200"
"ESPORTSTMNT02:3214455","100"
"ESPORTSTMNT03:1092386","200"
"ESPORTSTMNT03:1110985","100"
"ESPORTSTMNT02:3225855","100"
"ESPORTSTMNT02:3216873","200"
"ESPORTSTMNT02:3169651","200"
"ESPORTSTMNT03:1128619","200"
"ESPORTSTMNT02:3142418","200"
"ESPORTSTMNT02:3219444","100"
"ESPORTSTMNT02:3218484","100"
"ESPORTSTMNT02:3187636","100"
"ESPORTSTMNT02:3171593","200"
"ESPORTSTMNT02:3220406","100"
"ESPORTSTMNT02:3216173","200"
"ESPORTSTMNT02:3168127","200"
"ESPORTSTMNT02:3217832","200"
"ESPORTSTMNT02:3212797","100"
"ESPORTSTMNT02:3216887","200"
"ESPORTSTMNT02:3165798","200"
"ESPORTSTMNT02:3216792","100"
"ESPORTSTMNT02:3187849","100"
"ESPORTSTMNT02:3215340","100"
"ESPORTSTMNT02:3160991","100"
"ESPORTSTMNT02:3209854","200"
"ESPORTSTMNT03:1142535","100"
"ESPORTSTMNT02:3213657","200"
"ESPORTSTMNT02:3163072","200"
"ESPORTSTMNT03:1342162","200"
"ESPORTSTMNT02:3154355","200"
"ESPORTSTMNT02:3155548","100"
"ESPORTSTMNT02:3218545","200"
"ESPORTSTMNT02:3161029","100"
"ESPORTSTMNT03:1113916","100"
"ESPORTSTMNT03:1100565","200"
"ESPORTSTMNT02:3161506","100"
"ESPORTSTMNT02:3170797","100"
"ESPORTSTMNT02:3188159","100"
"ESPORTSTMNT03:1125358","100"
"ESPORTSTMNT03:1111894","100"
"ESPORTSTMNT03:1141218","100"
"ESPORTSTMNT03:1092596","200"
"ESPORTSTMNT02:3219365","100"
"ESPORTSTMNT03:1129073","200"
"ESPORTSTMNT02:3190045","100"
"ESPORTSTMNT03:1123539","200"
"ESPORTSTMNT02:3169465","200"
"ESPORTSTMNT02:3170169","100"
"ESPORTSTMNT03:1111318","100"
"ESPORTSTMNT02:3216922","200"
"ESPORTSTMNT02:3218812","100"
"ESPORTSTMNT02:3167106","100"
"ESPORTSTMNT02:3218856","200"
"ESPORTSTMNT02:3191123","200"
"ESPORTSTMNT02:3210268","100"
"ESPORTSTMNT03:1430751","100"
"ESPORTSTMNT02:3141793","100"
"ESPORTSTMNT02:3214984","100"
"ESPORTSTMNT02:3217695","200"
"ESPORTSTMNT02:3170641","100"
"ESPORTSTMNT02:3217733","100"
"ESPORTSTMNT02:3228341","100"
"ESPORTSTMNT02:3220679","100"
"ESPORTSTMNT03:1121601","100"
"ESPORTSTMNT03:1128401","200"
"ESPORTSTMNT02:3190859","200"
"ESPORTSTMNT03:1141244","200"
"ESPORTSTMNT03:1118288","200"
"ESPORTSTMNT02:3219246","100"
"ESPORTSTMNT02:3220115","100"
"ESPORTSTMNT02:3217940","100"
"ESPORTSTMNT02:3165582","200"
"ESPORTSTMNT02:3161263","200"
"ESPORTSTMNT02:3217675","100"
"ESPORTSTMNT02:3163551","100"
"ESPORTSTMNT02:3171575","100"
"ESPORTSTMNT02:3164959","200"
"ESPORTSTMNT02:3171639","100"
"ESPORTSTMNT02:3164910","100"
"ESPORTSTMNT02:3212657","200"
"ESPORTSTMNT02:3221014","100"
"ESPORTSTMNT02:3231208","100"
"ESPORTSTMNT02:3220327","100"
"ESPORTSTMNT02:3218051","100"
"ESPORTSTMNT02:2971778","200"
"ESPORTSTMNT02:3218689","200"
"ESPORTSTMNT02:3217998","200"
"ESPORTSTMNT02:3169648","100"
"ESPORTSTMNT03:1127323","200"
"ESPORTSTMNT03:1127543","100"
"ESPORTSTMNT03:1140467","200"
"ESPORTSTMNT02:3213439","100"
"ESPORTSTMNT03:1111847","200"
"ESPORTSTMNT03:1121919","100"
"ESPORTSTMNT02:3233152","100"
"ESPORTSTMNT02:3211507","200"
"ESPORTSTMNT03:1125168","100"
"ESPORTSTMNT03:1114618","200"
"ESPORTSTMNT03:1125235","100"
"ESPORTSTMNT02:3207841","100"
"ESPORTSTMNT03:1432507","100"
"ESPORTSTMNT03:1114334","200"
"ESPORTSTMNT03:1117947","100"
"ESPORTSTMNT02:3154887","200"
"ESPORTSTMNT03:1401708","100"
"ESPORTSTMNT02:3219092","200"
"ESPORTSTMNT02:3154012","100"
"ESPORTSTMNT02:3218364","100"
"ESPORTSTMNT03:1330989","100"
"ESPORTSTMNT03:1100709","200"
"ESPORTSTMNT03:1123727","100"
"ESPORTSTMNT02:3210537","200"
"ESPORTSTMNT03:1123934","100"
"ESPORTSTMNT02:3164335","200"
"ESPORTSTMNT03:1129180","100"
"ESPORTSTMNT02:3217742","200"
"ESPORTSTMNT02:3215095","100"
"ESPORTSTMNT03:1133905","200"
"ESPORTSTMNT03:1111790","100"
"ESPORTSTMNT03:1133727","200"
"ESPORTSTMNT02:3210778","200"
"ESPORTSTMNT02:3222394","100"
"ESPORTSTMNT02:3213181","100"
"ESPORTSTMNT02:3219847","100"
"ESPORTSTMNT02:3216907","100"
"ESPORTSTMNT02:3213452","200"
"ESPORTSTMNT02:3220330","200"
"ESPORTSTMNT02:3217610","100"
"ESPORTSTMNT02:3215249","100"
"ESPORTSTMNT02:3215276","200"
"ESPORTSTMNT03:1323955","200"
"ESPORTSTMNT02:3212377","200"
"ESPORTSTMNT03:1124632","100"
"ESPORTSTMNT03:1230064","100"
"ESPORTSTMNT02:3163385","100"
"ESPORTSTMNT02:3169255","100"
"ESPORTSTMNT02:3215460","100"
"ESPORTSTMNT03:1405687","200"
"ESPORTSTMNT03:1092362","100"
"ESPORTSTMNT02:3221968","200"
"ESPORTSTMNT02:3226719","200"
"ESPORTSTMNT03:1116923","200"
"ESPORTSTMNT03:1324768","200"
"ESPORTSTMNT03:1112146","200"
"ESPORTSTMNT03:1117673","200"
"ESPORTSTMNT02:3218516","100"
"ESPORTSTMNT02:3221974","100"
"ESPORTSTMNT02:3214092","100"
"ESPORTSTMNT03:1116973","100"
"ESPORTSTMNT03:1111263","200"
"ESPORTSTMNT03:1353499","200"
"ESPORTSTMNT03:1115164","100"
"ESPORTSTMNT03:1143973","200"
"ESPORTSTMNT02:2914011","100"
"ESPORTSTMNT03:1113147","100"
"ESPORTSTMNT02:3211508","100"
"ESPORTSTMNT02:3188302","200"
"ESPORTSTMNT02:3214638","100"
"ESPORTSTMNT03:1100585","200"
"ESPORTSTMNT02:3227717","100"
"ESPORTSTMNT02:3164861","200"
"ESPORTSTMNT02:3222301","100"
"ESPORTSTMNT02:3216283","200"
"ESPORTSTMNT03:1122041","100"
"ESPORTSTMNT03:1403647","200"
"ESPORTSTMNT03:1301287","100"
"ESPORTSTMNT03:1121878","100"
"ESPORTSTMNT02:3232052","200"
"ESPORTSTMNT02:3144138","100"
"ESPORTSTMNT02:3171365","100"
"ESPORTSTMNT03:1114497","200"
"ESPORTSTMNT02:3163028","200"
"ESPORTSTMNT02:3170594","100"
"ESPORTSTMNT03:1442655","100"
"ESPORTSTMNT02:3220617","200"
"ESPORTSTMNT02:3171047","100"
"ESPORTSTMNT02:3220540","100"
"ESPORTSTMNT02:3232276","100"
"ESPORTSTMNT02:3214792","200"
"ESPORTSTMNT02:3218157","100"
"ESPORTSTMNT02:3220234","100"
"ESPORTSTMNT03:1128530","200"
"ESPORTSTMNT02:3144227","200"
"ESPORTSTMNT02:3217234","100"
"ESPORTSTMNT02:3221090","200"
"ESPORTSTMNT02:3168638","100"
"ESPORTSTMNT03:1130509","200"
"ESPORTSTMNT02:3219489","200"
"ESPORTSTMNT02:2881891","200"
"ESPORTSTMNT02:3167699","200"
"ESPORTSTMNT02:3227906","100"
"ESPORTSTMNT02:3219771","100"
"ESPORTSTMNT02:3227913","200"
"ESPORTSTMNT03:1143691","200"
"ESPORTSTMNT02:3221240","100"
"ESPORTSTMNT03:1102503","200"
"ESPORTSTMNT03:1121555","200"
"ESPORTSTMNT03:1121674","100"
"ESPORTSTMNT02:3229653","200"
"ESPORTSTMNT03:1114365","100"
"ESPORTSTMNT02:3171392","200"
"ESPORTSTMNT02:3217495","200"
"ESPORTSTMNT02:3169789","100"
"ESPORTSTMNT02:3209643","100"
"ESPORTSTMNT02:3217759","200"
"ESPORTSTMNT02:3221456","200"
"ESPORTSTMNT03:1351846","100"
"ESPORTSTMNT03:1341507","200"
"ESPORTSTMNT02:3171378","100"
"ESPORTSTMNT02:3227588","100"
"ESPORTSTMNT02:3229200","100"
"ESPORTSTMNT02:3170662","100"
"ESPORTSTMNT02:3216709","100"
"ESPORTSTMNT02:3218639","100"
"ESPORTSTMNT03:1118366","100"
"ESPORTSTMNT02:3216965","200"
"ESPORTSTMNT02:2911288","100"
"ESPORTSTMNT03:1128658","100"
"ESPORTSTMNT02:3168375","100"
"ESPORTSTMNT03:1127471","200"
"ESPORTSTMNT03:1114515","100"
"ESPORTSTMNT02:3151357","100"
"ESPORTSTMNT02:3190814","200"
"ESPORTSTMNT02:3219214","100"
"ESPORTSTMNT02:3220999","200"
"ESPORTSTMNT02:3222438","100"
"ESPORTSTMNT02:3219939","100"
"ESPORTSTMNT02:3164431","200"
"ESPORTSTMNT03:1116755","100"
"ESPORTSTMNT02:3220939","100"
"ESPORTSTMNT02:3220413","100"
"ESPORTSTMNT02:3216700","200"
"ESPORTSTMNT02:3217077","200"
"ESPORTSTMNT03:1230089","100"
"ESPORTSTMNT02:3222449","100"
"ESPORTSTMNT02:3220937","100"
"ESPORTSTMNT02:3144328","100"
"ESPORTSTMNT02:3219713","200"
"ESPORTSTMNT02:3171366","100"
"ESPORTSTMNT03:1102289","200"
"ESPORTSTMNT02:3219965","200"
"ESPORTSTMNT02:3219053","100"
"ESPORTSTMNT02:3212491","200"
"ESPORTSTMNT03:1127299","200"
"ESPORTSTMNT03:1415624","100"
"ESPORTSTMNT02:3162005","100"
"ESPORTSTMNT02:3217260","200"
"ESPORTSTMNT02:3163043","200"
"ESPORTSTMNT03:1333724","100"
"ESPORTSTMNT03:1324333","100"
"ESPORTSTMNT02:3219623","100"
"ESPORTSTMNT03:1116958","100"
"ESPORTSTMNT02:3207834","100"
"ESPORTSTMNT03:1114522","200"
"ESPORTSTMNT02:3218417","100"
"ESPORTSTMNT03:1100738","100"
"ESPORTSTMNT02:3214927","100"
"ESPORTSTMNT02:3222364","100"
"ESPORTSTMNT02:3211274","100"
"ESPORTSTMNT03:1118334","100"
"ESPORTSTMNT03:1331951","100"
"ESPORTSTMNT02:3218326","100"
"ESPORTSTMNT03:1334248","200"
"ESPORTSTMNT02:3219742","100"
"ESPORTSTMNT02:3222132","200"
"ESPORTSTMNT02:3217195","100"
"ESPORTSTMNT02:3045836","200"
"ESPORTSTMNT02:3232313","200"
"ESPORTSTMNT03:1330903","100"
"ESPORTSTMNT03:1341527","100"
"ESPORTSTMNT03:1353501","100"
"ESPORTSTMNT02:3191016","100"
"ESPORTSTMNT02:3170395","200"
"ESPORTSTMNT02:3213506","100"
"ESPORTSTMNT03:1143404","200"
"ESPORTSTMNT03:1131673","100"
"ESPORTSTMNT03:1331336","100"
"ESPORTSTMNT03:1301284","100"
"ESPORTSTMNT02:3221546","100"
"ESPORTSTMNT03:1114454","200"
"ESPORTSTMNT02:3215112","100"
"ESPORTSTMNT03:1401724","100"
"ESPORTSTMNT03:1127218","100"
"ESPORTSTMNT03:1127434","200"
"ESPORTSTMNT03:1141645","200"
"ESPORTSTMNT02:3164761","200"
"ESPORTSTMNT03:1350628","100"
"ESPORTSTMNT03:1118618","100"
"ESPORTSTMNT02:3167217","100"
"ESPORTSTMNT03:1111297","200"
"ESPORTSTMNT03:1333703","100"
"ESPORTSTMNT02:2964360","200"
"ESPORTSTMNT02:3218630","100"
"ESPORTSTMNT02:3230586","100"
"ESPORTSTMNT02:3169606","200"
"ESPORTSTMNT02:3213912","200"
"ESPORTSTMNT02:3208937","200"
"ESPORTSTMNT02:3209811","100"
"ESPORTSTMNT03:1340969","100"
"ESPORTSTMNT02:3211002","100"
"ESPORTSTMNT02:3228235","200"
"ESPORTSTMNT03:1131596","100"
"ESPORTSTMNT03:1124728","100"
"ESPORTSTMNT03:1112129","200"
"ESPORTSTMNT02:3211744","100"
"ESPORTSTMNT02:2962995","100"
"ESPORTSTMNT02:3222030","100"
"ESPORTSTMNT03:1402281","100"
"ESPORTSTMNT03:1100937","200"
"ESPORTSTMNT03:1143268","100"
"ESPORTSTMNT03:1144028","100"
"ESPORTSTMNT02:2776520","200"
"ESPORTSTMNT02:3221574","200"
"ESPORTSTMNT02:3171090","200"
"ESPORTSTMNT02:3218671","200"
"ESPORTSTMNT03:1301276","100"
"ESPORTSTMNT02:3151939","200"
"ESPORTSTMNT02:3216484","100"
"ESPORTSTMNT02:3211269","100"
"ESPORTSTMNT03:1114521","200"
"ESPORTSTMNT02:3227902","100"
"ESPORTSTMNT03:1129117","100"
"ESPORTSTMNT03:1128569","200"
"ESPORTSTMNT02:3215120","200"
"ESPORTSTMNT02:3230572","100"
"ESPORTSTMNT02:2974443","200"
"ESPORTSTMNT03:1111008","200"
"ESPORTSTMNT03:1401392","100"
"ESPORTSTMNT03:1143260","200"
"ESPORTSTMNT03:1331180","100"
"ESPORTSTMNT03:1115212","200"
"ESPORTSTMNT02:3153297","100"
"ESPORTSTMNT02:3222295","100"
"ESPORTSTMNT02:2789322","200"
"ESPORTSTMNT03:1334618","100"
"ESPORTSTMNT02:3220732","200"
"ESPORTSTMNT03:1140699","200"
"ESPORTSTMNT02:3217431","100"
"ESPORTSTMNT02:3169783","200"
"ESPORTSTMNT02:3220897","200"
"ESPORTSTMNT03:1340567","100"
"ESPORTSTMNT03:1124605","200"
"ESPORTSTMNT03:1128925","200"
"ESPORTSTMNT03:1301242","200"
"ESPORTSTMNT03:1115116","200"
"ESPORTSTMNT02:3208800","100"
"ESPORTSTMNT02:3219709","100"
"ESPORTSTMNT02:3169826","200"
"ESPORTSTMNT03:1125264","200"
"ESPORTSTMNT02:3221346","200"
"ESPORTSTMNT02:3139954","100"
"ESPORTSTMNT02:3214755","100"
"ESPORTSTMNT02:3232282","100"
"ESPORTSTMNT02:3217446","100"
"ESPORTSTMNT02:3216565","100"
"ESPORTSTMNT03:1142943","200"
"ESPORTSTMNT03:1141721","100"
"ESPORTSTMNT03:1141253","200"
"ESPORTSTMNT02:3218195","200"
"ESPORTSTMNT03:1401931","100"
"ESPORTSTMNT02:3141970","100"
"ESPORTSTMNT03:1102435","100"
"ESPORTSTMNT02:3218779","200"
"ESPORTSTMNT02:2830334","200"
"ESPORTSTMNT02:3189540","100"
"ESPORTSTMNT03:1133705","100"
"ESPORTSTMNT02:3215081","200"
"ESPORTSTMNT03:1350856","200"
"ESPORTSTMNT02:3229572","100"
"ESPORTSTMNT02:3170452","200"
"ESPORTSTMNT02:3171755","100"
"ESPORTSTMNT03:1121596","200"
"ESPORTSTMNT03:1123953","200"
"ESPORTSTMNT03:1140936","200"
"ESPORTSTMNT02:3211720","100"
"ESPORTSTMNT02:3142450","200"
"ESPORTSTMNT03:1128632","200"
"ESPORTSTMNT03:1331234","100"
"ESPORTSTMNT02:3213927","200"
"ESPORTSTMNT03:1114416","100"
"ESPORTSTMNT02:3221061","200"
"ESPORTSTMNT02:3218843","200"
"ESPORTSTMNT03:1442098","100"
"ESPORTSTMNT02:3167776","200"
"ESPORTSTMNT02:3219173","100"
"ESPORTSTMNT02:3166216","200"
"ESPORTSTMNT02:3042251","100"
"ESPORTSTMNT02:3227954","200"
"ESPORTSTMNT02:3211980","200"
"ESPORTSTMNT02:3155899","100"
"ESPORTSTMNT02:3169788","100"
"ESPORTSTMNT03:1331477","100"
"ESPORTSTMNT02:3171080","200"
"ESPORTSTMNT03:1143689","200"
"ESPORTSTMNT03:1334281","100"
"ESPORTSTMNT02:3220351","100"
"ESPORTSTMNT03:1341983","200"
"ESPORTSTMNT02:3214141","200"
"ESPORTSTMNT02:3219737","100"
"ESPORTSTMNT03:1128603","100"
"ESPORTSTMNT03:1132608","200"
"ESPORTSTMNT02:3171930","200"
"ESPORTSTMNT02:3186744","100"
"ESPORTSTMNT02:3222463","200"
"ESPORTSTMNT03:1132978","200"
"ESPORTSTMNT02:3217192","100"
"ESPORTSTMNT02:3233137","100"
"ESPORTSTMNT03:1334645","200"
"ESPORTSTMNT03:1414323","100"
"ESPORTSTMNT02:3171835","100"
"ESPORTSTMNT02:3170174","100"
"ESPORTSTMNT03:1392262","200"
"ESPORTSTMNT02:3143076","100"
"ESPORTSTMNT03:1114417","200"
"ESPORTSTMNT03:1764683","100"
"ESPORTSTMNT03:1118628","200"
"ESPORTSTMNT02:3220459","200"
"ESPORTSTMNT02:3220004","200"
"ESPORTSTMNT02:3212514","100"
"ESPORTSTMNT02:3233233","200"
"ESPORTSTMNT02:3214306","100"
"ESPORTSTMNT03:1352840","200"
"ESPORTSTMNT03:1127385","100"
"ESPORTSTMNT02:3219279","200"
"ESPORTSTMNT02:3212389","100"
"ESPORTSTMNT02:3219745","100"
"ESPORTSTMNT03:1127590","100"
"ESPORTSTMNT03:1125380","100"
"ESPORTSTMNT03:1351850","100"
"ESPORTSTMNT02:3224027","100"
"ESPORTSTMNT03:1141726","100"
"ESPORTSTMNT02:3218400","100"
"ESPORTSTMNT02:3220393","100"
"ESPORTSTMNT02:3211401","200"
"ESPORTSTMNT02:3171621","200"
"ESPORTSTMNT03:1431950","100"
"ESPORTSTMNT02:3210763","100"
"ESPORTSTMNT03:1117333","100"
"ESPORTSTMNT02:3165239","200"
"ESPORTSTMNT02:3217554","100"
"ESPORTSTMNT03:1124652","200"
"ESPORTSTMNT03:1350872","100"
"ESPORTSTMNT02:3230314","200"
"ESPORTSTMNT02:3217757","100"
"ESPORTSTMNT02:3190522","100"
"ESPORTSTMNT03:1133745","200"
"ESPORTSTMNT03:1330737","100"
"ESPORTSTMNT03:1631520","200"
"ESPORTSTMNT03:1404322","200"
"ESPORTSTMNT03:1114404","100"
"ESPORTSTMNT03:1144358","200"
"ESPORTSTMNT03:1432296","100"
"ESPORTSTMNT03:1100730","100"
"ESPORTSTMNT02:3187760","100"
"ESPORTSTMNT03:1324751","200"
"ESPORTSTMNT02:3212182","100"
"ESPORTSTMNT03:1100576","100"
"ESPORTSTMNT03:1352542","100"
"ESPORTSTMNT03:1128297","100"
"ESPORTSTMNT03:1441943","100"
"ESPORTSTMNT03:1134384","200"
"ESPORTSTMNT03:1340588","100"
"ESPORTSTMNT03:1441007","200"
"ESPORTSTMNT03:1125339","200"
"ESPORTSTMNT03:1353189","100"
"ESPORTSTMNT03:1341982","200"
"ESPORTSTMNT03:1127198","100"
"ESPORTSTMNT03:1123055","100"
"ESPORTSTMNT03:1382485","100"
"ESPORTSTMNT03:1141035","200"
"ESPORTSTMNT02:3213193","100"
"ESPORTSTMNT03:1442035","100"
"ESPORTSTMNT02:3211295","100"
"ESPORTSTMNT03:1144057","100"
"ESPORTSTMNT02:3218112","100"
"ESPORTSTMNT03:1230036","100"
"ESPORTSTMNT03:1432891","100"
"ESPORTSTMNT03:1750782","100"
"ESPORTSTMNT03:1125392","200"
"ESPORTSTMNT02:3216444","100"
"ESPORTSTMNT03:1331501","100"
"ESPORTSTMNT02:3211454","100"
"ESPORTSTMNT03:1111880","200"
"ESPORTSTMNT03:1132697","200"
"ESPORTSTMNT03:1531323","100"
"ESPORTSTMNT03:1323923","200"
"ESPORTSTMNT02:3210496","200"
"ESPORTSTMNT03:1331919","100"
"ESPORTSTMNT03:1121652","100"
"ESPORTSTMNT02:3162480","200"
"ESPORTSTMNT03:1532242","100"
"ESPORTSTMNT02:3225763","100"
"ESPORTSTMNT02:3221863","200"
"ESPORTSTMNT03:1341953","100"
"ESPORTSTMNT03:1341953","100"
"ESPORTSTMNT03:1760480","200"
"ESPORTSTMNT03:1350903","100"
"ESPORTSTMNT02:3219314","200"
"ESPORTSTMNT03:1433726","200"
"ESPORTSTMNT03:1132632","100"
"ESPORTSTMNT02:3227850","100"
"ESPORTSTMNT02:3219284","200"
"ESPORTSTMNT02:3211294","100"
"ESPORTSTMNT03:1330974","100"
"ESPORTSTMNT03:1334386","100"
"ESPORTSTMNT03:1403610","100"
"ESPORTSTMNT02:3226973","100"
"ESPORTSTMNT03:1123831","200"
"ESPORTSTMNT02:3207914","200"
"ESPORTSTMNT02:3220910","100"
"ESPORTSTMNT02:3219125","200"
"ESPORTSTMNT03:1440746","100"
"ESPORTSTMNT03:1124808","200"
"ESPORTSTMNT02:3222020","100"
"ESPORTSTMNT03:1114604","100"
"ESPORTSTMNT03:1672520","100"
"ESPORTSTMNT03:1102458","100"
"ESPORTSTMNT02:3220450","200"
"ESPORTSTMNT02:3213109","200"
"ESPORTSTMNT02:3218982","200"
"ESPORTSTMNT03:1334408","200"
"ESPORTSTMNT03:1824745","100"
"ESPORTSTMNT03:1330729","200"
"ESPORTSTMNT03:1123791","100"
"ESPORTSTMNT03:1382462","200"
"ESPORTSTMNT03:1124790","100"
"ESPORTSTMNT03:1123708","200"
"ESPORTSTMNT02:3225802","100"
"ESPORTSTMNT03:1100950","200"
"ESPORTSTMNT02:2974427","100"
"ESPORTSTMNT03:1552621","100"
"ESPORTSTMNT02:3212009","200"
"ESPORTSTMNT03:1100980","200"
"ESPORTSTMNT02:3216780","100"
"ESPORTSTMNT02:3219628","100"
"ESPORTSTMNT02:3212526","200"
"ESPORTSTMNT03:1100756","200"
"ESPORTSTMNT03:1340995","200"
"ESPORTSTMNT02:3219041","100"
"ESPORTSTMNT02:3216439","100"
"ESPORTSTMNT02:3162745","200"
"ESPORTSTMNT03:1333693","200"
"ESPORTSTMNT02:3170084","200"
"ESPORTSTMNT03:1114434","100"
"ESPORTSTMNT03:1404379","100"
"ESPORTSTMNT03:1121636","200"
"ESPORTSTMNT02:3233124","100"
"ESPORTSTMNT02:3217700","100"
"ESPORTSTMNT02:3210544","100"
"ESPORTSTMNT03:1119121","100"
"ESPORTSTMNT03:1331198","100"
"ESPORTSTMNT03:1392568","200"
"ESPORTSTMNT03:1101852","100"
"ESPORTSTMNT03:1343002","100"
"ESPORTSTMNT02:3228574","100"
"ESPORTSTMNT03:1131614","100"
"ESPORTSTMNT03:1117513","100"
"ESPORTSTMNT02:3217810","100"
"ESPORTSTMNT02:3217738","100"
"ESPORTSTMNT03:1128226","200"
"ESPORTSTMNT03:1331442","200"
"ESPORTSTMNT03:1333765","100"
"ESPORTSTMNT03:1114314","100"
"ESPORTSTMNT03:1401345","100"
"ESPORTSTMNT03:1433699","200"
"ESPORTSTMNT03:1334852","100"
"ESPORTSTMNT02:3171138","200"
"ESPORTSTMNT03:1125331","200"
"ESPORTSTMNT02:3220410","100"
"ESPORTSTMNT03:1323037","100"
"ESPORTSTMNT02:3170683","100"
"ESPORTSTMNT02:3163849","200"
"ESPORTSTMNT02:3226983","200"
"ESPORTSTMNT02:3221608","100"
"ESPORTSTMNT03:1432207","200"
"ESPORTSTMNT02:3215299","200"
"ESPORTSTMNT02:3217921","200"
"ESPORTSTMNT03:1133901","200"
"ESPORTSTMNT02:3220940","100"
"ESPORTSTMNT02:3220527","200"
"ESPORTSTMNT03:1122068","100"
"ESPORTSTMNT03:1414550","100"
"ESPORTSTMNT03:1121895","200"
"ESPORTSTMNT02:3221177","100"
"ESPORTSTMNT03:1114569","100"
"ESPORTSTMNT03:1392533","200"
"ESPORTSTMNT02:3215410","200"
"ESPORTSTMNT02:3227904","100"
"ESPORTSTMNT02:3222338","200"
"ESPORTSTMNT03:1331568","100"
"ESPORTSTMNT03:1754590","200"
"ESPORTSTMNT03:1342267","100"
"ESPORTSTMNT03:1115190","100"
"ESPORTSTMNT02:3216456","100"
"ESPORTSTMNT02:3229649","200"
"ESPORTSTMNT03:1132592","100"
"ESPORTSTMNT03:1353560","100"
"ESPORTSTMNT02:3229791","100"
"ESPORTSTMNT03:1683540","100"
"ESPORTSTMNT03:1352439","100"
"ESPORTSTMNT03:1411514","200"
"ESPORTSTMNT03:1143741","200"
"ESPORTSTMNT03:1404409","200"
"ESPORTSTMNT03:1432046","100"
"ESPORTSTMNT03:1430677","100"
"ESPORTSTMNT03:1112158","100"
"ESPORTSTMNT02:3217961","200"
"ESPORTSTMNT03:1127257","200"
"ESPORTSTMNT03:1321435","100"
"ESPORTSTMNT02:3217185","200"
