gametime_inhib,platformgameid,killerteamid_inhib,gametime_tower,killerteamid_tower,gametime_kill,killerteamid_kill,eventtime,blue_teamid,esportsgameid,red_teamid,gametime,blue_team_shutdown,red_team_shutdown,blue_shutdown_collected,red_shutdown_collected,blue_shutdown_converted,red_shutdown_converted
1558705,ESPORTSTMNT02:3144138,100,886121,100,223903,100,2023-01-29T22:48:59.204Z,99566405128626825,109518697662057166,99566405127798575,1346008,1950.0,0.0,150.0,1300.0,150.0,1300.0
2574390,ESPORTSTMNT02:3144159,200,535845,200,150287,200,2023-01-30T00:48:31.554Z,99566405123587075,109518697662122720,103461966981927044,1030010,3500.0,1850.0,750.0,1050.0,750.0,1050.0
1620519,ESPORTSTMNT02:3144162,100,904043,200,129127,100,2023-01-30T01:40:40.557Z,99566405124618295,109518697662253952,106857734387052095,732022,1850.0,600.0,500.0,1200.0,500.0,1200.0
2186559,ESPORTSTMNT02:3144213,200,897617,200,188646,100,2023-01-30T21:07:04.282Z,99566405129589291,109518697661991564,106857734387052095,1698017,1350.0,1900.0,750.0,700.0,750.0,700.0
1509740,ESPORTSTMNT02:3144227,200,810886,200,446481,200,2023-01-30T22:10:10.784Z,106857734387052095,109518697662188412,99566405129589291,1293002,150.0,2500.0,300.0,100.0,300.0,100.0
1653615,ESPORTSTMNT02:3144228,200,1214968,100,171737,200,2023-01-30T22:58:52.240Z,109671193729027761,109518697661991510,103461966971048042,520031,850.0,250.0,0.0,650.0,0.0,650.0
1411885,ESPORTSTMNT02:3144237,100,1073695,100,230896,100,2023-01-31T00:36:54.572Z,108361552741927561,109518697662253972,103461966975897718,1081021,2000.0,100.0,700.0,0.0,700.0,0.0
1597959,ESPORTSTMNT02:3144241,100,626714,200,199273,100,2023-01-31T02:21:23.724Z,99566405130451785,109518697662254022,99566405126602853,1085008,1600.0,650.0,400.0,500.0,400.0,500.0
1571235,ESPORTSTMNT02:3144328,100,699865,100,180280,100,2023-02-01T17:07:47.635Z,109642690191894407,109467209706033225,107565448721890834,360022,2150.0,0.0,0.0,1550.0,0.0,1550.0
2223154,ESPORTSTMNT02:3144380,100,949045,100,509616,200,2023-02-02T16:57:55.792Z,99322214689444546,109539770335738379,102787200136756173,620024,3000.0,650.0,750.0,100.0,750.0,100.0
2178258,ESPORTSTMNT02:3144428,200,922203,100,255847,100,2023-02-03T20:07:32.220Z,107456352597333899,109539770335738361,103877589042434434,541020,800.0,2400.0,350.0,300.0,350.0,300.0
2382272,ESPORTSTMNT02:3144439,200,923025,100,209959,200,2023-02-03T21:15:43.229Z,105559480124455983,109539770335738395,107456355516438414,523031,2750.0,2850.0,1900.0,1950.0,1900.0,1950.0
1954161,ESPORTSTMNT02:3144441,200,952034,200,522838,200,2023-02-03T21:40:11.021Z,105594135137147298,109467367966691560,102787200132955066,1081001,1200.0,1400.0,550.0,600.0,550.0,600.0
1667308,ESPORTSTMNT02:3148235,100,950022,100,275657,200,2023-02-13T05:10:33.450Z,105550054006182911,109625523804970606,105550047979361273,884032,1800.0,150.0,150.0,1200.0,150.0,1200.0
2069920,ESPORTSTMNT02:3148241,100,929418,200,319396,100,2023-02-13T05:59:58.427Z,105550054006182911,109625578822531965,105550047979361273,637026,3200.0,750.0,250.0,200.0,250.0,200.0
1932262,ESPORTSTMNT02:3148262,100,984313,100,211247,200,2023-02-13T08:48:11.228Z,105550059790656435,109625578822531945,105550036134585264,618023,1150.0,200.0,50.0,0.0,50.0,0.0
1928151,ESPORTSTMNT02:3148444,100,937042,100,270101,100,2023-02-14T09:05:23.260Z,105550026570060790,109625578822531927,105550051809743868,1909011,1150.0,0.0,200.0,0.0,200.0,0.0
1844917,ESPORTSTMNT02:3148459,100,934318,100,666309,100,2023-02-14T11:30:56.297Z,105550033967461806,109625523804970550,105550024238752685,501014,2050.0,250.0,50.0,1050.0,50.0,1050.0
1956884,ESPORTSTMNT02:3148486,100,1015630,100,148924,100,2023-02-14T12:21:51.158Z,105550024238752685,109625578822531909,105550033967461806,1100027,200.0,150.0,600.0,1000.0,600.0,1000.0
1630212,ESPORTSTMNT02:3148829,100,973932,100,377176,100,2023-02-15T23:16:45.732Z,98926509892121852,109517090067719805,98767991930907107,547022,700.0,0.0,50.0,150.0,50.0,150.0
1580675,ESPORTSTMNT02:3148927,200,845023,100,207550,200,2023-02-16T06:10:09.912Z,105550024238752685,109625578822597551,105550026570060790,1623017,50.0,300.0,1350.0,350.0,1350.0,350.0
1181587,ESPORTSTMNT02:3148929,100,590394,100,180136,100,2023-02-16T06:15:14.255Z,105550042327365041,109625578822597559,105550036134585264,705010,2550.0,0.0,0.0,1300.0,0.0,1300.0
1593227,ESPORTSTMNT02:3148999,200,683252,100,455890,100,2023-02-16T12:27:13.932Z,99566404581868574,109625152897660997,100205573495116443,569004,350.0,0.0,500.0,750.0,500.0,750.0
1507972,ESPORTSTMNT02:3149936,100,660609,100,406859,200,2023-02-16T05:06:57.353Z,105550049871017396,109625523805036238,105550051809743868,596003,2100.0,150.0,100.0,450.0,100.0,450.0
1848664,ESPORTSTMNT02:3149937,100,1059627,200,171997,200,2023-02-16T05:06:17.344Z,105550042327365041,109625523805036200,105550036134585264,1311023,2300.0,2000.0,2250.0,1050.0,2250.0,1050.0
1346903,ESPORTSTMNT02:3149943,200,908768,200,224356,100,2023-02-16T05:57:54.776Z,105550051809743868,109625578822597597,105550049871017396,679009,250.0,50.0,300.0,50.0,300.0,50.0
1907330,ESPORTSTMNT02:3149952,200,1215039,200,917312,100,2023-02-16T08:07:28.854Z,105505619546859895,109625152897595391,100725845018863243,788024,200.0,550.0,300.0,250.0,300.0,250.0
1561649,ESPORTSTMNT02:3150288,100,943627,100,568076,100,2023-02-13T11:00:56.627Z,105550049871017396,109625523804970590,105550042327365041,711007,1650.0,150.0,0.0,0.0,0.0,0.0
1366886,ESPORTSTMNT02:3150298,200,858396,200,353679,200,2023-02-13T11:54:08.576Z,105550042327365041,109625578822531949,105550049871017396,852016,50.0,1000.0,50.0,50.0,50.0,50.0
2023411,ESPORTSTMNT02:3150417,200,955213,100,510918,200,2023-02-14T08:04:20.141Z,105550026570060790,109625523804970568,105550051809743868,701019,350.0,600.0,800.0,600.0,800.0,600.0
1786841,ESPORTSTMNT02:3150429,100,1121377,200,87038,200,2023-02-14T09:58:03.931Z,105550051809743868,109625578822531928,105550026570060790,1141008,400.0,650.0,700.0,450.0,700.0,450.0
1836841,ESPORTSTMNT02:3150633,100,722180,200,157413,100,2023-02-15T08:57:17.767Z,99566404579461230,109625152897595372,99566404585387054,637025,2900.0,450.0,350.0,600.0,350.0,600.0
2066990,ESPORTSTMNT02:3150637,200,575803,200,328526,200,2023-02-15T10:37:17.675Z,102747101565183056,109625152897661023,100205573496804586,1241016,850.0,950.0,400.0,750.0,400.0,750.0
1947621,ESPORTSTMNT02:3150774,100,1096707,100,194785,200,2023-02-15T22:07:52.244Z,103461966951059521,109517090067719749,99294153828264740,881009,1500.0,850.0,300.0,1050.0,300.0,1050.0
1503021,ESPORTSTMNT02:3150832,200,726206,100,185691,100,2023-02-16T01:09:26.894Z,98926509883054987,109517090067719741,98767991877340524,260031,400.0,1200.0,0.0,250.0,0.0,250.0
2048595,ESPORTSTMNT02:3150895,100,957114,200,304352,200,2023-02-16T05:08:48.575Z,105550026570060790,109625523805036192,105550024238752685,1053006,1900.0,1000.0,850.0,700.0,850.0,700.0
2088092,ESPORTSTMNT02:3151024,100,866108,200,228211,200,2023-02-16T11:29:40.841Z,99566404581868574,109625152897660996,100205573495116443,1573002,1350.0,1500.0,1300.0,400.0,1300.0,400.0
1323382,ESPORTSTMNT02:3151232,100,725787,100,177435,100,2023-02-17T00:06:21.683Z,107582618156093368,109699002332890765,109699042809864069,322028,2250.0,50.0,50.0,800.0,50.0,800.0
1701334,ESPORTSTMNT02:3151235,100,744074,200,530500,200,2023-02-17T00:07:51.360Z,109674814051390025,109675742496503906,106806779752531762,1141018,2100.0,450.0,150.0,0.0,150.0,0.0
1813635,ESPORTSTMNT02:3151301,100,1235995,200,198815,100,2023-02-17T05:07:23.768Z,105550054006182911,109625523805036180,105550033967461806,878027,2850.0,1550.0,400.0,750.0,400.0,750.0
1573114,ESPORTSTMNT02:3151319,100,928748,200,242935,100,2023-02-17T08:07:06.624Z,100725845022060229,109625152897661063,98767991853197861,1078021,1900.0,50.0,150.0,0.0,150.0,0.0
1522883,ESPORTSTMNT02:3151356,100,1039118,100,387707,100,2023-02-17T08:58:02.286Z,98767991853197861,109625152897661064,100725845022060229,776009,3200.0,0.0,0.0,1050.0,0.0,1050.0
1787321,ESPORTSTMNT02:3151357,200,1129118,100,184289,200,2023-02-17T09:18:02.449Z,109692071893352727,109704924272795938,108517492697602721,710006,2200.0,1650.0,900.0,200.0,900.0,200.0
1673173,ESPORTSTMNT02:3151375,100,898025,100,423210,100,2023-02-17T11:26:53.715Z,100205573496804586,109625152897661083,99566404585387054,1119010,550.0,1050.0,500.0,250.0,500.0,250.0
1583634,ESPORTSTMNT02:3151399,200,828315,200,183775,100,2023-02-17T12:23:34.068Z,99566404585387054,109625152897661084,100205573496804586,233027,150.0,0.0,50.0,150.0,50.0,150.0
1982894,ESPORTSTMNT02:3151521,100,1072952,100,216309,100,2023-02-17T21:05:40.450Z,107598780504331406,109675742496438332,107598683861013570,1145015,2450.0,1250.0,500.0,300.0,500.0,300.0
2390333,ESPORTSTMNT02:3151543,200,934625,100,120024,100,2023-02-17T22:11:13.648Z,107598878262940546,109675742496438348,107598712583969458,323013,1750.0,2400.0,1150.0,700.0,1150.0,700.0
1231372,ESPORTSTMNT02:3151570,100,838334,100,284060,100,2023-02-17T23:22:20.115Z,107598788926820994,109675742496503950,109674808371974726,938030,1450.0,0.0,100.0,150.0,100.0,150.0
2455056,ESPORTSTMNT02:3151589,100,946716,200,205769,200,2023-02-17T23:59:33.943Z,98767991877340524,109517090067719737,98926509885559666,896016,1300.0,1350.0,1000.0,250.0,1000.0,250.0
2158394,ESPORTSTMNT02:3151595,200,900231,200,729110,200,2023-02-18T00:08:52.328Z,107598785733448849,109675742496503952,109674814051390025,1611005,650.0,150.0,1100.0,250.0,1100.0,250.0
1608119,ESPORTSTMNT02:3151605,200,1097449,100,177344,200,2023-02-18T01:12:48.392Z,106806779752531762,109675742496503912,107598805167594304,706004,1050.0,1750.0,700.0,350.0,700.0,350.0
1870029,ESPORTSTMNT02:3151621,100,892357,100,248954,200,2023-02-18T02:00:58.696Z,99294153824386385,109517090067719751,99294153828264740,699023,1750.0,800.0,300.0,0.0,300.0,0.0
1833531,ESPORTSTMNT02:3151678,100,1050845,200,335884,100,2023-02-18T06:07:20.369Z,99566404581868574,109625152897726687,105505619546859895,566026,2250.0,200.0,250.0,850.0,250.0,850.0
1649881,ESPORTSTMNT02:3151724,100,945267,100,193543,100,2023-02-18T10:29:04.585Z,104367068120825486,109704924272795928,107700204561086446,706018,2550.0,0.0,0.0,1050.0,0.0,1050.0
1496199,ESPORTSTMNT02:3151743,100,768120,100,294129,100,2023-02-18T11:32:51.944Z,107760667929003738,109704924272795932,108517492697602721,342026,1600.0,0.0,0.0,150.0,0.0,150.0
1799748,ESPORTSTMNT02:3151751,100,863147,100,271021,100,2023-02-18T12:26:54.590Z,107700199633958891,109704924272730374,99566406490127625,1172003,1650.0,550.0,700.0,800.0,700.0,800.0
1636312,ESPORTSTMNT02:3151911,200,916757,100,184311,200,2023-02-18T19:35:27.815Z,99566408217116828,109523641418061401,99566408219409348,1402029,50.0,1150.0,150.0,50.0,150.0,50.0
1494370,ESPORTSTMNT02:3151932,100,590439,100,297968,100,2023-02-18T21:08:00.942Z,99566405127798575,109518697661991546,109671201259007744,853030,2650.0,50.0,50.0,1100.0,50.0,1100.0
1960357,ESPORTSTMNT02:3151939,200,985450,100,200545,200,2023-02-18T20:35:32.874Z,99566408222831088,109523641418061417,105397404796640412,1185022,1650.0,1150.0,250.0,750.0,250.0,750.0
2098968,ESPORTSTMNT02:3151998,100,841124,100,172616,100,2023-02-18T23:48:54.541Z,108131965235538611,109699002332825170,107582609836036013,208016,2150.0,0.0,100.0,1050.0,100.0,1050.0
1454939,ESPORTSTMNT02:3152147,100,844010,100,321679,100,2023-02-16T22:11:49.386Z,107598785733448849,109675742496503922,107598878262940546,455010,2600.0,0.0,0.0,50.0,0.0,50.0
1591449,ESPORTSTMNT02:3152175,100,900137,100,294575,200,2023-02-16T23:11:22.094Z,107598683861013570,109675742496438340,104843437139220481,538016,2200.0,400.0,300.0,1850.0,300.0,1850.0
1904528,ESPORTSTMNT02:3152188,200,803503,100,307479,200,2023-02-17T00:10:58.560Z,99294153828264740,109517090067719759,98926509884398584,681003,50.0,150.0,700.0,50.0,700.0,50.0
1806464,ESPORTSTMNT02:3152211,100,1020032,100,47987,200,2023-02-17T01:13:51.033Z,98767991860392497,109517090067719807,98926509892121852,1516025,2300.0,750.0,1350.0,600.0,1350.0,600.0
2353309,ESPORTSTMNT02:3152224,100,844264,200,334488,200,2023-02-17T01:48:44.126Z,107582641798795198,109699002332890735,109698855806033734,741007,1650.0,1250.0,1500.0,1150.0,1500.0,1150.0
1570320,ESPORTSTMNT02:3152228,100,954693,100,631994,200,2023-02-17T02:15:48.860Z,99294153824386385,109517090067719783,98926509883054987,1208018,1800.0,150.0,50.0,0.0,50.0,0.0
1843462,ESPORTSTMNT02:3152240,200,950925,200,266099,100,2023-02-17T03:43:50.912Z,109698855806033734,109699002332890736,107582641798795198,453017,450.0,300.0,250.0,350.0,250.0,350.0
1801290,ESPORTSTMNT02:3152294,200,896436,200,348421,100,2023-02-17T06:53:58.821Z,105550054006182911,109625578822597540,105550033967461806,476005,350.0,250.0,1100.0,450.0,1100.0,450.0
1947254,ESPORTSTMNT02:3152336,200,1081058,200,257741,200,2023-02-17T09:45:26.488Z,100725845022060229,109625152897661065,98767991853197861,883004,1200.0,1800.0,250.0,400.0,250.0,400.0
1890688,ESPORTSTMNT02:3152343,100,859946,100,398833,100,2023-02-17T10:29:00.824Z,107700204561086446,109704924272730384,107760667929003738,1548017,1400.0,300.0,500.0,400.0,500.0,400.0
2058858,ESPORTSTMNT02:3152402,100,870019,100,1216129,200,2023-02-17T14:04:02.235Z,104367068120825486,109704924272730378,107700199633958891,2046017,1000.0,100.0,250.0,50.0,250.0,50.0
1633423,ESPORTSTMNT02:3152523,200,1018457,100,710584,200,2023-02-17T23:04:02.829Z,98767991930907107,109517090067719775,103461966951059521,622022,50.0,0.0,0.0,50.0,0.0,50.0
1946390,ESPORTSTMNT02:3152651,100,1008247,200,348984,100,2023-02-18T08:01:46.372Z,99566404581868574,109625152897726689,105505619546859895,513008,1250.0,2700.0,150.0,100.0,150.0,100.0
1960216,ESPORTSTMNT02:3152667,100,894678,200,550635,100,2023-02-18T09:16:44.430Z,106269804045322803,109704924272795982,106269859169658575,1108014,1400.0,1150.0,350.0,0.0,350.0,0.0
2335125,ESPORTSTMNT02:3152737,100,867341,200,843398,100,2023-02-18T13:30:46.895Z,109692071893352727,109704924272795970,109692074894483834,761032,1450.0,800.0,1550.0,1900.0,1550.0,1900.0
2029916,ESPORTSTMNT02:3152955,100,985157,200,174658,100,2023-02-18T22:25:05.363Z,107582609836036013,109699002332825169,108131965235538611,413014,2800.0,0.0,0.0,300.0,0.0,300.0
1634065,ESPORTSTMNT02:3152960,100,802009,100,280493,100,2023-02-18T22:50:06.490Z,99566405123587075,109518697662122728,103461966975897718,642005,2850.0,50.0,50.0,2150.0,50.0,2150.0
1605851,ESPORTSTMNT02:3152965,100,903964,100,388573,200,2023-02-18T23:34:32.059Z,103461966981927044,109518697662253984,105913238372341488,633027,2050.0,1400.0,200.0,1750.0,200.0,1750.0
1761757,ESPORTSTMNT02:3152984,200,684641,200,191217,200,2023-02-19T01:39:36.225Z,99566405128626825,109518697662254004,103461966971048042,268031,700.0,800.0,400.0,400.0,400.0,400.0
2554193,ESPORTSTMNT02:3152989,200,896654,100,169275,200,2023-02-19T01:57:43.734Z,109698757443650056,109699002332890769,109699038581250169,1244022,2000.0,2850.0,350.0,2350.0,350.0,2350.0
1414365,ESPORTSTMNT02:3153128,200,921517,100,411195,200,2023-02-16T21:10:13.502Z,107598780504331406,109675742496503938,107598805167594304,1320032,50.0,1200.0,250.0,150.0,250.0,150.0
2154782,ESPORTSTMNT02:3153139,200,903212,200,260337,100,2023-02-16T22:07:18.970Z,103461966951059521,109517090067719767,98926509885559666,1719018,2600.0,1550.0,1350.0,650.0,1350.0,650.0
1629488,ESPORTSTMNT02:3153295,100,799920,100,162479,100,2023-02-17T06:04:25.124Z,105550033967461806,109625578822597539,105550054006182911,1028016,2200.0,150.0,100.0,1350.0,100.0,1350.0
2081805,ESPORTSTMNT02:3153318,100,1042352,100,272144,100,2023-02-17T07:13:55.364Z,105550047979361273,109625578822597594,105550059790656435,556013,2750.0,350.0,200.0,500.0,200.0,500.0
2078304,ESPORTSTMNT02:3153371,200,824145,100,160098,100,2023-02-17T11:29:21.573Z,106269804045322803,109704924272730364,109692074894483834,559033,1350.0,2000.0,600.0,750.0,600.0,750.0
1772425,ESPORTSTMNT02:3153389,200,972211,200,337448,200,2023-02-17T12:56:29.572Z,106269859169658575,109704924272795954,99566406490127625,681015,750.0,600.0,0.0,300.0,0.0,300.0
1760632,ESPORTSTMNT02:3153529,200,834526,100,208220,100,2023-02-17T22:07:57.656Z,98926509884398584,109517090067719803,98926509892121852,1200001,600.0,700.0,750.0,450.0,750.0,450.0
1987655,ESPORTSTMNT02:3153683,200,925782,100,1096973,100,2023-02-18T07:00:04.993Z,105505619546859895,109625152897726688,99566404581868574,1415005,2000.0,900.0,1000.0,350.0,1000.0,350.0
2681984,ESPORTSTMNT02:3153825,200,902444,200,407589,200,2023-02-18T16:18:46.795Z,100205576309502431,109523641418061379,109480204628225868,1051001,2550.0,1700.0,0.0,1150.0,0.0,1150.0
1866892,ESPORTSTMNT02:3153897,200,1038047,200,610278,200,2023-02-18T18:30:56.052Z,99566408221114231,109523641418061409,99566408217955692,1321028,250.0,1400.0,100.0,250.0,100.0,250.0
1736377,ESPORTSTMNT02:3153939,200,861027,200,179153,100,2023-02-18T21:07:02.436Z,99566405126602853,109518697662057120,108361552741927561,1490003,350.0,1200.0,100.0,200.0,100.0,200.0
1350420,ESPORTSTMNT02:3153983,100,711491,100,466500,100,2023-02-18T22:50:50.622Z,103461966981927044,109518697662057136,105913238372341488,670027,1750.0,0.0,0.0,550.0,0.0,550.0
2268808,ESPORTSTMNT02:3153991,100,910459,200,310181,200,2023-02-18T23:40:18.868Z,99566405123587075,109518697662254040,103461966975897718,571025,1250.0,1450.0,1400.0,1100.0,1400.0,1100.0
2239250,ESPORTSTMNT02:3154007,200,945836,200,263483,100,2023-02-19T00:39:14.323Z,103461966971048042,109518697662057156,99566405128626825,1243011,250.0,300.0,900.0,750.0,900.0,750.0
1669895,ESPORTSTMNT02:3154012,100,1070345,100,705909,200,2023-02-19T00:49:46.061Z,99566405130451785,109518697661991554,106857734387052095,1481006,1850.0,0.0,100.0,900.0,100.0,900.0
2291440,ESPORTSTMNT02:3154050,200,955615,100,49782,200,2023-02-19T06:06:37.844Z,98767991853197861,109625152897726723,100205573495116443,273003,900.0,1600.0,1200.0,1050.0,1200.0,1050.0
1959290,ESPORTSTMNT02:3154086,200,932538,200,788797,100,2023-02-19T09:47:10.295Z,100725845018863243,109625152897726663,100725845022060229,885005,700.0,750.0,50.0,250.0,50.0,250.0
1597677,ESPORTSTMNT02:3154270,100,891515,100,355057,100,2023-02-19T17:13:03.388Z,109480056092207899,109523641418258061,109480204628225868,550022,2350.0,50.0,0.0,1500.0,0.0,1500.0
2280144,ESPORTSTMNT02:3154297,100,945510,100,449712,100,2023-02-19T18:10:39.703Z,100205576309502431,109523641418258085,99566408219409348,1036007,1750.0,2050.0,1250.0,900.0,1250.0,900.0
1631962,ESPORTSTMNT02:3154330,100,922320,100,717838,100,2023-02-19T19:18:07.560Z,99566408217955692,109523641418389203,105397404796640412,558017,2100.0,400.0,150.0,200.0,150.0,200.0
1416597,ESPORTSTMNT02:3154355,200,830074,200,263523,200,2023-02-19T20:14:55.247Z,99566408221114231,109523641418323637,99566408222831088,891008,250.0,1100.0,300.0,150.0,300.0,150.0
1828732,ESPORTSTMNT02:3154399,100,1028324,200,467713,200,2023-02-19T22:44:16.445Z,105913238372341488,109518697662057140,99566405126602853,1620011,1450.0,100.0,500.0,50.0,500.0,50.0
1747504,ESPORTSTMNT02:3154422,100,958948,100,161822,200,2023-02-19T23:49:56.571Z,99566405130451785,109518697662254030,99566405127798575,828029,3150.0,400.0,400.0,2050.0,400.0,2050.0
2263128,ESPORTSTMNT02:3154434,200,896562,200,265692,100,2023-02-20T00:47:57.772Z,109671193729027761,109518697661991518,99566405124618295,675020,2150.0,1950.0,250.0,950.0,250.0,950.0
2012140,ESPORTSTMNT02:3154805,200,1076404,100,801894,100,2023-02-20T20:13:58.827Z,105549991104165282,109523665504350822,109485351596724390,500023,500.0,850.0,300.0,200.0,300.0,200.0
1417610,ESPORTSTMNT02:3155007,100,975930,100,533313,200,2023-02-19T01:41:21.602Z,99566405130451785,109518697662188402,106857734387052095,1103027,1050.0,0.0,0.0,600.0,0.0,600.0
2610854,ESPORTSTMNT02:3155063,200,858824,100,264930,200,2023-02-19T07:56:47.956Z,100205573495116443,109625152897726725,98767991853197861,1181019,2250.0,1750.0,1000.0,1200.0,1000.0,1200.0
1765369,ESPORTSTMNT02:3155108,100,961678,100,505578,100,2023-02-19T11:39:43.871Z,107700204561086446,109704924272730382,108517492697602721,441009,2800.0,50.0,50.0,1050.0,50.0,1050.0
1674576,ESPORTSTMNT02:3155254,100,926810,100,199556,200,2023-02-19T16:18:08.481Z,99566408217116828,109523641418323633,99566408221961358,801016,1050.0,400.0,450.0,650.0,450.0,650.0
2110895,ESPORTSTMNT02:3155407,100,1034179,100,119874,100,2023-02-19T21:53:14.621Z,109671201259007744,109518697662188372,108361552741927561,351003,2750.0,150.0,100.0,950.0,100.0,950.0
1486420,ESPORTSTMNT02:3155436,200,859890,200,121628,200,2023-02-19T23:37:33.521Z,105913238372341488,109518697662253988,99566405126602853,2306003,1500.0,800.0,2250.0,550.0,2250.0,550.0
