"gametime","platformgameid","teamid"
"1021080","ESPORTSTMNT06:1072089","200"
"907409","ESPORTSTMNT03:1441980","200"
"742866","ESPORTSTMNT03:2885027","200"
"1456287","ESPORTSTMNT02:2067530","200"
"928793","ESPORTSTMNT06:1881256","200"
"862984","ESPORTSTMNT04:2220014","200"
"930365","ESPORTSTMNT04:2666069","100"
"775725","ESPORTSTMNT03:2637322","200"
"951013","ESPORTSTMNT06:1180916","100"
"866236","ESPORTSTMNT05:2990083","200"
"977961","ESPORTSTMNT01:3415276","200"
"899510","ESPORTSTMNT05:1831219","100"
"1155057","ESPORTSTMNT04:1960555","200"
"1670001","ESPORTSTMNT02:1092276","100"
"1076404","ESPORTSTMNT02:3154805","200"
"1157967","ESPORTSTMNT06:1880099","100"
"1375396","ESPORTSTMNT01:3317251","100"
"581694","ESPORTSTMNT01:3314288","200"
"1393125","ESPORTSTMNT01:3332469","200"
"1013995","ESPORTSTMNT06:2510048","200"
"754026","ESPORTSTMNT01:1313781","100"
"966069","ESPORTSTMNT04:2200279","100"
"902758","ESPORTSTMNT06:2767012","100"
"905053","ESPORTSTMNT03:2568011","100"
"945717","ESPORTSTMNT03:2546050","100"
"954001","ESPORTSTMNT04:2270075","200"
"935669","ESPORTSTMNT06:1051008","100"
"956087","ESPORTSTMNT06:2190449","100"
"1014386","ESPORTSTMNT02:2776480","100"
"755755","ESPORTSTMNT05:1871009","100"
"859808","ESPORTSTMNT04:1971225","100"
"973331","ESPORTSTMNT01:2984968","100"
"1101813","ESPORTSTMNT01:2913784","200"
"914117","ESPORTSTMNT01:2782685","100"
"839426","ESPORTSTMNT06:1072327","200"
"1197912","ESPORTSTMNT04:2411341","200"
"1064527","ESPORTSTMNT02:2076321","200"
"720000","ESPORTSTMNT04:2678015","200"
"593240","ESPORTSTMNT03:2569835","200"
"1015669","ESPORTSTMNT01:2250245","200"
"862796","ESPORTSTMNT02:3164776","100"
"1522854","ESPORTSTMNT01:3085874","100"
"933302","ESPORTSTMNT03:3134244","200"
"1010917","ESPORTSTMNT01:2780165","100"
"942499","ESPORTSTMNT03:2054042","100"
"1010294","ESPORTSTMNT02:2556308","200"
"769257","ESPORTSTMNT02:3153975","200"
"999766","ESPORTSTMNT04:1660373","200"
"739040","ESPORTSTMNT03:1531521","100"
"790526","ESPORTSTMNT06:2775658","100"
"902423","ESPORTSTMNT02:1295851","200"
"982853","ESPORTSTMNT03:3126983","200"
"863491","ESPORTSTMNT01:1370238","100"
"781053","ESPORTSTMNT01:1896572","100"
"950427","ESPORTSTMNT03:2794828","100"
"746133","ESPORTSTMNT03:1682262","200"
"805327","ESPORTSTMNT03:3115289","200"
"859314","ESPORTSTMNT03:2798551","100"
"947121","ESPORTSTMNT01:1306371","200"
"575623","ESPORTSTMNT03:1531478","100"
"957647","ESPORTSTMNT01:3331333","200"
"747167","ESPORTSTMNT01:1722547","200"
"904866","ESPORTSTMNT03:3186299","100"
"865737","ESPORTSTMNT05:1540099","100"
"1329368","ESPORTSTMNT03:2794153","200"
"840242","ESPORTSTMNT04:980853","200"
"1100799","ESPORTSTMNT04:1660159","100"
"1135691","ESPORTSTMNT02:1093796","200"
"769559","ESPORTSTMNT03:3114599","100"
"1362349","ESPORTSTMNT03:3160836","100"
"1692778","ESPORTSTMNT03:3160836","200"
"1005571","ESPORTSTMNT01:3366794","100"
"957342","ESPORTSTMNT01:3312717","200"
"956365","ESPORTSTMNT04:1150486","200"
"644030","ESPORTSTMNT02:3220444","200"
"853714","ESPORTSTMNT03:2052802","100"
"918183","ESPORTSTMNT03:3091827","200"
"1022320","ESPORTSTMNT03:3191766","100"
"769743","ESPORTSTMNT05:2952042","200"
"1035414","ESPORTSTMNT03:2561069","200"
"657205","ESPORTSTMNT06:2210847","200"
"916110","ESPORTSTMNT02:3143052","200"
"959635","ESPORTSTMNT04:2692233","100"
"743987","ESPORTSTMNT04:2220194","200"
"864067","LPL_A:343930","100"
"582303","ESPORTSTMNT06:1720293","200"
"698077","ESPORTSTMNT01:2133603","200"
"899927","ESPORTSTMNT01:1144602","100"
"902654","ESPORTSTMNT04:2688474","100"
"859245","ESPORTSTMNT03:2544698","200"
"1010166","ESPORTSTMNT04:1801020","100"
"692105","ESPORTSTMNT04:2411073","200"
"972690","ESPORTSTMNT01:3408470","100"
"1006558","ESPORTSTMNT02:3217904","100"
"977931","ESPORTSTMNT01:2870689","200"
"637032","ESPORTSTMNT06:2470532","200"
"1161954","ESPORTSTMNT03:3092334","100"
"1022606","ESPORTSTMNT02:3160998","100"
"747576","ESPORTSTMNT06:1061227","200"
"886214","ESPORTSTMNT02:2820187","100"
"926826","ESPORTSTMNT03:2884968","200"
"1039509","ESPORTSTMNT03:2094166","100"
"956071","ESPORTSTMNT03:3125749","100"
"1027413","ESPORTSTMNT06:1861032","100"
"1053168","ESPORTSTMNT01:3367991","100"
"835258","ESPORTSTMNT02:2574428","100"
"1042093","ESPORTSTMNT01:3385015","100"
"897023","ESPORTSTMNT01:3402922","200"
"1060054","ESPORTSTMNT06:2768101","100"
"923560","ESPORTSTMNT05:2760572","100"
"1468163","ESPORTSTMNT02:1323090","100"
"598501","ESPORTSTMNT01:2800260","200"
"951662","ESPORTSTMNT01:3325740","100"
"921032","ESPORTSTMNT02:2974442","200"
"990939","ESPORTSTMNT02:3221061","200"
"832287","ESPORTSTMNT03:3119005","200"
"745629","ESPORTSTMNT06:2531323","200"
"977985","ESPORTSTMNT03:3198612","100"
"924820","ESPORTSTMNT01:2148812","200"
"984519","ESPORTSTMNT01:2915905","200"
"816030","ESPORTSTMNT02:2911504","200"
"905397","ESPORTSTMNT03:2547455","200"
"861624","ESPORTSTMNT02:1081495","200"
"826266","ESPORTSTMNT03:3178405","100"
"891877","ESPORTSTMNT03:2788074","200"
"1254718","ESPORTSTMNT03:3117109","200"
"910418","ESPORTSTMNT02:1086399","200"
"790830","ESPORTSTMNT03:2654056","100"
"959206","ESPORTSTMNT03:3127821","200"
"885350","ESPORTSTMNT04:1660377","100"
"601816","ESPORTSTMNT06:1180329","200"
"860041","ESPORTSTMNT02:1682025","200"
"957347","ESPORTSTMNT04:2685375","200"
"926884","ESPORTSTMNT01:2030676","200"
"990839","ESPORTSTMNT01:2030676","100"
"819166","ESPORTSTMNT02:3160770","100"
"712219","ESPORTSTMNT02:3231287","100"
"772857","ESPORTSTMNT06:1830411","200"
"955004","ESPORTSTMNT01:3383188","100"
"1036328","ESPORTSTMNT01:3383188","200"
"937657","ESPORTSTMNT02:3166566","200"
"977655","ESPORTSTMNT02:1936449","200"
"1150099","ESPORTSTMNT01:2145559","100"
"1058912","ESPORTSTMNT03:2002628","100"
"1050627","ESPORTSTMNT03:2787810","200"
"968880","ESPORTSTMNT02:2771144","200"
"685167","ESPORTSTMNT03:2054891","100"
"896894","ESPORTSTMNT01:2870679","100"
"981262","ESPORTSTMNT06:2823231","200"
"919330","ESPORTSTMNT06:1051197","100"
"1099877","ESPORTSTMNT02:3218834","100"
"951154","ESPORTSTMNT02:3227870","100"
"866817","ESPORTSTMNT05:2070690","200"
"808157","ESPORTSTMNT01:2030439","200"
"978806","ESPORTSTMNT01:3391381","200"
"1474790","ESPORTSTMNT03:3098421","100"
"1167337","ESPORTSTMNT05:1510125","200"
"961813","ESPORTSTMNT06:2210495","200"
"780361","ESPORTSTMNT03:1230064","200"
"762101","ESPORTSTMNT05:2941900","100"
"974936","ESPORTSTMNT01:1295402","100"
"1101280","ESPORTSTMNT05:3223032","100"
"980202","ESPORTSTMNT01:2906053","100"
"1056701","ESPORTSTMNT06:1830808","200"
"1154280","ESPORTSTMNT01:1682348","200"
"834983","ESPORTSTMNT03:1433733","200"
"894152","ESPORTSTMNT04:990415","100"
"1201484","ESPORTSTMNT01:3337205","100"
"980020","ESPORTSTMNT02:3169497","200"
"689243","ESPORTSTMNT01:2142009","200"
"605678","ESPORTSTMNT03:2541943","100"
"720007","ESPORTSTMNT03:2799499","100"
"889359","ESPORTSTMNT01:3413353","200"
"885320","ESPORTSTMNT01:2139179","200"
"1086464","ESPORTSTMNT03:3130374","100"
"686324","ESPORTSTMNT04:1971193","200"
"1011499","ESPORTSTMNT02:2578570","100"
"914482","ESPORTSTMNT03:3087692","100"
"813901","ESPORTSTMNT06:1570396","200"
"974129","ESPORTSTMNT03:2546764","100"
"739309","ESPORTSTMNT03:2713824","200"
"907540","ESPORTSTMNT01:1303999","100"
"1005646","ESPORTSTMNT01:1885471","100"
"875193","ESPORTSTMNT05:2941514","100"
"1014023","ESPORTSTMNT04:1480449","100"
"810507","ESPORTSTMNT01:2144873","200"
"710469","ESPORTSTMNT01:1883343","100"
"718810","ESPORTSTMNT03:3128067","100"
"699327","ESPORTSTMNT06:2290589","100"
"679978","ESPORTSTMNT02:1936586","100"
"1047223","ESPORTSTMNT01:3082821","100"
"1226725","ESPORTSTMNT02:2972018","100"
"952226","ESPORTSTMNT03:2656840","200"
"1203687","ESPORTSTMNT03:1992712","200"
"1023399","ESPORTSTMNT06:1830887","100"
"841225","ESPORTSTMNT02:2556418","200"
"1057419","ESPORTSTMNT01:1893414","100"
"743045","ESPORTSTMNT02:1736266","100"
"1011456","ESPORTSTMNT02:3057927","100"
"1040675","ESPORTSTMNT04:1810311","200"
"1278172","ESPORTSTMNT01:1144497","100"
"985862","ESPORTSTMNT04:2693161","100"
"1045518","ESPORTSTMNT03:2547803","200"
"1029830","ESPORTSTMNT06:2460459","100"
"985413","ESPORTSTMNT03:1552288","200"
"1205705","ESPORTSTMNT03:1552288","100"
"1264919","ESPORTSTMNT02:2570583","200"
"1041866","ESPORTSTMNT03:2637876","200"
"579534","ESPORTSTMNT03:1430869","100"
"921230","ESPORTSTMNT03:3119847","200"
"793166","ESPORTSTMNT04:2686347","200"
"860830","ESPORTSTMNT03:2073560","100"
"1051782","ESPORTSTMNT03:2073560","200"
"1212301","ESPORTSTMNT03:2638329","200"
"789807","ESPORTSTMNT02:2670985","200"
"1106908","ESPORTSTMNT01:3325862","100"
"653612","ESPORTSTMNT06:1860797","100"
"766620","ESPORTSTMNT03:2892536","200"
"1076999","ESPORTSTMNT05:2980174","200"
"962698","ESPORTSTMNT01:3325542","100"
"1027289","ESPORTSTMNT03:1111297","200"
"871613","ESPORTSTMNT04:2210197","100"
"836815","ESPORTSTMNT01:3330554","200"
"1002725","LPL_B:328443","200"
"683598","ESPORTSTMNT01:2138071","200"
"722623","ESPORTSTMNT04:1890118","100"
"897746","ESPORTSTMNT02:3048651","100"
"945000","ESPORTSTMNT03:2568480","200"
"1186236","ESPORTSTMNT01:3301748","100"
"568253","ESPORTSTMNT03:2052442","100"
"2139488","ESPORTSTMNT05:3090647","200"
"1021782","ESPORTSTMNT02:2558521","200"
"863453","ESPORTSTMNT02:3216565","100"
"872265","ESPORTSTMNT02:2671156","200"
"917577","ESPORTSTMNT02:1101882","100"
"922476","ESPORTSTMNT01:1153401","100"
"902888","ESPORTSTMNT02:2974118","200"
"879099","ESPORTSTMNT03:1532371","200"
"980994","ESPORTSTMNT03:3095471","100"
"884930","ESPORTSTMNT01:3331687","200"
"762307","ESPORTSTMNT04:2692266","100"
"1450041","ESPORTSTMNT01:3337609","100"
"1502753","ESPORTSTMNT01:3401974","200"
"746399","ESPORTSTMNT01:1720608","100"
"974981","ESPORTSTMNT02:2557859","100"
"722005","ESPORTSTMNT06:2774361","200"
"1146312","ESPORTSTMNT01:1324422","200"
"932762","ESPORTSTMNT02:2061779","100"
"1034397","ESPORTSTMNT01:2201262","200"
"571764","ESPORTSTMNT06:1180758","100"
"699576","ESPORTSTMNT01:1131231","200"
"1171767","ESPORTSTMNT06:2470491","100"
"862117","ESPORTSTMNT03:3089806","200"
"651315","ESPORTSTMNT03:3192931","100"
"830859","ESPORTSTMNT06:1210125","100"
"856242","ESPORTSTMNT06:2820136","200"
"1050517","ESPORTSTMNT01:2905922","200"
"1049291","ESPORTSTMNT02:1937630","200"
"561518","ESPORTSTMNT05:2952804","100"
"684631","ESPORTSTMNT01:2742426","200"
"1302435","ESPORTSTMNT01:3406335","100"
"898025","ESPORTSTMNT06:2260538","100"
"636010","ESPORTSTMNT03:1750651","200"
"1011921","ESPORTSTMNT01:3302900","200"
"863039","ESPORTSTMNT01:2906151","100"
"1317177","ESPORTSTMNT03:3195302","100"
"867709","ESPORTSTMNT05:2980313","100"
"670618","ESPORTSTMNT05:3217482","100"
"749128","ESPORTSTMNT05:2060473","200"
"838660","ESPORTSTMNT04:2665704","100"
"910121","ESPORTSTMNT01:1721348","200"
"1016064","ESPORTSTMNT03:1431664","100"
"1074063","ESPORTSTMNT03:2092328","100"
"1128047","ESPORTSTMNT02:2810505","200"
"825328","ESPORTSTMNT03:2788022","200"
"1132660","ESPORTSTMNT03:3095265","100"
"769417","ESPORTSTMNT03:2543322","100"
"1171827","ESPORTSTMNT03:3127022","200"
"921304","ESPORTSTMNT03:3113908","200"
"929888","ESPORTSTMNT01:2702954","100"
"1084364","ESPORTSTMNT01:3300884","100"
"935156","ESPORTSTMNT06:2260144","200"
"1189215","ESPORTSTMNT05:2990701","200"
"586742","ESPORTSTMNT01:3312892","200"
"1015627","ESPORTSTMNT01:1896054","200"
"886814","ESPORTSTMNT03:1825834","100"
"1347283","ESPORTSTMNT01:2210365","200"
"1001112","ESPORTSTMNT03:3091004","200"
"974370","ESPORTSTMNT03:1333765","100"
"691051","ESPORTSTMNT02:2554211","100"
"1006889","ESPORTSTMNT01:2133754","100"
"971087","ESPORTSTMNT03:3126817","200"
"778421","ESPORTSTMNT03:1100752","100"
"739227","ESPORTSTMNT03:2781724","200"
"997480","ESPORTSTMNT01:3316458","100"
"865315","ESPORTSTMNT04:1961139","200"
"986280","ESPORTSTMNT04:2691808","200"
"831771","ESPORTSTMNT04:1481054","200"
"575803","ESPORTSTMNT02:3150637","100"
"834682","ESPORTSTMNT01:3326046","100"
"1048712","ESPORTSTMNT04:2450203","100"
"807639","ESPORTSTMNT06:2541504","200"
"954162","ESPORTSTMNT04:2669241","100"
"968648","ESPORTSTMNT06:1861041","200"
"974399","ESPORTSTMNT06:1861041","100"
"1106537","ESPORTSTMNT04:2686001","200"
"1039075","ESPORTSTMNT06:1310094","200"
"910230","ESPORTSTMNT04:2140199","100"
"1168227","ESPORTSTMNT06:2821251","100"
"928852","ESPORTSTMNT01:3407702","100"
"1150107","ESPORTSTMNT02:1733942","100"
"1245764","ESPORTSTMNT02:2070531","200"
"661447","ESPORTSTMNT05:3226015","100"
"1203542","ESPORTSTMNT02:3144159","200"
"964132","ESPORTSTMNT06:2542141","200"
"914657","ESPORTSTMNT02:2552854","100"
"572265","ESPORTSTMNT05:2520619","100"
"1068765","ESPORTSTMNT01:3385384","100"
"1004139","LPL_A:330181","200"
"836855","ESPORTSTMNT01:2707893","100"
"743901","ESPORTSTMNT06:1310488","200"
"904465","ESPORTSTMNT04:2691595","100"
"1311289","ESPORTSTMNT06:2470149","100"
"1372706","ESPORTSTMNT03:2781708","200"
"722734","ESPORTSTMNT03:2074954","200"
"1004519","ESPORTSTMNT01:3408156","100"
"895184","ESPORTSTMNT02:1101274","200"
"827256","ESPORTSTMNT03:3100826","200"
"671719","ESPORTSTMNT03:3097984","100"
"869167","ESPORTSTMNT02:3144297","200"
"912920","ESPORTSTMNT01:3344159","200"
"658919","ESPORTSTMNT03:1994203","200"
"937963","ESPORTSTMNT01:3328147","200"
"1820034","ESPORTSTMNT03:3198171","100"
"865671","ESPORTSTMNT02:2067407","200"
"846384","ESPORTSTMNT01:2770751","200"
"791320","ESPORTSTMNT06:2530483","200"
"1132883","ESPORTSTMNT01:2982396","200"
"1082670","ESPORTSTMNT01:1694062","100"
"613700","ESPORTSTMNT03:2563534","100"
"683628","ESPORTSTMNT06:2540230","200"
"775871","ESPORTSTMNT03:2050786","200"
"833670","ESPORTSTMNT04:1810961","200"
"922630","ESPORTSTMNT04:1810258","100"
"977504","ESPORTSTMNT01:2030402","200"
"932528","ESPORTSTMNT06:2260700","100"
"1520311","ESPORTSTMNT04:2665307","100"
"949651","ESPORTSTMNT04:2471074","200"
"905546","ESPORTSTMNT01:3330266","200"
"837090","ESPORTSTMNT01:3083221","200"
"898335","ESPORTSTMNT05:3240542","200"
"980481","ESPORTSTMNT03:2651779","100"
"961417","ESPORTSTMNT01:2572398","200"
"907125","ESPORTSTMNT03:2006626","100"
"891664","ESPORTSTMNT03:2561510","200"
"832703","ESPORTSTMNT04:2686382","200"
"823730","ESPORTSTMNT03:2055013","200"
"838714","ESPORTSTMNT06:1050043","200"
"707253","ESPORTSTMNT06:1310398","100"
"1069272","ESPORTSTMNT01:3306621","200"
"1030269","ESPORTSTMNT04:1130299","200"
"747003","ESPORTSTMNT02:1085285","200"
"912566","ESPORTSTMNT03:1133428","200"
"1034114","ESPORTSTMNT03:2102303","200"
"841831","ESPORTSTMNT01:3344351","200"
"1076946","ESPORTSTMNT02:1333603","100"
"738537","ESPORTSTMNT01:2138994","200"
"1093173","ESPORTSTMNT02:2662863","100"
"1036172","ESPORTSTMNT03:2545944","100"
"1100310","ESPORTSTMNT03:1763219","200"
"1005246","ESPORTSTMNT02:1770153","200"
"765608","LPL_A:343575","100"
"870051","ESPORTSTMNT03:1991182","200"
"836749","ESPORTSTMNT03:3087612","100"
"1349174","ESPORTSTMNT04:1810244","200"
"807732","ESPORTSTMNT05:2680208","200"
"962753","ESPORTSTMNT01:2916294","100"
"797998","ESPORTSTMNT03:2544170","100"
"1076683","ESPORTSTMNT02:2673734","200"
"818912","ESPORTSTMNT01:3094990","200"
"921186","ESPORTSTMNT06:1170738","100"
"952278","ESPORTSTMNT03:2930516","200"
"1197726","ESPORTSTMNT03:3194286","200"
"713443","ESPORTSTMNT03:1441003","100"
"896040","ESPORTSTMNT04:1230207","100"
"909714","ESPORTSTMNT04:2240135","200"
"665181","ESPORTSTMNT01:2138107","200"
"1008698","ESPORTSTMNT02:3053187","200"
"1419812","ESPORTSTMNT02:1294536","200"
"945758","ESPORTSTMNT01:3412005","200"
"1648201","ESPORTSTMNT01:3333820","200"
"1193146","ESPORTSTMNT02:1281318","200"
"954943","ESPORTSTMNT02:2554495","200"
"1700230","ESPORTSTMNT03:3196255","100"
"1127199","ESPORTSTMNT04:2220392","100"
"888714","ESPORTSTMNT05:2680422","100"
"1002175","ESPORTSTMNT01:1325870","200"
"888890","ESPORTSTMNT03:1432181","100"
"802804","ESPORTSTMNT01:1305601","100"
"1293336","ESPORTSTMNT01:2240594","200"
"972418","ESPORTSTMNT03:2093873","100"
"987308","ESPORTSTMNT03:1951146","100"
"1092922","ESPORTSTMNT03:1824137","100"
"1408435","ESPORTSTMNT03:3087307","100"
"952539","ESPORTSTMNT03:3174631","100"
"1125990","ESPORTSTMNT01:3311569","100"
"1022592","ESPORTSTMNT02:2650497","100"
"1092421","LPL_B:328988","200"
"1086245","ESPORTSTMNT02:2066052","100"
"910187","ESPORTSTMNT02:1935993","200"
"955684","ESPORTSTMNT03:3119869","100"
"892791","ESPORTSTMNT02:3167760","100"
"1103794","ESPORTSTMNT03:2893441","200"
"995059","ESPORTSTMNT04:1971180","200"
"769148","ESPORTSTMNT05:1821361","200"
"782020","ESPORTSTMNT02:2240113","100"
"1103709","ESPORTSTMNT03:2631241","100"
"1114315","ESPORTSTMNT03:1762891","200"
"1209806","ESPORTSTMNT01:3384958","200"
"926431","ESPORTSTMNT02:1733146","100"
"1158406","ESPORTSTMNT02:2575595","100"
"890448","ESPORTSTMNT01:1435111","200"
"826787","ESPORTSTMNT05:1830123","100"
"1017920","ESPORTSTMNT01:3335064","200"
"1075449","ESPORTSTMNT06:1880457","100"
"906821","ESPORTSTMNT03:1682284","100"
"731912","ESPORTSTMNT06:1860825","100"
"623669","ESPORTSTMNT02:3214455","200"
"975808","ESPORTSTMNT03:1763630","200"
"1077969","ESPORTSTMNT03:3160799","200"
"1016819","ESPORTSTMNT02:3219429","200"
"1094778","ESPORTSTMNT01:3092604","100"
"754103","ESPORTSTMNT03:1102281","100"
"1019892","ESPORTSTMNT01:3338644","200"
"908566","ESPORTSTMNT02:2066462","200"
"690435","ESPORTSTMNT02:3053254","200"
"1159421","ESPORTSTMNT04:2691337","200"
"951971","ESPORTSTMNT03:2652267","200"
"1023220","ESPORTSTMNT02:3156106","100"
"894023","ESPORTSTMNT05:2941977","100"
"718077","ESPORTSTMNT03:1433646","200"
"767115","ESPORTSTMNT02:1281605","200"
"1083054","ESPORTSTMNT02:1927434","100"
"987819","ESPORTSTMNT05:2942650","100"
"760390","ESPORTSTMNT01:3409583","100"
"943622","ESPORTSTMNT01:2144769","100"
"1317528","ESPORTSTMNT01:3400682","200"
"1052893","ESPORTSTMNT02:2820164","100"
"1078225","ESPORTSTMNT02:3164556","200"
"862825","ESPORTSTMNT03:3175359","200"
"1209225","ESPORTSTMNT02:3168471","200"
"1029797","ESPORTSTMNT03:3169121","200"
"1051058","ESPORTSTMNT03:3113903","200"
"966286","ESPORTSTMNT05:1821874","100"
"956751","ESPORTSTMNT01:3399644","100"
"948502","ESPORTSTMNT04:2090394","200"
"857547","ESPORTSTMNT05:2951398","100"
"945106","ESPORTSTMNT02:3208911","100"
"1535426","ESPORTSTMNT01:3303498","200"
"957387","ESPORTSTMNT04:1730154","200"
"1152400","ESPORTSTMNT04:1730154","100"
"961739","ESPORTSTMNT03:2546195","200"
"726206","ESPORTSTMNT02:3150832","200"
"1037323","ESPORTSTMNT06:2775316","200"
"1080253","ESPORTSTMNT06:2815840","200"
"670683","ESPORTSTMNT03:1766972","200"
"979041","ESPORTSTMNT01:3322701","200"
"692119","ESPORTSTMNT06:2540239","100"
"1306100","ESPORTSTMNT02:2930082","100"
"955615","ESPORTSTMNT02:3154050","200"
"1374444","ESPORTSTMNT02:3154050","100"
"955490","ESPORTSTMNT02:2073301","200"
"946911","ESPORTSTMNT05:3060426","100"
"1095536","ESPORTSTMNT03:1816762","200"
"955119","ESPORTSTMNT03:3097500","100"
"920444","ESPORTSTMNT02:2788002","100"
"1154998","ESPORTSTMNT01:2147528","100"
"1324410","ESPORTSTMNT04:2410269","100"
"1247018","ESPORTSTMNT03:2893238","100"
"679461","ESPORTSTMNT04:2470966","200"
"719359","ESPORTSTMNT01:3401414","100"
"709403","ESPORTSTMNT05:2943202","100"
"953764","ESPORTSTMNT03:2651629","100"
"973726","ESPORTSTMNT02:2786389","200"
"1077684","ESPORTSTMNT01:2905619","100"
"651366","ESPORTSTMNT02:2558573","100"
"888756","ESPORTSTMNT01:3325573","100"
"1405425","ESPORTSTMNT02:2555005","200"
"716453","ESPORTSTMNT02:1112248","200"
"901724","ESPORTSTMNT05:3060330","100"
"853890","ESPORTSTMNT03:1764826","200"
"616308","ESPORTSTMNT05:1430768","100"
"849401","LPL_A:342366","200"
"1315951","ESPORTSTMNT02:2662834","100"
"1014073","ESPORTSTMNT01:1882248","200"
"1245964","ESPORTSTMNT02:3149299","200"
"784893","ESPORTSTMNT01:2132432","200"
"1064173","ESPORTSTMNT02:2830457","200"
"650034","ESPORTSTMNT02:3218044","200"
"1006871","ESPORTSTMNT01:3094984","100"
"858724","ESPORTSTMNT03:3198292","200"
"913081","ESPORTSTMNT03:3091827","100"
"902043","LPL_A:343484","200"
"1178747","ESPORTSTMNT02:1114599","100"
"820165","ESPORTSTMNT06:2210741","100"
"799599","ESPORTSTMNT02:2556914","100"
"1360107","ESPORTSTMNT04:1140095","100"
"986107","LPL_B:322153","200"
"560836","ESPORTSTMNT01:2772058","100"
"897785","ESPORTSTMNT04:2290314","100"
"1332768","ESPORTSTMNT02:3169707","100"
"794959","ESPORTSTMNT05:3223324","200"
"894875","ESPORTSTMNT03:2885353","200"
"948700","ESPORTSTMNT02:2661844","100"
"891227","ESPORTSTMNT03:1997577","100"
"891445","ESPORTSTMNT03:2792354","100"
"751366","ESPORTSTMNT02:2062834","100"
"976240","ESPORTSTMNT06:1861032","200"
"1008337","ESPORTSTMNT05:2670506","100"
"904727","ESPORTSTMNT02:2962358","100"
"902527","ESPORTSTMNT02:1270475","100"
"1026244","ESPORTSTMNT02:1270475","200"
"590486","ESPORTSTMNT05:1831994","100"
"958522","ESPORTSTMNT01:3311682","100"
"897964","ESPORTSTMNT03:3118632","200"
"944803","ESPORTSTMNT01:2707330","200"
"726307","ESPORTSTMNT05:3221127","200"
"950685","ESPORTSTMNT06:1040800","100"
"1342816","ESPORTSTMNT01:2800260","100"
"1009437","ESPORTSTMNT03:3168168","200"
"705720","ESPORTSTMNT05:2940733","100"
"1136504","ESPORTSTMNT03:1442138","200"
"1389464","ESPORTSTMNT02:1120749","200"
"907485","ESPORTSTMNT03:2092382","100"
"782906","ESPORTSTMNT01:2780840","100"
"959813","ESPORTSTMNT06:1570357","200"
"1312434","ESPORTSTMNT02:1932828","200"
"780911","ESPORTSTMNT02:2076427","100"
"965365","ESPORTSTMNT03:2092710","100"
"885229","ESPORTSTMNT03:3111606","100"
"1146060","ESPORTSTMNT02:3167606","200"
"633327","ESPORTSTMNT06:1580387","200"
"918811","ESPORTSTMNT02:3170609","200"
"1473018","ESPORTSTMNT02:2070559","200"
"818935","ESPORTSTMNT02:2555561","200"
"810798","ESPORTSTMNT01:2138827","200"
"728104","ESPORTSTMNT05:3090543","200"
