"platformgameid","teamid","side","shutdown_collected","blue_max_shutdown","red_max_shutdown"
"ESPORTSTMNT04:2450146","103461966965149786","200","0","1850.0","150.0"
"ESPORTSTMNT04:2450146","101383793574360315","100","100","1850.0","150.0"
"ESPORTSTMNT03:2072712","105550051809743868","100",,"850.0","1150.0"
"ESPORTSTMNT03:2072712","105550059790656435","200",,"850.0","1150.0"
"ESPORTSTMNT04:2090780","103535282158162659","200",,"700.0","250.0"
"ESPORTSTMNT04:2090780","103535282148790975","100",,"700.0","250.0"
"ESPORTSTMNT03:3192937","107598805167594304","100","1850","350.0","0.0"
"ESPORTSTMNT03:3192937","109674814051390025","200","300","350.0","0.0"
"ESPORTSTMNT02:3221456","101428372602011186","100","400","50.0","700.0"
"ESPORTSTMNT02:3221456","101428372603715124","200","50","50.0","700.0"
"ESPORTSTMNT03:2543541","107599112065439311","200","150","150.0","1350.0"
"ESPORTSTMNT03:2543541","107599061926073885","100","1300","150.0","1350.0"
"ESPORTSTMNT01:3391622","110534724851488577","200","2000","1050.0","300.0"
"ESPORTSTMNT01:3391622","109981647134921596","100","550","1050.0","300.0"
"ESPORTSTMNT04:2410985","105550005698683818","100","100","800.0","0.0"
"ESPORTSTMNT04:2410985","105550001032913831","200","350","800.0","0.0"
"ESPORTSTMNT05:1440458","98767991866488695","100",,"1500.0","0.0"
"ESPORTSTMNT05:1440458","101383793569248484","200",,"1500.0","0.0"
"ESPORTSTMNT04:2666251","103461966965149786","200","300","850.0","100.0"
"ESPORTSTMNT04:2666251","101383793567806688","100","300","850.0","100.0"
"ESPORTSTMNT02:2151852","103461966975897718","200",,"150.0","400.0"
"ESPORTSTMNT02:2151852","103461966981927044","100",,"150.0","400.0"
"ESPORTSTMNT05:1971219","103935468920814040","200",,"1800.0","50.0"
"ESPORTSTMNT05:1971219","105514967858969605","100",,"1800.0","50.0"
"ESPORTSTMNT02:1682567","99566408221114231","100",,"1850.0","100.0"
"ESPORTSTMNT02:1682567","99566408222831088","200",,"1850.0","100.0"
"ESPORTSTMNT06:2541444","105536643047197642","100","550","1200.0","0.0"
"ESPORTSTMNT06:2541444","99566406069969565","200","2150","1200.0","0.0"
"ESPORTSTMNT03:3086289","108319669531442279","200","550","350.0","300.0"
"ESPORTSTMNT03:3086289","107582173169864040","100","750","350.0","300.0"
"ESPORTSTMNT02:2650720","103461966981927044","100","1100","500.0","1450.0"
"ESPORTSTMNT02:2650720","103461966975897718","200","1850","500.0","1450.0"
"ESPORTSTMNT01:2138629","105521674055625312","200",,"950.0","50.0"
"ESPORTSTMNT01:2138629","106250732506012141","100",,"950.0","50.0"
"ESPORTSTMNT03:3187747","99566408217116828","200","950","900.0","700.0"
"ESPORTSTMNT03:3187747","99566408221961358","100","800","900.0","700.0"
"ESPORTSTMNT05:3060511","107467803833323099","200","250","200.0","850.0"
"ESPORTSTMNT05:3060511","106371141659311452","100","1150","200.0","850.0"
"ESPORTSTMNT03:3120261","105532791598779236","200","1550","1200.0","500.0"
"ESPORTSTMNT03:3120261","107467834753797729","100","550","1200.0","500.0"
"ESPORTSTMNT04:2691360","105594135137147298","100","50","1100.0","50.0"
"ESPORTSTMNT04:2691360","107574959289974368","200","1700","1100.0","50.0"
"ESPORTSTMNT01:3313115","99566408219409348","100","650","1100.0","350.0"
"ESPORTSTMNT01:3313115","99566408221114231","200","1250","1100.0","350.0"
"LPL_A:343342","98767991882270868","200","300","1150.0","0.0"
"LPL_A:343342","99566404845279652","100","0","1150.0","0.0"
"ESPORTSTMNT02:1393350","100205573496804586","200",,"1400.0","150.0"
"ESPORTSTMNT02:1393350","99566404579461230","100",,"1400.0","150.0"
"ESPORTSTMNT03:1762225","105521402545275594","100",,"1450.0","0.0"
"ESPORTSTMNT03:1762225","102787200138722262","200",,"1450.0","0.0"
"ESPORTSTMNT01:3307398","105550047979361273","100","150","1950.0","200.0"
"ESPORTSTMNT01:3307398","105550051809743868","200","0","1950.0","200.0"
"ESPORTSTMNT05:2952304","103535282119620510","100","50","1350.0","100.0"
"ESPORTSTMNT05:2952304","101428372602011186","200","100","1350.0","100.0"
"ESPORTSTMNT03:3200575","108517492697602721","200","750","1350.0","200.0"
"ESPORTSTMNT03:3200575","99566406490127625","100","150","1350.0","200.0"
"ESPORTSTMNT06:2460328","105514907449611976","100","400","1450.0","250.0"
"ESPORTSTMNT06:2460328","103935468920814040","200","1400","1450.0","250.0"
"ESPORTSTMNT02:3144439","105559480124455983","100","1900","700.0","800.0"
"ESPORTSTMNT02:3144439","107456355516438414","200","1950","700.0","800.0"
"ESPORTSTMNT06:1570966","105536643047197642","100",,"1500.0","150.0"
"ESPORTSTMNT06:1570966","98767991949608898","200",,"1500.0","150.0"
"ESPORTSTMNT03:1342182","98767991921462763","100",,"1750.0","100.0"
"ESPORTSTMNT03:1342182","99566406332987990","200",,"1750.0","100.0"
"ESPORTSTMNT03:2543433","105593182576105603","200","550","1750.0","50.0"
"ESPORTSTMNT03:2543433","106382545123328648","100","150","1750.0","50.0"
"ESPORTSTMNT02:2884797","99566406490127625","100","400","1800.0","800.0"
"ESPORTSTMNT02:2884797","107635420167535818","200","450","1800.0","800.0"
"ESPORTSTMNT03:1996422","103963753080578719","100",,"250.0","650.0"
"ESPORTSTMNT03:1996422","106421708401759879","200",,"250.0","650.0"
"ESPORTSTMNT04:2684289","107597875833524424","100","550","300.0","800.0"
"ESPORTSTMNT04:2684289","102787200124959636","200","200","300.0","800.0"
"ESPORTSTMNT05:3060173","107575082591536093","100","300","50.0","300.0"
"ESPORTSTMNT05:3060173","102787200129022886","200","0","50.0","300.0"
"ESPORTSTMNT02:3213774","98767991853197861","100","100","1550.0","50.0"
"ESPORTSTMNT02:3213774","100725845018863243","200","150","1550.0","50.0"
"ESPORTSTMNT05:1831335","105519977854458717","100",,"1050.0","850.0"
"ESPORTSTMNT05:1831335","102787200155434012","200",,"1050.0","850.0"
"ESPORTSTMNT02:3161391","98767991853197861","100","200","1200.0","150.0"
"ESPORTSTMNT02:3161391","100725845022060229","200","800","1200.0","150.0"
"ESPORTSTMNT01:3308953","105505619546859895","100","0","150.0","900.0"
"ESPORTSTMNT01:3308953","100205573496804586","200","50","150.0","900.0"
"ESPORTSTMNT02:2972906","98767991877340524","100","750","1150.0","200.0"
"ESPORTSTMNT02:2972906","103461966951059521","200","450","1150.0","200.0"
"ESPORTSTMNT02:3151743","107760667929003738","100","0","1450.0","0.0"
"ESPORTSTMNT02:3151743","108517492697602721","200","150","1450.0","0.0"
"ESPORTSTMNT01:3333294","98926509884398584","100","300","200.0","350.0"
"ESPORTSTMNT01:3333294","103461966951059521","200","150","200.0","350.0"
"ESPORTSTMNT01:3326246","98926509883054987","200","750","650.0","100.0"
"ESPORTSTMNT01:3326246","98926509885559666","100","0","650.0","100.0"
"ESPORTSTMNT03:2636552","103535282124208038","100","1400","200.0","550.0"
"ESPORTSTMNT03:2636552","99566406338282437","200","400","200.0","550.0"
"ESPORTSTMNT03:3193005","107581284487120142","100","550","400.0","50.0"
"ESPORTSTMNT03:3193005","104841890701948065","200","950","400.0","50.0"
"ESPORTSTMNT03:3100434","107598878262940546","200","1050","900.0","0.0"
"ESPORTSTMNT03:3100434","109674814051390025","100","0","900.0","0.0"
"ESPORTSTMNT02:2972527","101428372603715124","100","0","1550.0","0.0"
"ESPORTSTMNT02:2972527","101428372600307248","200","650","1550.0","0.0"
"ESPORTSTMNT04:2665971","105520822049210915","100","50","1900.0","50.0"
"ESPORTSTMNT04:2665971","109704625422425316","200","150","1900.0","50.0"
"ESPORTSTMNT02:3220943","105550049871017396","100","1300","900.0","500.0"
"ESPORTSTMNT02:3220943","105550051809743868","200","400","900.0","500.0"
"ESPORTSTMNT01:3401230","104841890701948065","100","150","750.0","100.0"
"ESPORTSTMNT01:3401230","107581284487120142","200","900","750.0","100.0"
"ESPORTSTMNT05:2951632","104710682193583854","200","250","1950.0","300.0"
"ESPORTSTMNT05:2951632","105521402545275594","100","550","1950.0","300.0"
"ESPORTSTMNT03:1443731","98767991853197861","100",,"500.0","700.0"
"ESPORTSTMNT03:1443731","100205573495116443","200",,"500.0","700.0"
"ESPORTSTMNT03:2896285","107467834753797729","100","1550","900.0","550.0"
"ESPORTSTMNT03:2896285","107422385694193066","200","750","900.0","550.0"
"ESPORTSTMNT05:1860777","105663527959374033","100",,"400.0","1050.0"
"ESPORTSTMNT05:1860777","103963715924353674","200",,"400.0","1050.0"
"ESPORTSTMNT04:1890504","103935446548920777","200",,"50.0","50.0"
"ESPORTSTMNT05:2951104","105550005698683818","200","300","2350.0","150.0"
"ESPORTSTMNT05:2951104","105550003470349739","100","1000","2350.0","150.0"
"ESPORTSTMNT02:2776167","105537149834356301","100","300","1800.0","500.0"
"ESPORTSTMNT02:2776167","107110686951738484","200","0","1800.0","500.0"
"ESPORTSTMNT02:1735586","105520788833075738","200",,"50.0","450.0"
"ESPORTSTMNT02:1735586","103935642731826448","100",,"50.0","450.0"
"ESPORTSTMNT02:1770132","100725845018863243","200",,"800.0","0.0"
"ESPORTSTMNT02:1770132","99566404579461230","100",,"800.0","0.0"
"ESPORTSTMNT02:3144125","108361552741927561","100","50","1350.0","50.0"
"ESPORTSTMNT02:3144125","109671193729027761","200","1300","1350.0","50.0"
"ESPORTSTMNT03:1811712","98767991935149427","200",,"100.0","950.0"
"ESPORTSTMNT03:1811712","101383792559569368","100",,"100.0","950.0"
"ESPORTSTMNT05:2520507","104710682193583854","100",,"1400.0","100.0"
"ESPORTSTMNT05:2520507","105553606349477427","200",,"1400.0","100.0"
"ESPORTSTMNT06:1310404","102235771678061291","200",,"150.0","600.0"
"ESPORTSTMNT06:1310404","103495716836203404","100",,"150.0","600.0"
"ESPORTSTMNT02:1692800","103935642731826448","100",,"850.0","150.0"
"ESPORTSTMNT02:1692800","105520781900097659","200",,"850.0","150.0"
"ESPORTSTMNT03:2637468","107760667929003738","200","150","1700.0","50.0"
"ESPORTSTMNT03:2637468","107700204561086446","100","0","1700.0","50.0"
"ESPORTSTMNT04:1890149","102787200120306562","100",,"1150.0","450.0"
"ESPORTSTMNT04:1890149","105536918475957734","200",,"1150.0","450.0"
"ESPORTSTMNT01:2240321","106827765448944398","200",,"1700.0","100.0"
"ESPORTSTMNT01:2240321","106827827857159558","100",,"1700.0","100.0"
"ESPORTSTMNT01:3331293","100205573496804586","200","50","1050.0","50.0"
"ESPORTSTMNT01:3331293","100725845018863243","100","0","1050.0","50.0"
"ESPORTSTMNT01:3403577","106972778172351142","200","1400","1050.0","500.0"
"ESPORTSTMNT01:3403577","98926509885559666","100","200","1050.0","500.0"
"ESPORTSTMNT01:3370925","105549991104165282","100","0","1500.0","50.0"
"ESPORTSTMNT01:3370925","105549998884468136","200","550","1500.0","50.0"
"ESPORTSTMNT04:1660593","105515219038427019","200",,"350.0","850.0"
"ESPORTSTMNT04:1660593","102787200155434012","100",,"350.0","850.0"
"ESPORTSTMNT04:2664138","102787200120306562","100","250","1350.0","100.0"
"ESPORTSTMNT04:2664138","107456355516438414","200","1350","1350.0","100.0"
"ESPORTSTMNT01:1431495","99566406334639907","100",,"1100.0","0.0"
"ESPORTSTMNT01:1431495","99566406332122275","200",,"1100.0","0.0"
"ESPORTSTMNT02:2965255","103461966951059521","100","150","150.0","1250.0"
"ESPORTSTMNT02:2965255","99294153828264740","200","50","150.0","1250.0"
"ESPORTSTMNT03:1994095","103935468920814040","100",,"150.0","250.0"
"ESPORTSTMNT03:1994095","102787200151698443","200",,"150.0","250.0"
"ESPORTSTMNT03:2793862","105550003470349739","200","1850","200.0","0.0"
"ESPORTSTMNT03:2793862","106302593752767294","100","1650","200.0","0.0"
"ESPORTSTMNT02:1684244","100205573495116443","200",,"700.0","600.0"
"ESPORTSTMNT02:1684244","99566404585387054","100",,"700.0","600.0"
"ESPORTSTMNT01:1425144","98767991877340524","100",,"450.0","250.0"
"ESPORTSTMNT01:1425144","98926509885559666","200",,"450.0","250.0"
"ESPORTSTMNT03:2657172","100285330168091787","200","1800","750.0","400.0"
"ESPORTSTMNT03:2657172","101428372605353526","100","450","750.0","400.0"
"ESPORTSTMNT02:3217692","105549998884468136","200","600","150.0","50.0"
"ESPORTSTMNT02:3217692","105550005698683818","100","650","150.0","50.0"
"ESPORTSTMNT03:1443550","98767991860392497","100",,"1400.0","400.0"
"ESPORTSTMNT03:1443550","98926509885559666","200",,"1400.0","400.0"
"ESPORTSTMNT02:3148929","105550036134585264","200","1300","1500.0","0.0"
"ESPORTSTMNT02:3148929","105550042327365041","100","0","1500.0","0.0"
"ESPORTSTMNT01:3085874","99566408358330419","100","300","850.0","250.0"
"ESPORTSTMNT01:3085874","106806773698472633","200","550","850.0","250.0"
"ESPORTSTMNT03:1752232","105550003470349739","200",,"1800.0","200.0"
"ESPORTSTMNT03:1752232","105549997263803379","100",,"1800.0","200.0"
"ESPORTSTMNT02:3048779","99566404585387054","100","900","200.0","150.0"
"ESPORTSTMNT02:3048779","98767991882270868","200","150","200.0","150.0"
"ESPORTSTMNT02:3211401","99566408221114231","100","300","450.0","800.0"
"ESPORTSTMNT02:3211401","100205576309502431","200","450","450.0","800.0"
"ESPORTSTMNT02:3219771","99566404581868574","100","1050","950.0","300.0"
"ESPORTSTMNT02:3219771","105505619546859895","200","1350","950.0","300.0"
"ESPORTSTMNT03:3186269","105593161016793151","200","1350","650.0","0.0"
"ESPORTSTMNT03:3186269","102787200129022886","100","0","650.0","0.0"
"ESPORTSTMNT04:2672641","109485351596724390","200","0","1450.0","0.0"
"ESPORTSTMNT04:2672641","109485335453835911","100","0","1450.0","0.0"
"ESPORTSTMNT04:1960799","104367068120825486","100",,"1400.0","450.0"
"ESPORTSTMNT04:1960799","100205573496804586","200",,"1400.0","450.0"
"ESPORTSTMNT02:2777665","107598651997213225","100","1450","50.0","1250.0"
"ESPORTSTMNT02:2777665","104843437139220481","200","50","50.0","1250.0"
"ESPORTSTMNT03:1826259","101383793574360315","200",,"1350.0","350.0"
"ESPORTSTMNT03:1826259","103461966965149786","100",,"1350.0","350.0"
"ESPORTSTMNT02:3212290","108361552741927561","200","2050","900.0","850.0"
"ESPORTSTMNT02:3212290","106857734387052095","100","1100","900.0","850.0"
"ESPORTSTMNT05:3220308","102235771678061291","200","1600","1200.0","50.0"
"ESPORTSTMNT05:3220308","109696126554266494","100","750","1200.0","50.0"
"ESPORTSTMNT01:3340638","105550026570060790","200","750","700.0","750.0"
"ESPORTSTMNT01:3340638","105550049871017396","100","700","700.0","750.0"
"ESPORTSTMNT02:1935491","105594116005157262","100",,"1100.0","750.0"
"ESPORTSTMNT02:1935491","103878020539746273","200",,"1100.0","750.0"
"ESPORTSTMNT03:3193512","107467794614674479","200","0","1800.0","550.0"
"ESPORTSTMNT03:3193512","107564167676290839","100","500","1800.0","550.0"
"ESPORTSTMNT03:3096951","107067065368380132","200","500","1550.0","0.0"
"ESPORTSTMNT03:3096951","105521637552587612","100","0","1550.0","0.0"
"ESPORTSTMNT01:2691546","105505619546859895","200",,"500.0","400.0"
"ESPORTSTMNT01:2691546","98767991853197861","100",,"500.0","400.0"
"ESPORTSTMNT03:3111865","105550047979361273","200","1150","950.0","400.0"
"ESPORTSTMNT03:3111865","105550036134585264","100","2200","950.0","400.0"
"ESPORTSTMNT03:2796161","107598712583969458","200","850","600.0","250.0"
"ESPORTSTMNT03:2796161","107598764318774383","100","400","600.0","250.0"
"ESPORTSTMNT02:3169621","107598805167594304","100","750","100.0","650.0"
"ESPORTSTMNT02:3169621","109674814051390025","200","100","100.0","650.0"
"LPL_B:326607","101388912911039804","100","150","200.0","200.0"
"LPL_B:326607","98767991892579754","200","650","200.0","200.0"
"ESPORTSTMNT02:2884971","103878020539746273","100","950","300.0","0.0"
"ESPORTSTMNT02:2884971","105594116005157262","200","2200","300.0","0.0"
"ESPORTSTMNT03:3129590","107597870621708485","200","550","200.0","700.0"
"ESPORTSTMNT03:3129590","102787200124959636","100","800","200.0","700.0"
"ESPORTSTMNT01:2917228","108159968741268165","200","2550","1250.0","50.0"
"ESPORTSTMNT01:2917228","108159958519099117","100","150","1250.0","50.0"
"ESPORTSTMNT04:2691258","104710682193583854","200","500","1450.0","0.0"
"ESPORTSTMNT04:2691258","109539776003058530","100","0","1450.0","0.0"
"ESPORTSTMNT04:2220213","101383793567806688","100","500","1650.0","600.0"
"ESPORTSTMNT04:2220213","98767991940181526","200","2050","1650.0","600.0"
"ESPORTSTMNT02:2061815","105593213115128994","100",,"1350.0","200.0"
"ESPORTSTMNT02:2061815","105593182576105603","200",,"1350.0","200.0"
"ESPORTSTMNT05:2943202","103935642731826448","200","1400","100.0","650.0"
"ESPORTSTMNT05:2943202","105520788833075738","100","2100","100.0","650.0"
"ESPORTSTMNT03:2543672","107581761958954646","200","950","700.0","1700.0"
"ESPORTSTMNT03:2543672","107581750701049485","100","1250","700.0","1700.0"
"ESPORTSTMNT06:2210645","105537947396116202","100","150","300.0","50.0"
"ESPORTSTMNT06:2210645","103535282138043022","200","600","300.0","50.0"
"ESPORTSTMNT01:3418462","104841890701948065","200","50","700.0","150.0"
"ESPORTSTMNT01:3418462","98767991935149427","100","100","700.0","150.0"
"ESPORTSTMNT06:2500014","100725845022060229","200","400","350.0","750.0"
"ESPORTSTMNT06:2500014","99566404585387054","100","350","350.0","750.0"
"ESPORTSTMNT06:2762079","105550054006182911","100","200","1400.0","350.0"
"ESPORTSTMNT06:2762079","105550033967461806","200","300","1400.0","350.0"
"ESPORTSTMNT01:2132333","99566405123587075","200",,"350.0","0.0"
"ESPORTSTMNT01:2132333","103461966971048042","100",,"350.0","0.0"
"ESPORTSTMNT03:2052084","99566408217116828","200",,"1050.0","50.0"
"ESPORTSTMNT03:2052084","99566408222831088","100",,"1050.0","50.0"
"ESPORTSTMNT01:2137598","100205573496804586","100",,"100.0","800.0"
"ESPORTSTMNT01:2137598","100725845018863243","200",,"100.0","800.0"
"ESPORTSTMNT01:2240558","106806779752531762","100",,"1300.0","0.0"
"ESPORTSTMNT01:2240558","99566408356697119","200",,"1300.0","0.0"
"ESPORTSTMNT06:1881358","98767991866488695","100",,"1300.0","50.0"
"ESPORTSTMNT06:1881358","98767991926151025","200",,"1300.0","50.0"
"ESPORTSTMNT01:3317732","109631614501223948","200","350","750.0","0.0"
"ESPORTSTMNT01:3317732","107581750701049485","100","300","750.0","0.0"
"ESPORTSTMNT03:3123343","107467827374313054","100","750","400.0","450.0"
"ESPORTSTMNT03:3123343","107564167676290839","200","450","400.0","450.0"
"ESPORTSTMNT01:2693854","100205573496804586","200",,"1150.0","900.0"
"ESPORTSTMNT01:2693854","99566404579461230","100",,"1150.0","900.0"
"ESPORTSTMNT06:2821455","98767991866488695","200","1000","850.0","650.0"
"ESPORTSTMNT06:2821455","101383793572656373","100","1100","850.0","650.0"
"ESPORTSTMNT02:3160797","107582184905264520","100","0","900.0","450.0"
"ESPORTSTMNT02:3160797","109698026697016325","200","950","900.0","450.0"
"ESPORTSTMNT03:2793661","105550005698683818","200","350","1400.0","750.0"
"ESPORTSTMNT03:2793661","105549997263803379","100","1250","1400.0","750.0"
"ESPORTSTMNT02:2076445","102787200129022886","100",,"1500.0","1150.0"
"ESPORTSTMNT02:2076445","106382545123328648","200",,"1500.0","1150.0"
"ESPORTSTMNT01:3382236","107581759470356115","200","1200","1000.0","700.0"
"ESPORTSTMNT01:3382236","107582184905264520","100","0","1000.0","700.0"
"ESPORTSTMNT03:3098512","109699042809864069","200","800","1750.0","50.0"
"ESPORTSTMNT03:3098512","107582641798795198","100","0","1750.0","50.0"
"ESPORTSTMNT03:1824137","99566408562477641","200",,"300.0","950.0"
"ESPORTSTMNT03:1824137","101383792559569368","100",,"300.0","950.0"
"ESPORTSTMNT03:2830070","107700211633200412","200","850","1600.0","100.0"
"ESPORTSTMNT03:2830070","107700199633958891","100","100","1600.0","100.0"
