"gametime","platformgameid","killerteamid"
"830002","ESPORTSTMNT02:1271091","200"
"556412","ESPORTSTMNT02:2067197","200"
"264587","ESPORTSTMNT03:2714529","100"
"220089","ESPORTSTMNT01:3300498","100"
"159764","ESPORTSTMNT04:1660377","200"
"211504","ESPORTSTMNT03:3196718","100"
"419122","ESPORTSTMNT06:2542284","100"
"247519","ESPORTSTMNT04:1481179","200"
"944148","ESPORTSTMNT01:3381557","100"
"477959","ESPORTSTMNT06:2470580","200"
"180488","ESPORTSTMNT01:3403577","100"
"511854","ESPORTSTMNT06:2822258","200"
"325993","ESPORTSTMNT01:1131837","100"
"370388","ESPORTSTMNT06:1051197","200"
"266763","ESPORTSTMNT06:1830731","100"
"200992","ESPORTSTMNT05:2951501","100"
"387531","ESPORTSTMNT04:2220386","100"
"671694","ESPORTSTMNT02:3164988","200"
"275277","ESPORTSTMNT01:3408676","200"
"284025","ESPORTSTMNT04:1880060","200"
"910184","ESPORTSTMNT02:3151911","100"
"1155908","ESPORTSTMNT02:3169592","200"
"1171824","ESPORTSTMNT04:2240511","100"
"393352","ESPORTSTMNT03:1342267","200"
"448449","ESPORTSTMNT02:3215356","100"
"483410","ESPORTSTMNT01:1691048","100"
"671901","ESPORTSTMNT03:2820457","200"
"206825","ESPORTSTMNT02:3170458","200"
"236905","ESPORTSTMNT03:1111350","100"
"576494","ESPORTSTMNT02:1324341","100"
"532223","ESPORTSTMNT03:1433699","200"
"556941","ESPORTSTMNT06:1680683","100"
"262274","ESPORTSTMNT03:3195593","200"
"85351","ESPORTSTMNT01:2744253","200"
"232068","ESPORTSTMNT03:1631137","200"
"808352","ESPORTSTMNT03:2651370","200"
"365068","ESPORTSTMNT02:2067482","200"
"215042","ESPORTSTMNT01:2771314","100"
"792362","ESPORTSTMNT03:1962333","100"
"473433","ESPORTSTMNT03:2561394","200"
"515680","ESPORTSTMNT01:2800567","100"
"191890","ESPORTSTMNT02:2557170","100"
"168413","ESPORTSTMNT02:3171373","100"
"328983","ESPORTSTMNT02:1394997","100"
"433545","ESPORTSTMNT03:1684200","100"
"536881","ESPORTSTMNT03:2543134","100"
"726632","ESPORTSTMNT03:3174180","200"
"516334","ESPORTSTMNT04:1140431","200"
"43878","ESPORTSTMNT04:2240328","200"
"1064441","ESPORTSTMNT04:2410515","100"
"269373","ESPORTSTMNT05:1520498","200"
"213560","ESPORTSTMNT05:2760342","100"
"336074","ESPORTSTMNT01:3406177","200"
"196382","ESPORTSTMNT01:2135213","100"
"241400","ESPORTSTMNT03:2788049","200"
"286487","ESPORTSTMNT06:1160544","100"
"324685","ESPORTSTMNT01:2147549","100"
"209897","ESPORTSTMNT02:3230791","200"
"141247","ESPORTSTMNT01:3094967","100"
"214492","ESPORTSTMNT02:2072757","100"
"62577","ESPORTSTMNT03:3184143","200"
"183347","ESPORTSTMNT05:2990083","200"
"436489","ESPORTSTMNT03:2092259","200"
"201893","ESPORTSTMNT04:1961055","100"
"206548","ESPORTSTMNT04:1600205","200"
"280622","ESPORTSTMNT03:2799847","200"
"208447","ESPORTSTMNT03:2796826","100"
"549594","ESPORTSTMNT06:2190859","100"
"578370","ESPORTSTMNT02:1690966","200"
"1007131","ESPORTSTMNT03:2794424","200"
"126607","ESPORTSTMNT01:2201177","300"
"255639","ESPORTSTMNT03:1331290","100"
"634602","ESPORTSTMNT01:3296298","100"
"302666","ESPORTSTMNT06:1310864","100"
"277403","ESPORTSTMNT05:2952275","100"
"162253","ESPORTSTMNT03:3086706","100"
"291090","ESPORTSTMNT01:1883364","200"
"710635","ESPORTSTMNT03:1432256","200"
"543765","ESPORTSTMNT03:3187747","200"
"123107","LPL_A:334849","100"
"467841","ESPORTSTMNT02:2884281","200"
"172207","ESPORTSTMNT01:3338378","200"
"348320","ESPORTSTMNT06:2773993","100"
"237419","ESPORTSTMNT03:1441031","200"
"166722","ESPORTSTMNT05:1820863","100"
"485559","ESPORTSTMNT05:1540114","100"
"209761","ESPORTSTMNT01:2030243","100"
"196565","ESPORTSTMNT03:2890605","200"
"193804","ESPORTSTMNT06:1160117","100"
"465782","ESPORTSTMNT01:3412754","100"
"572156","ESPORTSTMNT01:1690820","200"
"450608","ESPORTSTMNT04:1960743","100"
"619631","ESPORTSTMNT01:3335064","200"
"424537","ESPORTSTMNT04:1180093","100"
"301560","ESPORTSTMNT03:3118654","100"
"391823","ESPORTSTMNT06:2290518","100"
"225391","ESPORTSTMNT02:3215112","200"
"315337","ESPORTSTMNT04:2688518","200"
"561654","LPL_A:334958","200"
"361024","ESPORTSTMNT04:2200195","200"
"255704","ESPORTSTMNT05:2760587","200"
"334636","ESPORTSTMNT01:1144254","100"
"246695","ESPORTSTMNT01:3344078","100"
"165080","ESPORTSTMNT06:2190591","200"
"396846","ESPORTSTMNT03:2544008","200"
"98752","ESPORTSTMNT02:2141800","100"
"457455","ESPORTSTMNT04:2240332","100"
"452880","ESPORTSTMNT05:1400069","100"
"273060","ESPORTSTMNT05:3090741","200"
"270377","ESPORTSTMNT01:2593048","200"
"731692","ESPORTSTMNT01:3391036","200"
"513356","ESPORTSTMNT03:2653848","200"
"242825","ESPORTSTMNT06:1680508","100"
"207785","ESPORTSTMNT01:3384411","200"
"193997","ESPORTSTMNT01:3332417","100"
"168561","ESPORTSTMNT06:1570918","200"
"263462","ESPORTSTMNT06:2210821","100"
"548011","ESPORTSTMNT02:1323051","200"
"257743","ESPORTSTMNT01:3086333","100"
"399457","ESPORTSTMNT01:2132968","200"
"119394","LPL_A:331257","200"
"276517","ESPORTSTMNT01:1895490","100"
"558506","ESPORTSTMNT01:3372876","200"
"401078","ESPORTSTMNT01:1325881","200"
"583818","ESPORTSTMNT01:2707568","100"
"204454","ESPORTSTMNT03:2055207","100"
"399760","ESPORTSTMNT02:1640143","200"
"281138","ESPORTSTMNT04:1970997","200"
"1264856","ESPORTSTMNT03:1765940","100"
"829585","ESPORTSTMNT01:3326924","100"
"69169","ESPORTSTMNT03:2894550","200"
"45730","ESPORTSTMNT05:2940948","100"
"462861","ESPORTSTMNT02:1925978","200"
"299800","ESPORTSTMNT02:1094975","200"
"715691","ESPORTSTMNT02:2578683","100"
"496276","ESPORTSTMNT03:2072600","200"
"607989","ESPORTSTMNT02:2884810","200"
"345999","ESPORTSTMNT03:2565472","200"
"265866","ESPORTSTMNT03:3178267","100"
"244565","ESPORTSTMNT03:3156536","100"
"175915","ESPORTSTMNT02:1403265","200"
"722264","ESPORTSTMNT06:2290503","100"
"147007","ESPORTSTMNT04:2450083","100"
"387740","ESPORTSTMNT01:1882759","200"
"1014932","ESPORTSTMNT03:1432061","200"
"224670","ESPORTSTMNT03:3187278","200"
"381466","ESPORTSTMNT01:1313641","200"
"554049","ESPORTSTMNT04:2689267","200"
"385736","ESPORTSTMNT04:2685884","200"
"240574","ESPORTSTMNT04:2090119","100"
"144118","ESPORTSTMNT05:2943274","100"
"993137","ESPORTSTMNT02:3151356","200"
"178441","ESPORTSTMNT03:2074305","200"
"499903","ESPORTSTMNT01:1295588","200"
"295349","ESPORTSTMNT03:3165086","200"
"289227","ESPORTSTMNT01:3321532","100"
"185383","ESPORTSTMNT04:1970939","200"
"127936","ESPORTSTMNT05:1540344","100"
"203648","ESPORTSTMNT05:3239541","100"
"557841","ESPORTSTMNT02:1937428","100"
"282281","ESPORTSTMNT01:3406795","100"
"1587646","ESPORTSTMNT03:2547983","200"
"389044","ESPORTSTMNT01:1401620","200"
"335087","ESPORTSTMNT01:1883451","200"
"284587","ESPORTSTMNT06:1160600","200"
"293029","ESPORTSTMNT03:3185888","100"
"278920","ESPORTSTMNT03:1551575","200"
"171009","ESPORTSTMNT02:1385332","100"
"545315","ESPORTSTMNT02:3170348","200"
"292625","ESPORTSTMNT04:2450483","200"
"190164","ESPORTSTMNT03:2638442","200"
"765666","ESPORTSTMNT01:1682289","100"
"379921","ESPORTSTMNT05:2070506","100"
"255056","ESPORTSTMNT02:2663828","200"
"334870","ESPORTSTMNT03:2091944","100"
"316618","ESPORTSTMNT01:3336771","100"
"451061","ESPORTSTMNT04:2672274","200"
"272215","ESPORTSTMNT03:2654869","200"
"738242","ESPORTSTMNT03:2569967","200"
"171982","ESPORTSTMNT01:3338959","100"
"676381","ESPORTSTMNT01:1152495","100"
"56494","ESPORTSTMNT02:3169780","200"
"192927","ESPORTSTMNT03:2714452","100"
"385734","ESPORTSTMNT03:1752678","200"
"862665","ESPORTSTMNT01:1732359","100"
"304861","ESPORTSTMNT02:2558003","200"
"567355","ESPORTSTMNT02:2662077","200"
"513912","ESPORTSTMNT04:1810945","100"
"183389","ESPORTSTMNT03:1404937","200"
"353367","ESPORTSTMNT04:2694227","100"
"540991","ESPORTSTMNT01:2701917","100"
"177298","ESPORTSTMNT04:1491163","100"
"464979","ESPORTSTMNT01:1291177","100"
"523642","ESPORTSTMNT02:1411993","100"
"230919","ESPORTSTMNT06:1250430","200"
"257891","ESPORTSTMNT03:2637315","200"
"422341","ESPORTSTMNT02:2067650","100"
"170052","ESPORTSTMNT04:1600306","200"
"292277","ESPORTSTMNT04:1140167","200"
"81757","ESPORTSTMNT05:2520899","100"
"335037","ESPORTSTMNT02:1101597","100"
"252768","ESPORTSTMNT04:2470399","200"
"733738","ESPORTSTMNT01:3391265","100"
"215232","ESPORTSTMNT01:1415382","200"
"460830","ESPORTSTMNT04:1960826","100"
"677317","ESPORTSTMNT01:1887206","200"
"1279778","ESPORTSTMNT01:2982848","200"
"190664","ESPORTSTMNT04:1530557","100"
"249068","ESPORTSTMNT02:1102272","200"
"319673","ESPORTSTMNT01:2914442","100"
"681777","ESPORTSTMNT02:3213109","200"
"328441","ESPORTSTMNT02:1333411","200"
"220892","ESPORTSTMNT02:2881956","100"
"983552","ESPORTSTMNT01:3339762","100"
"201592","ESPORTSTMNT05:3060629","200"
"182796","ESPORTSTMNT02:2881930","200"
"292662","ESPORTSTMNT03:2566417","200"
"448743","ESPORTSTMNT06:1840353","100"
"187364","ESPORTSTMNT01:2743929","200"
"493085","ESPORTSTMNT02:3229649","200"
"457423","ESPORTSTMNT03:2820823","200"
"277983","ESPORTSTMNT06:1861092","200"
"783070","ESPORTSTMNT03:1127987","100"
"187167","ESPORTSTMNT06:1020964","100"
"235629","ESPORTSTMNT02:2664226","100"
"232918","ESPORTSTMNT01:3417444","100"
"392832","ESPORTSTMNT03:2103768","100"
"322928","ESPORTSTMNT03:1994261","100"
"371180","ESPORTSTMNT05:1520153","200"
"343505","ESPORTSTMNT01:3384137","100"
"361776","ESPORTSTMNT01:2773191","100"
"179353","ESPORTSTMNT02:2076330","100"
"722277","ESPORTSTMNT01:1292960","100"
"447416","ESPORTSTMNT01:1682526","100"
"679120","ESPORTSTMNT01:3372605","200"
"1624218","ESPORTSTMNT02:2075461","300"
"1546293","ESPORTSTMNT05:2942670","100"
"381960","ESPORTSTMNT03:2103892","200"
"367005","ESPORTSTMNT03:1754970","100"
"348662","ESPORTSTMNT01:2693034","200"
"418532","ESPORTSTMNT05:1821816","100"
"368751","ESPORTSTMNT02:1731453","100"
"1192991","ESPORTSTMNT03:2793264","100"
"216204","ESPORTSTMNT03:2567303","200"
"513513","ESPORTSTMNT02:1682595","200"
"410937","ESPORTSTMNT02:2555451","100"
"207062","ESPORTSTMNT06:2773789","100"
"227345","ESPORTSTMNT04:2130327","100"
"340144","ESPORTSTMNT04:2693223","100"
"718189","ESPORTSTMNT03:2787847","100"
"357486","ESPORTSTMNT03:3086271","200"
"218154","ESPORTSTMNT01:3311224","200"
"435525","ESPORTSTMNT04:1570209","200"
"231920","ESPORTSTMNT04:2675660","100"
"539260","ESPORTSTMNT03:2569443","200"
"549275","ESPORTSTMNT03:1342172","200"
"833770","ESPORTSTMNT06:1861172","200"
"425114","ESPORTSTMNT02:2060879","100"
"805639","ESPORTSTMNT03:3119630","300"
"44816","ESPORTSTMNT02:2785238","200"
"230435","ESPORTSTMNT02:1112156","100"
"558926","ESPORTSTMNT04:2430027","100"
"295284","ESPORTSTMNT01:2913742","100"
"250008","ESPORTSTMNT05:3217481","200"
"1430324","ESPORTSTMNT02:3214136","200"
"216774","ESPORTSTMNT01:3402710","200"
"156479","ESPORTSTMNT05:1820991","200"
"169148","ESPORTSTMNT01:3312378","100"
"607640","ESPORTSTMNT01:2905176","100"
"284832","ESPORTSTMNT01:3382616","200"
"667648","ESPORTSTMNT06:1230042","200"
"390442","ESPORTSTMNT04:2689833","100"
"463432","ESPORTSTMNT03:3092939","100"
"501785","ESPORTSTMNT01:2696975","200"
"43049","ESPORTSTMNT03:2789318","100"
"562999","ESPORTSTMNT05:2952105","200"
"502870","ESPORTSTMNT01:2250151","100"
"726181","ESPORTSTMNT01:1894686","200"
"1032184","ESPORTSTMNT01:3410144","200"
"477466","ESPORTSTMNT04:2694129","200"
"441942","ESPORTSTMNT06:2822329","100"
"71529","ESPORTSTMNT03:2093869","200"
"1607611","ESPORTSTMNT01:1153081","200"
"749053","ESPORTSTMNT03:3157573","200"
"178683","ESPORTSTMNT01:2697798","200"
"172536","ESPORTSTMNT01:3314730","100"
"137779","ESPORTSTMNT01:2862480","100"
"745614","ESPORTSTMNT03:1683969","100"
"369406","ESPORTSTMNT01:3404170","200"
"464698","ESPORTSTMNT01:2703062","100"
"538399","ESPORTSTMNT01:1291192","200"
"216079","ESPORTSTMNT06:2767214","200"
"339878","ESPORTSTMNT01:1690549","100"
"201148","ESPORTSTMNT06:2774497","100"
"654576","ESPORTSTMNT01:3317843","200"
"381465","ESPORTSTMNT03:3115330","100"
"688859","ESPORTSTMNT03:2820546","200"
"334939","ESPORTSTMNT03:3086261","100"
"252570","ESPORTSTMNT05:1440732","100"
"266379","ESPORTSTMNT02:3169637","200"
"378568","ESPORTSTMNT01:3343014","100"
"215989","ESPORTSTMNT03:2002570","100"
"1016686","ESPORTSTMNT05:2942806","100"
"199954","ESPORTSTMNT01:2133603","100"
"234878","ESPORTSTMNT01:2782845","200"
"534238","ESPORTSTMNT01:1882285","200"
"440512","ESPORTSTMNT03:3184735","200"
"381201","ESPORTSTMNT05:1410711","200"
"664272","ESPORTSTMNT03:3086262","200"
"383945","ESPORTSTMNT02:3160725","200"
"188589","ESPORTSTMNT01:2148240","200"
"246666","ESPORTSTMNT01:2734702","200"
"535485","ESPORTSTMNT02:2573377","100"
"971845","ESPORTSTMNT06:2768294","100"
"359697","ESPORTSTMNT03:1121636","200"
"358639","ESPORTSTMNT06:1270251","100"
"507433","ESPORTSTMNT01:3384246","200"
"701324","ESPORTSTMNT03:2793259","100"
"266287","ESPORTSTMNT04:2411269","100"
"185711","ESPORTSTMNT03:3099849","100"
"909468","ESPORTSTMNT01:3408470","100"
"764026","ESPORTSTMNT03:3193157","100"
"448565","ESPORTSTMNT02:1294536","100"
"698031","ESPORTSTMNT01:2872666","200"
"366780","ESPORTSTMNT05:2060160","100"
"389555","ESPORTSTMNT01:1296710","200"
"262901","ESPORTSTMNT04:2663954","200"
"261879","ESPORTSTMNT03:1827180","100"
"411928","ESPORTSTMNT01:3010064","100"
"96199","ESPORTSTMNT02:1698007","100"
"44218","ESPORTSTMNT06:2818342","100"
"420636","ESPORTSTMNT06:1880214","100"
"258796","ESPORTSTMNT03:2544300","200"
"144421","ESPORTSTMNT03:2562589","200"
"614268","ESPORTSTMNT03:3128234","200"
"175150","ESPORTSTMNT01:3305357","100"
"49268","ESPORTSTMNT02:3165671","200"
"346174","ESPORTSTMNT02:2671470","100"
"519656","ESPORTSTMNT01:3385191","200"
"197164","ESPORTSTMNT01:2781868","200"
"389424","ESPORTSTMNT02:3212846","200"
"193373","ESPORTSTMNT02:2075334","200"
"231153","ESPORTSTMNT03:3143394","100"
"538045","ESPORTSTMNT01:2697010","200"
"44768","ESPORTSTMNT01:2691713","100"
"380697","ESPORTSTMNT04:2665208","200"
"242526","ESPORTSTMNT01:3401388","200"
"543983","ESPORTSTMNT02:2914518","200"
"266875","ESPORTSTMNT06:1680297","100"
"485605","ESPORTSTMNT01:2965545","100"
"506467","ESPORTSTMNT02:3186965","200"
"519427","ESPORTSTMNT03:2796300","100"
"351152","ESPORTSTMNT01:2965048","200"
"404100","ESPORTSTMNT01:3407569","100"
"414011","ESPORTSTMNT03:3187709","200"
"96754","ESPORTSTMNT03:2055259","100"
"670855","ESPORTSTMNT05:2990303","100"
"237407","ESPORTSTMNT03:1340641","200"
"1003541","ESPORTSTMNT03:2130392","200"
"828268","ESPORTSTMNT03:1332659","100"
"199346","ESPORTSTMNT01:2701905","100"
"409709","ESPORTSTMNT04:2689269","200"
"210028","ESPORTSTMNT03:1330741","200"
"467338","ESPORTSTMNT06:1571180","100"
"489789","ESPORTSTMNT05:3090387","200"
"202047","ESPORTSTMNT03:1766538","100"
"438837","ESPORTSTMNT04:2690336","200"
"60883","ESPORTSTMNT01:2782880","200"
"458746","ESPORTSTMNT02:3190513","100"
"383314","ESPORTSTMNT01:3327682","200"
"462264","ESPORTSTMNT06:1071642","200"
"434432","ESPORTSTMNT05:2030033","200"
"454381","ESPORTSTMNT03:2796037","100"
"1607577","ESPORTSTMNT01:1890401","100"
"294293","LPL_A:343937","100"
"301461","ESPORTSTMNT03:2101205","100"
"319168","ESPORTSTMNT02:2840420","200"
"365909","ESPORTSTMNT01:1313818","100"
"98780","ESPORTSTMNT01:3010079","100"
"409477","ESPORTSTMNT06:2816464","200"
"290670","ESPORTSTMNT02:3142305","200"
"624755","ESPORTSTMNT03:3124504","100"
"346801","ESPORTSTMNT01:2983089","100"
"668136","ESPORTSTMNT01:2250224","200"
"745401","ESPORTSTMNT02:1810378","200"
"184746","ESPORTSTMNT01:2872184","200"
"96552","ESPORTSTMNT01:3315605","200"
"689084","ESPORTSTMNT03:3096421","200"
"345176","ESPORTSTMNT01:3417102","100"
"272800","ESPORTSTMNT02:2965231","100"
"278077","ESPORTSTMNT01:3338635","200"
"733112","ESPORTSTMNT01:3414439","200"
"381725","ESPORTSTMNT03:2637374","100"
"1162091","ESPORTSTMNT02:1112568","100"
"115306","ESPORTSTMNT01:2697431","100"
"564902","ESPORTSTMNT02:2344320","200"
"390594","ESPORTSTMNT02:2882319","200"
"206205","ESPORTSTMNT01:2905222","200"
"325904","ESPORTSTMNT04:1280229","100"
"347664","ESPORTSTMNT03:1353414","100"
"240462","ESPORTSTMNT03:1812714","100"
"551537","ESPORTSTMNT03:1763858","200"
"395549","ESPORTSTMNT02:1394295","100"
"210235","ESPORTSTMNT01:1141662","200"
"177194","ESPORTSTMNT01:2742391","200"
"437475","ESPORTSTMNT03:1814663","200"
"921475","ESPORTSTMNT06:1070569","100"
"1252403","ESPORTSTMNT03:3170167","200"
"424750","ESPORTSTMNT01:3315907","100"
"699502","ESPORTSTMNT02:2578027","100"
"314673","ESPORTSTMNT02:1697994","200"
"591991","ESPORTSTMNT02:1386489","200"
"343717","ESPORTSTMNT06:1570396","200"
"289345","ESPORTSTMNT01:2250368","100"
"358862","ESPORTSTMNT05:1971201","200"
"61897","ESPORTSTMNT06:1830983","200"
"211684","ESPORTSTMNT02:2570350","100"
"574681","ESPORTSTMNT04:1810819","200"
"203474","ESPORTSTMNT02:1111648","200"
"512293","ESPORTSTMNT02:3210496","100"
"385604","ESPORTSTMNT01:3080884","100"
"86856","ESPORTSTMNT02:1810130","100"
"422494","ESPORTSTMNT05:1780255","100"
"866583","ESPORTSTMNT02:1733942","200"
"354872","ESPORTSTMNT02:2810186","200"
"430065","ESPORTSTMNT04:1140174","100"
"196009","ESPORTSTMNT04:1961333","200"
"475612","ESPORTSTMNT06:2821255","100"
"176856","ESPORTSTMNT03:3128482","100"
"571655","ESPORTSTMNT06:2531561","200"
"181863","ESPORTSTMNT02:2665108","200"
"166380","ESPORTSTMNT04:1290211","100"
"246500","ESPORTSTMNT03:1134384","100"
"447334","ESPORTSTMNT06:1570469","200"
"488987","ESPORTSTMNT05:1970757","200"
"486663","ESPORTSTMNT01:1313839","200"
"279894","ESPORTSTMNT04:2694179","200"
"256654","ESPORTSTMNT02:2344304","200"
"774018","ESPORTSTMNT06:1580829","100"
"1959915","ESPORTSTMNT03:2074887","200"
"530755","ESPORTSTMNT02:2067478","200"
"269756","ESPORTSTMNT02:3153975","100"
"559179","ESPORTSTMNT01:2915328","100"
"561835","ESPORTSTMNT04:2340031","100"
"600531","ESPORTSTMNT06:2819414","200"
"302650","ESPORTSTMNT04:970429","100"
"519619","ESPORTSTMNT06:2773965","100"
"304980","ESPORTSTMNT03:2569185","100"
"229539","ESPORTSTMNT03:3101059","200"
"383563","ESPORTSTMNT03:3093828","100"
"102520","ESPORTSTMNT01:1403902","200"
"113396","ESPORTSTMNT03:1532290","100"
"198395","ESPORTSTMNT01:3337609","100"
"391297","ESPORTSTMNT01:2133044","100"
"203094","ESPORTSTMNT03:2003821","200"
"385805","ESPORTSTMNT06:1840844","200"
"267133","ESPORTSTMNT02:3139904","200"
"239674","ESPORTSTMNT02:2062056","200"
"1266056","ESPORTSTMNT02:1937908","100"
"311701","ESPORTSTMNT04:2693006","200"
"187852","ESPORTSTMNT05:1400217","200"
"532088","ESPORTSTMNT01:3096452","200"
"545086","ESPORTSTMNT03:2786114","200"
"157399","ESPORTSTMNT02:1211106","100"
"162758","LPL_A:342366","100"
"51960","ESPORTSTMNT02:2881992","100"
"173821","ESPORTSTMNT03:3170267","200"
"368143","ESPORTSTMNT03:2549870","100"
"186841","ESPORTSTMNT02:2775824","100"
"255823","ESPORTSTMNT03:2713164","200"
"334282","ESPORTSTMNT03:1994420","100"
"483362","ESPORTSTMNT04:2664031","100"
"241508","ESPORTSTMNT01:2984973","100"
"253444","ESPORTSTMNT04:2687123","100"
"382226","ESPORTSTMNT01:1414121","200"
"101297","ESPORTSTMNT02:2914287","100"
"252898","ESPORTSTMNT01:2698245","100"
"322326","ESPORTSTMNT03:3178727","200"
"57134","ESPORTSTMNT03:2882293","100"
"163324","ESPORTSTMNT02:2786862","100"
"770763","ESPORTSTMNT03:3196998","100"
"517756","ESPORTSTMNT06:2821226","200"
"559208","ESPORTSTMNT01:1132064","100"
"230371","ESPORTSTMNT01:2800564","100"
"642814","ESPORTSTMNT01:1885372","100"
"343454","ESPORTSTMNT01:2706776","200"
"233415","ESPORTSTMNT03:2547187","200"
"388399","LPL_A:342610","200"
"235491","ESPORTSTMNT01:2143685","100"
"531479","ESPORTSTMNT05:1390170","200"
"196456","ESPORTSTMNT03:2714207","200"
"185009","ESPORTSTMNT01:1886841","100"
"502391","ESPORTSTMNT02:1114805","200"
"239474","ESPORTSTMNT03:2007485","100"
"656481","ESPORTSTMNT05:2750198","100"
"189030","ESPORTSTMNT03:2883396","100"
"505081","ESPORTSTMNT05:1540092","200"
"983480","ESPORTSTMNT01:3338726","100"
"145238","ESPORTSTMNT02:2662614","100"
"208855","ESPORTSTMNT03:2566355","200"
"287311","ESPORTSTMNT03:1673083","100"
"252779","ESPORTSTMNT01:3310374","200"
"404855","ESPORTSTMNT03:2930511","200"
"512203","ESPORTSTMNT01:2983276","200"
"429049","ESPORTSTMNT01:3322691","200"
"222376","ESPORTSTMNT05:2070690","200"
"260623","ESPORTSTMNT01:3325060","100"
"148793","ESPORTSTMNT02:2064744","100"
"717620","ESPORTSTMNT06:2816827","100"
"917117","ESPORTSTMNT03:2788224","100"
"784852","ESPORTSTMNT01:3301928","100"
"1081303","ESPORTSTMNT04:2684954","200"
"133427","ESPORTSTMNT04:2672210","300"
"195505","ESPORTSTMNT03:3133242","200"
"342551","ESPORTSTMNT01:2145445","200"
"196212","ESPORTSTMNT03:2545232","100"
"209069","ESPORTSTMNT03:1814675","200"
"503194","ESPORTSTMNT05:2980822","200"
"549649","ESPORTSTMNT01:1436466","200"
"509859","ESPORTSTMNT01:3093676","200"
"395695","ESPORTSTMNT02:1101946","100"
"206581","ESPORTSTMNT03:3133116","200"
"49767","ESPORTSTMNT06:2570505","200"
"644734","ESPORTSTMNT01:3340970","100"
"260970","ESPORTSTMNT03:1990216","200"
"864015","ESPORTSTMNT03:3127386","200"
"574031","ESPORTSTMNT01:2780091","100"
"139448","ESPORTSTMNT06:1881187","100"
"679712","ESPORTSTMNT03:3187615","200"
"564718","ESPORTSTMNT02:3218545","200"
"1021104","ESPORTSTMNT01:3309624","100"
"279564","ESPORTSTMNT06:2816510","200"
"532029","ESPORTSTMNT03:3116676","100"
"539502","ESPORTSTMNT01:1693483","100"
"205507","ESPORTSTMNT01:3385142","100"
"344957","ESPORTSTMNT02:1927548","100"
"302716","ESPORTSTMNT01:1431634","100"
"231268","ESPORTSTMNT06:2290507","100"
"370464","ESPORTSTMNT06:1830940","200"
"506201","ESPORTSTMNT01:2694214","100"
"269378","ESPORTSTMNT02:3057502","200"
"972574","ESPORTSTMNT01:1291748","200"
"232899","ESPORTSTMNT04:2684566","100"
"894238","ESPORTSTMNT04:2471889","200"
"121723","ESPORTSTMNT06:1020226","100"
"201931","ESPORTSTMNT03:2072421","200"
"179786","ESPORTSTMNT01:2138111","100"
"521174","ESPORTSTMNT05:2942710","200"
