"eventtime","platformgameid"
"2021-10-07T15:54:58.878Z","ESPORTSTMNT04:1970577"
"2022-02-24T12:40:34.049Z","ESPORTSTMNT03:2569443"
"2022-04-11T09:44:03.550Z","ESPORTSTMNT03:2637555"
"2022-02-28T21:04:11.776Z","ESPORTSTMNT01:2733048"
"2022-08-31T11:08:46.869Z","ESPORTSTMNT02:2963585"
"2023-06-10T13:35:08.187Z","ESPORTSTMNT01:3367287"
"2020-04-27T11:07:18.655Z","ESPORTSTMNT04:1180093"
"2022-03-25T03:19:05.062Z","ESPORTSTMNT02:2673689"
"2023-04-02T18:58:36.278Z","ESPORTSTMNT03:3133379"
"2023-07-02T18:01:36.359Z","ESPORTSTMNT01:3391825"
"2022-06-16T06:26:00.846Z","ESPORTSTMNT02:2840009"
"2023-02-02T20:18:55.123Z","ESPORTSTMNT06:2768710"
"2023-08-08T20:11:41.552Z","ESPORTSTMNT01:3411627"
"2021-08-22T20:10:20.213Z","ESPORTSTMNT03:2104097"
"2021-04-24T00:15:55.297Z","ESPORTSTMNT03:1817310"
"2021-01-28T00:11:31.436Z","ESPORTSTMNT05:1820140"
"2022-07-01T00:06:25.506Z","ESPORTSTMNT03:2789671"
"2022-02-20T11:49:28.719Z","ESPORTSTMNT03:2547455"
"2022-10-09T23:12:50.416Z","ESPORTSTMNT02:3045864"
"2020-04-13T14:31:01.329Z","ESPORTSTMNT06:1180523"
"2022-04-04T19:26:25.111Z","ESPORTSTMNT06:2260485"
"2021-02-15T21:08:08.039Z","ESPORTSTMNT06:1580424"
"2023-02-14T21:05:05.078Z","ESPORTSTMNT01:3314881"
"2022-01-19T17:58:48.491Z","ESPORTSTMNT01:2694058"
"2021-03-17T18:20:18.974Z","ESPORTSTMNT05:1870650"
"2020-02-08T17:16:38.133Z","ESPORTSTMNT01:1304282"
"2022-02-16T18:05:57.001Z","ESPORTSTMNT06:2210574"
"2020-07-12T13:57:16.292Z","ESPORTSTMNT06:1300856"
"2022-06-19T20:28:58.083Z","ESPORTSTMNT03:2782200"
"2019-05-25T20:00:01.926Z","ESPORTSTMNT03:1100929"
"2023-03-18T20:15:14.846Z","ESPORTSTMNT01:3328094"
"2023-02-20T00:51:40.908Z","ESPORTSTMNT02:3156445"
"2020-02-22T00:52:25.961Z","ESPORTSTMNT02:1284112"
"2023-06-10T12:07:34.332Z","LPL_A:331930"
"2019-06-16T22:15:43.272Z","ESPORTSTMNT01:1144908"
"2023-07-19T08:59:26.705Z","ESPORTSTMNT02:3222220"
"2022-03-04T09:22:44.816Z","ESPORTSTMNT01:2745534"
"2022-02-09T18:03:51.905Z","ESPORTSTMNT02:2577846"
"2020-07-11T07:59:20.743Z","ESPORTSTMNT03:1404409"
"2022-03-08T18:57:53.725Z","ESPORTSTMNT01:2772317"
"2020-02-12T13:51:16.756Z","ESPORTSTMNT01:1295840"
"2021-03-11T20:21:19.544Z","ESPORTSTMNT02:1731033"
"2022-01-26T08:06:34.460Z","ESPORTSTMNT02:2570899"
"2020-02-01T19:13:42.804Z","ESPORTSTMNT04:1130210"
"2023-03-19T18:19:44.060Z","ESPORTSTMNT06:2775881"
"2022-08-09T16:03:05.415Z","ESPORTSTMNT06:2532292"
"2023-07-02T10:21:20.346Z","ESPORTSTMNT02:3216786"
"2023-03-06T21:14:57.051Z","ESPORTSTMNT03:3119869"
"2021-02-15T18:18:05.767Z","ESPORTSTMNT03:1751609"
"2022-07-11T18:21:55.932Z","ESPORTSTMNT02:2911484"
"2023-04-04T15:06:04.148Z","ESPORTSTMNT05:3222079"
"2022-06-22T19:59:26.791Z","ESPORTSTMNT06:2460381"
"2022-02-23T11:08:29.602Z","ESPORTSTMNT03:2568891"
"2023-07-07T10:11:09.258Z","ESPORTSTMNT02:3219365"
"2020-06-17T12:06:06.563Z","ESPORTSTMNT01:1414864"
"2021-02-16T11:27:28.361Z","ESPORTSTMNT03:1762001"
"2022-07-12T01:44:12.050Z","ESPORTSTMNT05:2940987"
"2021-03-19T14:44:52.879Z","ESPORTSTMNT05:1860732"
"2023-06-25T10:15:35.688Z","LPL_A:337038"
"2023-08-11T18:25:50.661Z","ESPORTSTMNT01:3415110"
"2022-06-15T20:09:30.093Z","ESPORTSTMNT03:2780057"
"2023-02-22T18:51:05.856Z","ESPORTSTMNT02:3159882"
"2021-08-16T11:12:06.371Z","ESPORTSTMNT01:2200212"
"2019-07-27T11:18:24.410Z","ESPORTSTMNT04:980368"
"2019-07-27T22:15:55.920Z","ESPORTSTMNT01:1152926"
"2022-03-03T00:01:27.701Z","ESPORTSTMNT01:2744604"
"2021-02-28T18:07:09.178Z","ESPORTSTMNT01:1881095"
"2022-03-18T13:40:06.988Z","ESPORTSTMNT03:2651137"
"2022-08-04T12:10:07.461Z","ESPORTSTMNT03:2896174"
"2023-01-23T08:58:47.450Z","ESPORTSTMNT03:3088838"
"2023-04-01T20:05:25.719Z","ESPORTSTMNT04:2670525"
"2022-07-23T20:33:28.157Z","ESPORTSTMNT06:2540444"
"2021-03-17T20:10:41.822Z","ESPORTSTMNT02:1723568"
"2023-02-03T23:02:40.530Z","ESPORTSTMNT01:3300186"
"2023-02-09T21:09:56.527Z","ESPORTSTMNT01:3307723"
"2021-01-25T20:11:24.353Z","ESPORTSTMNT01:1731611"
"2022-08-18T09:15:22.078Z","ESPORTSTMNT01:3085339"
"2022-03-08T09:11:39.063Z","ESPORTSTMNT01:2772078"
"2023-08-21T07:34Z","ESPORTSTMNT01:3418180"
"2020-06-27T18:56:53.025Z","ESPORTSTMNT05:1520634"
"2023-07-28T05:06:52.287Z","ESPORTSTMNT03:3196938"
"2023-04-01T14:41:01.611Z","ESPORTSTMNT04:2669485"
"2022-07-06T20:56:49.252Z","ESPORTSTMNT01:2983256"
"2021-02-02T18:50:01.138Z","ESPORTSTMNT02:1683686"
"2023-06-29T11:06:29.689Z","ESPORTSTMNT02:3214420"
"2020-08-30T14:57:34.679Z","ESPORTSTMNT06:1310757"
"2022-02-22T16:59:41.777Z","ESPORTSTMNT03:2548894"
"2022-06-29T17:08:39.358Z","ESPORTSTMNT03:2799374"
"2023-03-02T06:12:39.168Z","ESPORTSTMNT03:3111878"
"2021-06-17T08:06:47.463Z","ESPORTSTMNT02:1970285"
"2022-02-02T18:03:36.884Z","ESPORTSTMNT02:2574170"
"2023-01-30T20:27:10.509Z","ESPORTSTMNT06:2767567"
"2023-07-14T09:04:48.019Z","LPL_B:329723"
"2020-04-15T12:53:29.258Z","ESPORTSTMNT03:1341601"
"2020-02-27T16:06:46.431Z","ESPORTSTMNT06:1170061"
"2020-04-25T20:45:53.395Z","ESPORTSTMNT06:1190965"
"2023-06-30T00:46:29.313Z","ESPORTSTMNT02:3216144"
"2023-08-05T17:04:23.272Z","ESPORTSTMNT01:3409825"
"2023-08-11T17:23:33.854Z","ESPORTSTMNT01:3413200"
"2021-08-14T16:07:28.235Z","ESPORTSTMNT03:2092393"
"2023-06-30T19:28:19.094Z","ESPORTSTMNT04:2688514"
"2022-02-10T22:20:48.685Z","ESPORTSTMNT02:2558366"
"2020-02-14T23:37:43.021Z","ESPORTSTMNT02:1281030"
"2021-11-06T12:22:32.934Z","ESPORTSTMNT04:1961415"
"2023-03-04T22:58:16.860Z","ESPORTSTMNT03:3118017"
"2023-07-11T11:46:04.250Z","LPL_B:328528"
"2021-02-23T17:02:34.084Z","ESPORTSTMNT06:1571104"
"2022-08-04T14:51:06.181Z","ESPORTSTMNT04:2450059"
"2019-07-18T08:08:16.142Z","ESPORTSTMNT03:1116923"
"2022-04-04T17:08:23.918Z","ESPORTSTMNT06:2290508"
"2021-12-05T10:01:13.960Z","ESPORTSTMNT01:2591833"
"2022-06-30T20:19:25.316Z","ESPORTSTMNT06:2510116"
"2023-07-16T09:10:16.580Z","ESPORTSTMNT02:3220617"
"2021-02-28T12:34:03.188Z","ESPORTSTMNT03:1758011"
"2023-04-12T16:50:19.746Z","ESPORTSTMNT05:3222316"
"2021-07-10T19:13:50.220Z","ESPORTSTMNT04:1810970"
"2020-07-12T13:05:36.917Z","ESPORTSTMNT06:1300853"
"2020-03-29T12:44:32.093Z","ESPORTSTMNT01:1325904"
"2022-02-18T11:57:10.349Z","ESPORTSTMNT03:2546263"
"2023-01-24T21:18:57.227Z","ESPORTSTMNT03:3091208"
"2022-02-03T02:44:22.045Z","ESPORTSTMNT02:2574540"
"2021-02-05T19:49:01.774Z","ESPORTSTMNT05:1821528"
"2022-06-20T18:08:47.132Z","ESPORTSTMNT03:2782807"
"2022-01-27T22:11:48.637Z","ESPORTSTMNT01:2697897"
"2022-02-09T23:55:45.358Z","ESPORTSTMNT03:2561067"
"2022-06-23T17:03:06.835Z","ESPORTSTMNT06:2470456"
"2023-08-04T09:09:01.576Z","ESPORTSTMNT01:3408464"
"2021-07-17T17:52:03.320Z","ESPORTSTMNT05:2070442"
"2023-08-12T16:34:11.823Z","ESPORTSTMNT04:2694131"
"2019-06-13T01:29:48.074Z","ESPORTSTMNT01:1133169"
"2022-01-12T17:56:38.701Z","ESPORTSTMNT01:2690835"
"2023-07-04T18:29:59.537Z","ESPORTSTMNT06:2819130"
"2022-06-12T19:10:47.523Z","ESPORTSTMNT01:2917391"
"2022-02-09T19:02:50.044Z","ESPORTSTMNT02:2577874"
"2022-03-18T02:51:19.738Z","ESPORTSTMNT02:2672174"
"2023-06-15T17:01:37.002Z","ESPORTSTMNT04:2685266"
"2021-03-11T17:10:40.037Z","ESPORTSTMNT01:1886833"
"2023-08-06T11:01:20.616Z","ESPORTSTMNT01:3412027"
"2021-08-31T16:22:35.785Z","ESPORTSTMNT04:1890121"
"2022-07-07T02:05:20.926Z","ESPORTSTMNT01:2965819"
"2022-08-04T18:44:48.880Z","ESPORTSTMNT03:2886417"
"2022-06-23T20:06:50.907Z","ESPORTSTMNT06:2460464"
"2020-06-27T17:24:41.512Z","ESPORTSTMNT02:1394837"
"2023-02-13T23:48:11.740Z","ESPORTSTMNT01:3313670"
"2023-02-09T21:18:05.092Z","ESPORTSTMNT04:2664715"
"2020-04-07T21:11:18.388Z","ESPORTSTMNT05:1430518"
"2022-03-13T10:23:57.861Z","ESPORTSTMNT01:2800149"
"2021-02-15T21:19:28.999Z","ESPORTSTMNT03:1751694"
"2022-06-09T16:57:19.145Z","ESPORTSTMNT02:2787112"
"2023-07-06T10:36:04.144Z","ESPORTSTMNT02:3217854"
"2023-01-29T18:05:47.535Z","ESPORTSTMNT06:2768513"
"2021-02-06T12:40:36.930Z","ESPORTSTMNT02:1695703"
"2022-06-26T23:58:33.385Z","ESPORTSTMNT03:2797677"
"2022-07-14T14:53:35.372Z","ESPORTSTMNT05:2941871"
"2022-01-25T12:33:23.976Z","ESPORTSTMNT02:2570671"
"2022-06-11T00:06:33.882Z","ESPORTSTMNT02:2788003"
"2021-01-12T20:10:24.763Z","ESPORTSTMNT02:1640143"
"2019-10-26T15:11:04.878Z","ESPORTSTMNT06:1072089"
"2021-03-21T14:12:10.358Z","ESPORTSTMNT02:1725404"
"2021-02-05T17:59:42.453Z","ESPORTSTMNT05:1831485"
"2021-01-30T19:01:59.792Z","ESPORTSTMNT05:1830657"
"2022-07-09T10:08:35.278Z","ESPORTSTMNT03:2830555"
"2022-07-09T00:07:16.492Z","ESPORTSTMNT01:2983822"
"2022-03-06T18:20:04.391Z","ESPORTSTMNT01:2781212"
"2021-01-31T10:22:35.527Z","ESPORTSTMNT01:1723572"
"2023-02-08T20:22:46.339Z","ESPORTSTMNT01:3306226"
"2021-06-14T18:09:00.348Z","ESPORTSTMNT06:1840149"
"2022-07-21T18:04:49.613Z","ESPORTSTMNT06:2530124"
"2021-03-29T16:29:29.837Z","ESPORTSTMNT06:1690250"
"2023-03-01T17:07:02.269Z","ESPORTSTMNT05:3217481"
"2023-07-25T18:50:59.440Z","ESPORTSTMNT03:3195593"
"2019-09-28T15:45:16.064Z","ESPORTSTMNT04:1010548"
"2023-08-11T12:03:08.756Z","ESPORTSTMNT01:3415035"
"2023-07-18T00:15:42.320Z","ESPORTSTMNT03:3191585"
"2022-01-22T11:08:01.717Z","ESPORTSTMNT04:2130020"
"2022-01-29T00:11:48.725Z","ESPORTSTMNT01:2708021"
"2022-08-23T10:05:24.202Z","ESPORTSTMNT04:2451868"
"2023-06-25T20:33:57.431Z","ESPORTSTMNT02:3212436"
"2021-06-17T00:12:52.938Z","ESPORTSTMNT03:1962356"
"2021-02-16T18:07:50.087Z","ESPORTSTMNT03:1762181"
"2020-03-04T08:16:42.088Z","ESPORTSTMNT03:1332603"
"2022-07-11T19:13:20.622Z","ESPORTSTMNT02:2911501"
"2020-02-05T09:17:28.320Z","ESPORTSTMNT01:1302628"
"2021-03-16T09:13:52.932Z","ESPORTSTMNT02:1722861"
"2022-02-27T19:26:05.800Z","ESPORTSTMNT01:2742361"
"2021-09-01T16:10:13.134Z","ESPORTSTMNT04:1880136"
"2022-08-05T17:50:52.739Z","ESPORTSTMNT04:2450140"
"2023-07-16T12:11:01.883Z","ESPORTSTMNT03:3186977"
"2023-06-17T21:04:22.317Z","ESPORTSTMNT01:3380111"
"2023-03-05T17:16:05.325Z","ESPORTSTMNT05:3219555"
"2023-01-24T09:09:56.858Z","ESPORTSTMNT03:3091057"
"2023-08-02T15:03:25.892Z","ESPORTSTMNT04:2689635"
"2022-07-28T16:01:41.481Z","ESPORTSTMNT06:2541177"
"2021-01-26T17:25:02.611Z","ESPORTSTMNT01:1721721"
"2022-10-05T00:04:15.452Z","ESPORTSTMNT02:3043758"
"2021-03-04T14:56:43.647Z","ESPORTSTMNT04:1570204"
"2022-07-06T15:02:55.681Z","ESPORTSTMNT04:2411068"
"2022-06-21T16:26:46.288Z","ESPORTSTMNT03:2783402"
"2021-03-14T14:16:38.927Z","ESPORTSTMNT04:1600500"
"2022-07-09T17:24:32.408Z","ESPORTSTMNT05:2940485"
"2022-10-20T22:04:20.544Z","ESPORTSTMNT02:3048354"
"2023-06-17T20:08:35.560Z","ESPORTSTMNT01:3379104"
"2022-03-09T21:07:37.610Z","ESPORTSTMNT01:2772793"
"2023-02-13T05:59:58.427Z","ESPORTSTMNT02:3148241"
"2019-12-07T05:14:48.257Z","ESPORTSTMNT02:1210794"
"2023-03-20T01:17:25.367Z","ESPORTSTMNT06:2774953"
"2021-09-04T17:14:29.326Z","ESPORTSTMNT01:2240499"
"2022-07-21T18:55:21.248Z","ESPORTSTMNT02:2914518"
"2023-06-30T09:12:19.728Z","ESPORTSTMNT02:3213767"
"2023-07-13T18:11:01.442Z","ESPORTSTMNT06:2818742"
"2023-05-30T17:57:14.967Z","ESPORTSTMNT03:3158833"
"2023-03-04T21:58:07.931Z","ESPORTSTMNT03:3118005"
"2022-03-02T18:02:37.430Z","ESPORTSTMNT01:2734273"
"2022-03-31T11:02:41.666Z","ESPORTSTMNT03:2635111"
"2023-06-23T10:07:43.511Z","LPL_A:334849"
"2021-07-11T19:18:34.207Z","ESPORTSTMNT01:2138111"
"2023-03-01T22:58:20.525Z","ESPORTSTMNT02:3170165"
"2022-03-10T18:59:00.007Z","ESPORTSTMNT01:2773219"
"2021-03-11T16:12:40.713Z","ESPORTSTMNT04:1600286"
"2019-10-12T13:31:15.406Z","ESPORTSTMNT06:1061019"
"2023-06-26T00:15:01.537Z","ESPORTSTMNT02:3210544"
"2023-04-16T16:07:01.498Z","ESPORTSTMNT05:3223181"
"2019-07-14T22:59:11.727Z","ESPORTSTMNT03:1125380"
"2022-08-07T16:58:45.013Z","ESPORTSTMNT03:2930600"
"2021-06-22T17:16:42.825Z","ESPORTSTMNT03:2003298"
"2023-01-22T17:26:48.109Z","ESPORTSTMNT03:3087692"
"2023-01-28T01:51:43.270Z","ESPORTSTMNT03:3093213"
"2023-06-06T17:59:36.627Z","ESPORTSTMNT03:3167423"
"2023-08-06T20:02:33.295Z","ESPORTSTMNT03:3200613"
"2020-03-13T15:05:43.497Z","ESPORTSTMNT04:1140095"
"2023-02-15T19:57:33.780Z","ESPORTSTMNT01:3316205"
"2023-06-20T16:04:01.600Z","ESPORTSTMNT01:3382498"
"2021-03-06T08:03:05.685Z","ESPORTSTMNT01:1884406"
"2021-08-01T11:11:28.617Z","ESPORTSTMNT03:2072360"
"2022-09-30T04:03:25.060Z","ESPORTSTMNT02:3042003"
"2020-08-09T14:55:41.626Z","ESPORTSTMNT05:1530426"
"2023-02-22T21:37:12.809Z","ESPORTSTMNT05:3218341"
"2021-08-03T18:48:27.371Z","ESPORTSTMNT03:2053224"
"2022-06-14T00:53:47.276Z","ESPORTSTMNT02:2789858"
"2022-06-22T17:16:44.358Z","ESPORTSTMNT06:2460358"
"2020-06-14T19:18:24.262Z","ESPORTSTMNT04:1220970"
"2019-10-15T15:59:17.466Z","ESPORTSTMNT06:1071398"
"2023-07-25T15:02:27.279Z","ESPORTSTMNT04:2691159"
"2022-08-07T17:11:22.680Z","ESPORTSTMNT04:2470399"
"2021-01-31T14:21:19.251Z","ESPORTSTMNT05:1820738"
"2023-03-14T21:25:11.493Z","ESPORTSTMNT06:2775662"
"2022-04-15T12:18:03.968Z","ESPORTSTMNT03:2638018"
"2023-02-07T08:18:06.198Z","ESPORTSTMNT01:3305355"
"2023-02-17T22:11:13.648Z","ESPORTSTMNT02:3151543"
"2019-08-09T09:50:45.826Z","ESPORTSTMNT02:1101589"
"2020-08-14T10:45:09.747Z","ESPORTSTMNT03:1430736"
"2022-08-06T12:59:34.360Z","ESPORTSTMNT04:2450203"
"2022-02-15T09:08:58.778Z","ESPORTSTMNT03:2563786"
"2023-08-06T18:43:41.093Z","ESPORTSTMNT04:2691904"
"2020-06-25T11:47:51.637Z","ESPORTSTMNT02:1383977"
"2023-07-17T21:01:22.336Z","ESPORTSTMNT03:3191547"
"2021-03-04T17:52:47.005Z","ESPORTSTMNT01:1883364"
"2023-03-16T18:56:41.500Z","ESPORTSTMNT03:3130372"
"2020-08-22T11:06:40.365Z","ESPORTSTMNT03:1432046"
"2023-03-07T20:12:10.106Z","ESPORTSTMNT03:3121319"
"2022-06-16T17:12:00.654Z","ESPORTSTMNT05:2790038"
"2022-03-06T21:15:22.994Z","ESPORTSTMNT01:2771362"
"2023-06-16T11:27:47.091Z","ESPORTSTMNT01:3378161"
"2019-11-10T14:49:02.937Z","ESPORTSTMNT06:1072517"
"2023-07-12T18:10:26.041Z","ESPORTSTMNT06:2819664"
"2022-07-23T18:27:40.566Z","ESPORTSTMNT06:2540411"
"2021-02-10T19:57:33.616Z","ESPORTSTMNT05:1831990"
"2022-01-28T02:20:42.886Z","ESPORTSTMNT01:2697976"
"2019-05-14T13:48:59.333Z","ESPORTSTMNT01:1121475"
"2023-02-19T21:10:52.106Z","ESPORTSTMNT01:3317970"
"2023-02-16T19:25:21.642Z","ESPORTSTMNT04:2666078"
"2020-01-25T18:01:47.561Z","ESPORTSTMNT05:1390249"
"2021-08-29T16:21:00.887Z","ESPORTSTMNT06:1881436"
"2023-07-09T18:10:28.531Z","ESPORTSTMNT01:3394829"
"2021-01-13T11:56:00.361Z","ESPORTSTMNT01:1690580"
"2021-07-07T20:06:52.224Z","ESPORTSTMNT01:2146215"
"2022-08-12T11:59:40.175Z","ESPORTSTMNT04:2450994"
"2022-02-01T19:05:33.824Z","ESPORTSTMNT02:2573626"
"2023-03-31T18:01:16.984Z","ESPORTSTMNT04:2672436"
"2021-07-17T15:08:19.873Z","ESPORTSTMNT05:2060409"
"2022-06-15T17:58:58.914Z","ESPORTSTMNT02:2820461"
"2023-02-09T06:12:32.009Z","ESPORTSTMNT01:3307389"
"2022-08-11T16:05:04.128Z","ESPORTSTMNT04:2470939"
"2021-03-18T17:35:11.353Z","ESPORTSTMNT05:1860669"
"2020-08-02T09:00:56.785Z","ESPORTSTMNT01:1436576"
"2021-08-02T17:00:31.307Z","ESPORTSTMNT03:2052784"
"2023-08-24T10:29Z","ESPORTSTMNT01:3417325"
"2022-01-27T19:20:42.443Z","ESPORTSTMNT04:2130311"
"2023-04-04T08:11:03.265Z","ESPORTSTMNT01:3340302"
"2023-02-23T20:59:42.286Z","ESPORTSTMNT02:3160700"
"2023-07-03T11:03:55.082Z","ESPORTSTMNT02:3217499"
"2022-02-13T15:12:51.657Z","ESPORTSTMNT03:2562700"
"2021-02-04T08:06:09.065Z","ESPORTSTMNT05:1831202"
"2020-06-26T12:34:18.196Z","ESPORTSTMNT02:1394402"
"2023-05-28T04:53:58.770Z","ESPORTSTMNT03:3154856"
"2022-02-20T20:36:55.071Z","ESPORTSTMNT03:2547803"
"2020-09-30T07:05:29.688Z","ESPORTSTMNT03:1531493"
"2020-02-29T17:01:55.463Z","ESPORTSTMNT06:1170219"
"2022-08-06T01:43:36.930Z","ESPORTSTMNT02:2930083"
"2023-02-03T16:05:19.726Z","ESPORTSTMNT06:2769777"
"2019-08-02T20:20:00.471Z","ESPORTSTMNT04:990671"
"2023-07-02T07:15:45.232Z","LPL_B:326667"
"2023-06-25T19:21:20.060Z","ESPORTSTMNT02:3210486"
"2022-03-10T02:22:15.104Z","ESPORTSTMNT02:2650506"
"2023-06-11T10:32:35.781Z","ESPORTSTMNT03:3169305"
"2020-02-09T12:51:43.500Z","ESPORTSTMNT01:1294784"
"2023-02-11T22:16:09.072Z","ESPORTSTMNT01:3309869"
"2023-08-11T09:04:40.613Z","ESPORTSTMNT01:3414074"
"2023-03-20T22:05:46.815Z","ESPORTSTMNT01:3328685"
"2020-07-03T18:07:13.241Z","ESPORTSTMNT06:1300305"
"2021-03-09T20:22:37.052Z","ESPORTSTMNT01:1895899"
"2023-03-24T09:13:50.696Z","ESPORTSTMNT01:3331580"
"2020-03-06T08:13:17.768Z","ESPORTSTMNT03:1333724"
"2020-02-15T08:11:53.184Z","ESPORTSTMNT02:1281117"
"2022-02-27T15:10:45.679Z","ESPORTSTMNT04:2170327"
"2020-08-26T18:23:44.917Z","ESPORTSTMNT06:1310568"
"2021-10-03T16:05:58.722Z","ESPORTSTMNT02:2260146"
"2022-03-15T02:05:22.723Z","ESPORTSTMNT02:2661155"
"2023-06-29T19:02:59.455Z","ESPORTSTMNT04:2687421"
"2021-07-08T20:09:09.937Z","ESPORTSTMNT01:2146819"
"2022-06-20T17:03:37.155Z","ESPORTSTMNT03:2792658"
"2022-06-24T14:59:19.226Z","ESPORTSTMNT06:2470530"
"2023-08-28T16:42Z","ESPORTSTMNT05:3241589"
"2022-05-30T17:22:26.222Z","ESPORTSTMNT01:2905132"
"2022-07-13T00:55:26.009Z","ESPORTSTMNT05:2941277"
"2021-03-20T18:08:26.106Z","ESPORTSTMNT02:1725136"
"2022-03-22T08:06:06.835Z","ESPORTSTMNT02:2673250"
"2023-06-12T20:07:00.989Z","ESPORTSTMNT01:3371264"
"2022-02-12T16:06:47.485Z","ESPORTSTMNT06:2190291"
"2023-08-26T12:19Z","ESPORTSTMNT01:3417445"
"2020-07-03T16:52:31.888Z","ESPORTSTMNT06:1270261"
"2022-06-01T01:22:00.499Z","ESPORTSTMNT01:2905632"
"2020-02-27T12:32:00.041Z","ESPORTSTMNT02:1296263"
"2022-06-24T06:10:39.221Z","ESPORTSTMNT03:2785619"
"2023-07-15T12:07:38.680Z","LPL_B:329848"
"2019-12-07T01:19:24.764Z","ESPORTSTMNT02:1210782"
"2022-02-26T10:28:00.221Z","ESPORTSTMNT03:2590082"
"2021-03-09T21:01:23.871Z","ESPORTSTMNT01:1895935"
"2023-02-23T21:05:22.176Z","ESPORTSTMNT02:3160707"
"2020-04-05T11:57:59.017Z","ESPORTSTMNT02:1333791"
"2023-03-03T05:07:00.160Z","ESPORTSTMNT03:3114237"
"2021-08-23T00:11:20.615Z","ESPORTSTMNT03:2094056"
"2021-06-10T19:02:40.167Z","ESPORTSTMNT05:1981107"
"2022-01-29T15:35:22.608Z","ESPORTSTMNT05:2520343"
"2022-08-05T23:00:12.724Z","ESPORTSTMNT01:3081567"
"2023-08-22T17:12Z","ESPORTSTMNT05:3241498"
"2022-03-09T11:10:01.052Z","ESPORTSTMNT01:2782634"
"2023-08-24T17:34Z","ESPORTSTMNT05:3240512"
"2023-07-15T07:18:12.057Z","LPL_B:328832"
"2020-05-11T11:07:48.475Z","ESPORTSTMNT04:1210002"
"2023-03-10T05:58:39.965Z","ESPORTSTMNT03:3123546"
"2022-07-29T11:12:48.860Z","ESPORTSTMNT03:2884218"
"2022-06-28T08:06:58.788Z","ESPORTSTMNT03:2798500"
"2023-01-29T07:06:18.722Z","ESPORTSTMNT03:3093557"
"2021-06-30T08:06:23.427Z","ESPORTSTMNT03:1997140"
"2022-06-24T19:56:53.607Z","ESPORTSTMNT03:2796037"
"2021-02-24T23:58:09.892Z","ESPORTSTMNT03:1756975"
"2021-07-31T22:00:11.556Z","ESPORTSTMNT03:2072234"
"2023-07-11T21:06:00.356Z","ESPORTSTMNT03:3183271"
"2023-07-02T09:06:03.964Z","ESPORTSTMNT02:3218210"
"2021-07-08T21:10:44.247Z","ESPORTSTMNT01:2146850"
"2022-07-11T23:00:33.819Z","ESPORTSTMNT01:2984402"
"2023-08-06T18:04:02.056Z","ESPORTSTMNT04:2689888"
"2021-04-10T22:06:54.964Z","ESPORTSTMNT03:1826045"
"2023-02-05T06:08:56.400Z","ESPORTSTMNT03:3099980"
"2022-07-14T20:50:59.686Z","ESPORTSTMNT05:2941998"
"2021-03-10T20:15:56.595Z","ESPORTSTMNT01:1886596"
"2023-01-24T20:32:26.117Z","ESPORTSTMNT04:2663324"
"2021-02-20T21:56:46.825Z","ESPORTSTMNT03:1765027"
"2021-06-19T11:10:22.479Z","ESPORTSTMNT06:1830463"
"2022-02-07T19:11:07.040Z","ESPORTSTMNT02:2556955"
"2021-04-03T00:32:32.155Z","ESPORTSTMNT03:1813890"
"2023-08-01T16:05:30.507Z","ESPORTSTMNT04:2689599"
"2023-03-07T19:06:41.311Z","ESPORTSTMNT03:3121290"
"2020-02-18T02:31:28.012Z","ESPORTSTMNT02:1292006"
"2021-08-08T17:00:19.605Z","ESPORTSTMNT03:2055249"
"2023-03-10T00:12:22.698Z","ESPORTSTMNT03:3125447"
"2021-07-19T19:06:30.989Z","ESPORTSTMNT02:2073728"
"2021-07-04T15:05:36.446Z","ESPORTSTMNT01:2144317"
"2021-07-16T09:14:18.379Z","ESPORTSTMNT01:2149425"
"2020-03-01T01:01:30.957Z","ESPORTSTMNT03:1331220"
"2023-03-15T19:35:03.920Z","ESPORTSTMNT03:3131174"
"2020-04-25T19:43:39.774Z","ESPORTSTMNT06:1181036"
"2020-03-10T01:34:21.017Z","ESPORTSTMNT06:1170847"
"2021-08-15T16:33:27.775Z","ESPORTSTMNT06:1881079"
"2020-07-02T14:03:40.875Z","ESPORTSTMNT06:1270203"
"2023-07-30T23:26:30.316Z","ESPORTSTMNT01:3406224"
"2019-07-20T11:58:16.782Z","ESPORTSTMNT03:1128401"
"2022-08-09T08:09:18.082Z","ESPORTSTMNT01:3092691"
"2022-06-16T20:36:01.979Z","ESPORTSTMNT05:2790086"
"2023-06-25T18:47:10.106Z","ESPORTSTMNT01:3388300"
"2021-07-05T17:09:16.778Z","ESPORTSTMNT01:2134597"
"2023-01-22T22:14:13.081Z","ESPORTSTMNT01:3295294"
"2022-06-15T19:42:01.859Z","ESPORTSTMNT02:2820518"
"2022-07-23T10:06:05.010Z","ESPORTSTMNT05:2980571"
"2019-06-09T12:11:40.145Z","ESPORTSTMNT04:970507"
"2021-06-28T19:04:38.763Z","ESPORTSTMNT01:2140935"
"2021-07-17T16:58:43.624Z","ESPORTSTMNT05:2060440"
"2021-07-15T18:15:36.108Z","ESPORTSTMNT05:2060213"
"2019-06-29T17:27:13.607Z","ESPORTSTMNT02:1094925"
"2023-06-17T22:52:36.729Z","ESPORTSTMNT01:3381061"
"2022-07-21T16:45:43.246Z","ESPORTSTMNT02:2914475"
