"gametime","platformgameid","teamid","buildingtype"
"1015085","ESPORTSTMNT01:3340840","200","turret"
"1065842","ESPORTSTMNT01:3338794","100","turret"
"1599404","ESPORTSTMNT04:2210138","200","inhibitor"
"1127334","ESPORTSTMNT03:3194803","100","turret"
"1137028","ESPORTSTMNT01:3399539","200","turret"
"2646332","ESPORTSTMNT03:2790886","100","inhibitor"
"1799697","ESPORTSTMNT03:3170099","100","inhibitor"
"932293","ESPORTSTMNT06:1071575","100","turret"
"1027124","ESPORTSTMNT03:3200605","200","turret"
"921673","ESPORTSTMNT01:2782567","100","turret"
"1422512","ESPORTSTMNT04:1190089","200","turret"
"769946","ESPORTSTMNT03:2569082","100","turret"
"861993","ESPORTSTMNT04:2220024","100","turret"
"999112","ESPORTSTMNT01:3338488","200","turret"
"950184","ESPORTSTMNT03:1752939","200","turret"
"837663","ESPORTSTMNT03:3123481","200","turret"
"655427","ESPORTSTMNT05:2520911","100","turret"
"1193242","ESPORTSTMNT03:3190294","200","turret"
"1063347","ESPORTSTMNT02:3218703","100","turret"
"849937","ESPORTSTMNT02:2830611","100","turret"
"804264","ESPORTSTMNT03:2074131","200","turret"
"1595467","ESPORTSTMNT04:2430234","200","inhibitor"
"1310318","ESPORTSTMNT02:2965320","100","turret"
"841963","ESPORTSTMNT01:1156604","200","turret"
"1435593","ESPORTSTMNT01:3319313","100","turret"
"619527","ESPORTSTMNT02:3220540","200","turret"
"1184975","LPL_B:328629","100","turret"
"1331455","ESPORTSTMNT03:2653642","200","turret"
"955273","ESPORTSTMNT03:2820172","200","turret"
"1101934","ESPORTSTMNT05:3241589","200","turret"
"914850","ESPORTSTMNT03:3093417","100","turret"
"2156101","ESPORTSTMNT02:3226849","100","inhibitor"
"901215","ESPORTSTMNT06:2470530","100","turret"
"693176","ESPORTSTMNT02:1322841","100","turret"
"735068","ESPORTSTMNT03:2007063","100","turret"
"827284","ESPORTSTMNT06:1320691","100","turret"
"1533029","ESPORTSTMNT04:1961041","100","inhibitor"
"1655206","ESPORTSTMNT02:1723052","200","inhibitor"
"1901580","ESPORTSTMNT03:2130182","200","inhibitor"
"1347665","ESPORTSTMNT01:2773342","200","inhibitor"
"892859","ESPORTSTMNT02:2974306","200","turret"
"896483","LPL_A:331304","100","turret"
"803339","ESPORTSTMNT01:3366443","200","turret"
"1653631","ESPORTSTMNT04:2430027","200","inhibitor"
"1778895","ESPORTSTMNT03:1353189","200","inhibitor"
"717531","ESPORTSTMNT06:2570464","200","turret"
"1495094","ESPORTSTMNT03:3123645","100","inhibitor"
"816823","ESPORTSTMNT02:2064198","200","turret"
"804983","ESPORTSTMNT01:3379552","200","turret"
"2045450","ESPORTSTMNT03:3196975","200","inhibitor"
"864849","ESPORTSTMNT06:2773888","200","turret"
"961816","LPL_B:327735","200","turret"
"916318","ESPORTSTMNT03:3141994","100","turret"
"1444206","ESPORTSTMNT02:2914461","200","turret"
"598552","ESPORTSTMNT05:3060382","100","turret"
"764307","ESPORTSTMNT05:2580363","200","turret"
"714126","ESPORTSTMNT02:1080572","200","turret"
"861738","ESPORTSTMNT01:2744995","200","turret"
"1689824","ESPORTSTMNT02:1095026","100","inhibitor"
"2650059","ESPORTSTMNT03:2894062","200","inhibitor"
"1683069","ESPORTSTMNT04:2664918","100","inhibitor"
"841065","ESPORTSTMNT01:1300956","200","turret"
"1007002","ESPORTSTMNT04:2471603","100","turret"
"955724","ESPORTSTMNT02:2578825","100","turret"
"2118221","ESPORTSTMNT02:2912471","100","inhibitor"
"1287414","ESPORTSTMNT01:3316951","200","inhibitor"
"1011011","ESPORTSTMNT01:3405562","200","turret"
"676124","ESPORTSTMNT04:1010356","200","turret"
"1800263","ESPORTSTMNT04:1520465","100","inhibitor"
"826452","ESPORTSTMNT04:2692243","200","turret"
"1235532","ESPORTSTMNT01:3328186","100","inhibitor"
"2114058","ESPORTSTMNT03:3103038","200","inhibitor"
"712615","ESPORTSTMNT01:1721347","200","turret"
"1985409","ESPORTSTMNT06:1310080","100","inhibitor"
"1629800","ESPORTSTMNT01:2707330","200","inhibitor"
"792904","ESPORTSTMNT06:1580308","200","turret"
"949693","ESPORTSTMNT06:2541619","100","turret"
"562575","ESPORTSTMNT03:1552374","100","turret"
"932018","ESPORTSTMNT01:1314148","100","turret"
"891391","ESPORTSTMNT02:2973234","100","turret"
"552017","ESPORTSTMNT02:2883854","100","turret"
"678269","ESPORTSTMNT02:1112232","200","turret"
"1889331","ESPORTSTMNT06:1861095","100","inhibitor"
"954844","ESPORTSTMNT01:2906040","100","turret"
"723340","ESPORTSTMNT04:970528","100","turret"
"765294","ESPORTSTMNT02:3220234","200","turret"
"1082427","ESPORTSTMNT01:1885163","100","turret"
"1977288","ESPORTSTMNT01:2917278","200","inhibitor"
"887840","ESPORTSTMNT01:3407159","100","turret"
"781805","ESPORTSTMNT02:1383967","100","turret"
"971300","ESPORTSTMNT03:1990266","100","turret"
"1611924","ESPORTSTMNT04:2140186","100","inhibitor"
"1689081","ESPORTSTMNT06:1570713","100","inhibitor"
"860680","ESPORTSTMNT04:2411371","100","turret"
"2073197","ESPORTSTMNT05:2940846","100","inhibitor"
"896809","ESPORTSTMNT04:2691692","200","turret"
"808711","ESPORTSTMNT02:2062104","200","turret"
"1803766","ESPORTSTMNT01:1304700","200","inhibitor"
"1834644","ESPORTSTMNT06:1051246","100","inhibitor"
"1676879","ESPORTSTMNT03:2703545","100","inhibitor"
"1620987","ESPORTSTMNT03:3124861","100","inhibitor"
"975217","ESPORTSTMNT03:3183280","200","turret"
"934002","ESPORTSTMNT01:3382780","200","turret"
"839583","ESPORTSTMNT03:3086740","200","turret"
"1491038","ESPORTSTMNT02:2065377","100","inhibitor"
"919712","ESPORTSTMNT05:1400885","200","turret"
"1701519","ESPORTSTMNT05:3090399","200","inhibitor"
"2006568","ESPORTSTMNT04:1250460","200","inhibitor"
"619769","ESPORTSTMNT01:3302781","200","turret"
"688970","ESPORTSTMNT02:1332360","100","turret"
"900463","ESPORTSTMNT05:3217246","200","turret"
"1033628","ESPORTSTMNT03:1755982","200","turret"
"1005145","ESPORTSTMNT04:2670239","200","turret"
"1987334","ESPORTSTMNT05:3223291","200","inhibitor"
"861876","ESPORTSTMNT06:1690405","100","turret"
"919212","ESPORTSTMNT04:1250395","100","turret"
"1612828","ESPORTSTMNT03:3190609","100","inhibitor"
"633490","ESPORTSTMNT01:2138098","200","turret"
"1639115","ESPORTSTMNT01:3322803","200","turret"
"823914","ESPORTSTMNT05:2060856","200","turret"
"1036863","ESPORTSTMNT01:2983256","100","turret"
"893140","ESPORTSTMNT01:2147217","200","turret"
"1634404","ESPORTSTMNT01:1140917","100","turret"
"1441837","ESPORTSTMNT03:2580099","100","inhibitor"
"2133257","ESPORTSTMNT02:2663575","100","inhibitor"
"918214","ESPORTSTMNT01:2745268","100","turret"
"751311","ESPORTSTMNT06:1881106","200","turret"
"684611","ESPORTSTMNT03:2567706","100","turret"
"1161492","ESPORTSTMNT03:1754351","100","turret"
"1023108","ESPORTSTMNT03:2093619","200","turret"
"1028312","ESPORTSTMNT03:1532290","100","turret"
"838287","ESPORTSTMNT01:3324760","200","turret"
"1676915","ESPORTSTMNT02:1733774","200","inhibitor"
"1077282","ESPORTSTMNT01:2905956","100","turret"
"1121377","ESPORTSTMNT02:3150429","100","turret"
"854737","ESPORTSTMNT06:1680179","100","turret"
"1177728","ESPORTSTMNT02:1693334","100","turret"
"910488","ESPORTSTMNT01:3096746","100","turret"
"1769540","ESPORTSTMNT03:2638152","200","inhibitor"
"1491673","ESPORTSTMNT04:2688085","100","inhibitor"
"1586240","ESPORTSTMNT05:1870348","100","inhibitor"
"736596","ESPORTSTMNT03:3169019","200","turret"
"1375334","ESPORTSTMNT01:2745300","200","turret"
"683629","ESPORTSTMNT01:1891301","200","turret"
"2316379","ESPORTSTMNT06:1071259","200","inhibitor"
"2550950","ESPORTSTMNT01:1153105","100","inhibitor"
"591817","ESPORTSTMNT01:3306454","200","turret"
"808719","ESPORTSTMNT03:2631306","200","turret"
"936549","ESPORTSTMNT02:3161506","100","turret"
"642937","ESPORTSTMNT03:2568631","200","turret"
"803210","ESPORTSTMNT06:2190914","200","turret"
"1007498","ESPORTSTMNT01:2902806","100","turret"
"1934578","ESPORTSTMNT03:1991312","100","inhibitor"
"732013","ESPORTSTMNT01:2707756","200","turret"
"2209543","ESPORTSTMNT01:3332469","100","inhibitor"
"1188186","ESPORTSTMNT01:3327386","100","turret"
"917538","ESPORTSTMNT01:2703062","100","turret"
"1451480","ESPORTSTMNT04:2110668","200","inhibitor"
"1254117","ESPORTSTMNT03:2053190","100","turret"
"1032332","ESPORTSTMNT03:2637327","200","turret"
"1119327","ESPORTSTMNT01:3409294","200","turret"
"971227","ESPORTSTMNT04:1130739","200","turret"
"2153350","ESPORTSTMNT05:2520899","200","inhibitor"
"2214640","ESPORTSTMNT03:3200609","200","inhibitor"
"947545","ESPORTSTMNT03:3087218","200","turret"
"738716","ESPORTSTMNT06:1680261","100","turret"
"914480","ESPORTSTMNT03:2003241","200","turret"
"1275377","ESPORTSTMNT02:3163529","100","turret"
"1114930","ESPORTSTMNT03:1760225","100","turret"
"1733102","ESPORTSTMNT01:2810174","200","inhibitor"
"996690","ESPORTSTMNT05:2530986","100","turret"
"1699617","ESPORTSTMNT05:3090543","200","inhibitor"
"1889462","ESPORTSTMNT02:1650114","200","inhibitor"
"1396467","ESPORTSTMNT02:1096967","100","inhibitor"
"2095173","ESPORTSTMNT02:2972619","200","inhibitor"
"1237807","ESPORTSTMNT06:2190797","100","inhibitor"
"1443289","ESPORTSTMNT01:3323946","200","inhibitor"
"955865","ESPORTSTMNT06:2768899","200","turret"
"1085402","ESPORTSTMNT03:1751244","200","turret"
"955753","ESPORTSTMNT01:3402369","100","turret"
"930606","ESPORTSTMNT02:2664192","200","turret"
"891631","ESPORTSTMNT04:2687307","200","turret"
"1438954","ESPORTSTMNT05:3223046","100","inhibitor"
"680680","ESPORTSTMNT02:2556364","200","turret"
"1726641","ESPORTSTMNT03:2655145","100","inhibitor"
"1661824","ESPORTSTMNT05:2952498","200","inhibitor"
"1464633","ESPORTSTMNT01:2250277","200","inhibitor"
"1829904","ESPORTSTMNT03:2566789","100","inhibitor"
"2367648","ESPORTSTMNT02:3217450","200","inhibitor"
"1139829","ESPORTSTMNT01:3378732","200","turret"
"1278636","ESPORTSTMNT03:2102764","200","turret"
"993571","ESPORTSTMNT01:1432354","200","turret"
"2280079","ESPORTSTMNT01:2702184","100","inhibitor"
"2356691","ESPORTSTMNT03:3167423","200","inhibitor"
"1617056","ESPORTSTMNT04:2688068","200","turret"
"984703","ESPORTSTMNT03:2051093","100","turret"
"1009815","ESPORTSTMNT02:3218509","100","turret"
"1196514","ESPORTSTMNT05:2520449","100","turret"
"893295","ESPORTSTMNT02:3219475","200","turret"
"1068214","ESPORTSTMNT04:1570227","200","turret"
"1460736","ESPORTSTMNT01:2240501","200","inhibitor"
"747067","ESPORTSTMNT02:2965255","200","turret"
"888727","ESPORTSTMNT01:1690563","200","turret"
"1056296","ESPORTSTMNT03:2885194","100","turret"
"1947074","ESPORTSTMNT01:2702297","100","inhibitor"
"1504552","ESPORTSTMNT01:3383758","100","inhibitor"
"2051542","ESPORTSTMNT01:1691379","100","inhibitor"
"1883506","ESPORTSTMNT01:2915790","200","inhibitor"
"787085","ESPORTSTMNT02:2779238","100","turret"
"856565","ESPORTSTMNT04:2090300","100","turret"
"1252642","ESPORTSTMNT01:1432144","200","turret"
"1599886","ESPORTSTMNT06:1230032","100","turret"
"1189710","ESPORTSTMNT03:1143975","100","turret"
"734410","ESPORTSTMNT06:2530557","200","turret"
"777192","ESPORTSTMNT03:1813217","200","turret"
"918613","ESPORTSTMNT01:2250389","100","turret"
"1997203","ESPORTSTMNT02:1733887","200","inhibitor"
"481342","ESPORTSTMNT03:2542253","100","turret"
"1484666","ESPORTSTMNT02:1721438","100","turret"
"1081119","ESPORTSTMNT02:1685449","100","turret"
"1856234","ESPORTSTMNT02:1937482","100","inhibitor"
"1907038","ESPORTSTMNT01:2146813","200","inhibitor"
"834739","ESPORTSTMNT03:3099086","100","turret"
"1097574","ESPORTSTMNT03:1961570","100","turret"
"812210","ESPORTSTMNT03:1760926","100","turret"
"1242626","ESPORTSTMNT03:2796287","100","inhibitor"
"1184603","ESPORTSTMNT01:2745429","200","turret"
"1491767","ESPORTSTMNT01:3321528","100","inhibitor"
"946922","ESPORTSTMNT03:1413694","100","turret"
"901451","ESPORTSTMNT04:2687192","200","turret"
"757533","ESPORTSTMNT02:2553919","200","turret"
"623002","ESPORTSTMNT03:3164896","200","turret"
"1256665","ESPORTSTMNT03:2655177","100","turret"
"880854","ESPORTSTMNT06:1550181","200","turret"
"869221","ESPORTSTMNT01:2781915","200","turret"
"923688","ESPORTSTMNT03:2101786","200","turret"
"2407845","ESPORTSTMNT01:1303904","200","inhibitor"
"2143180","ESPORTSTMNT01:1732359","200","inhibitor"
"745980","ESPORTSTMNT03:3096185","100","turret"
"1786812","ESPORTSTMNT04:2672409","200","inhibitor"
"1166667","ESPORTSTMNT03:1551821","100","turret"
"920721","ESPORTSTMNT05:3223398","100","turret"
"894997","ESPORTSTMNT03:3186862","100","turret"
"1631445","ESPORTSTMNT02:2440830","100","inhibitor"
"1832783","ESPORTSTMNT01:2773308","100","inhibitor"
"1524800","ESPORTSTMNT01:1291470","200","turret"
"905574","ESPORTSTMNT06:1840165","200","turret"
"867508","ESPORTSTMNT06:2773263","100","turret"
"926653","ESPORTSTMNT02:2071428","100","turret"
"2362780","ESPORTSTMNT01:1370789","100","inhibitor"
"870728","ESPORTSTMNT02:2830073","100","turret"
"1936066","ESPORTSTMNT06:2816627","100","inhibitor"
"1427648","ESPORTSTMNT01:2147528","200","inhibitor"
"671686","ESPORTSTMNT03:2055019","100","turret"
"1914428","ESPORTSTMNT02:3222073","100","inhibitor"
"1906248","ESPORTSTMNT05:1831456","100","inhibitor"
"1464703","ESPORTSTMNT02:3212674","200","turret"
"919935","ESPORTSTMNT03:3186086","200","turret"
"1480412","ESPORTSTMNT05:2980898","100","turret"
"2072026","ESPORTSTMNT06:2777089","200","inhibitor"
"1076469","ESPORTSTMNT01:2695465","200","turret"
"958863","ESPORTSTMNT04:1250455","100","turret"
"654148","ESPORTSTMNT01:2690882","100","turret"
"918677","ESPORTSTMNT02:2974101","200","turret"
"1057617","ESPORTSTMNT01:3369472","100","turret"
"749092","ESPORTSTMNT05:3220355","200","turret"
"1009549","ESPORTSTMNT03:2543629","200","turret"
"860549","ESPORTSTMNT02:2556267","200","turret"
"918442","ESPORTSTMNT06:2819370","100","turret"
"1562263","ESPORTSTMNT05:1530174","200","inhibitor"
"991447","ESPORTSTMNT03:3090050","100","turret"
"1206857","ESPORTSTMNT06:2819344","100","turret"
"1552359","ESPORTSTMNT02:3141756","200","inhibitor"
"575753","ESPORTSTMNT01:1431418","100","turret"
"777626","ESPORTSTMNT04:1130229","100","turret"
"974796","ESPORTSTMNT02:2555453","100","turret"
"810851","ESPORTSTMNT03:2075262","200","turret"
"984599","ESPORTSTMNT04:2689363","100","turret"
"1194855","ESPORTSTMNT03:2796264","200","turret"
"1438862","ESPORTSTMNT02:3221069","200","inhibitor"
"1763327","ESPORTSTMNT03:1996513","200","inhibitor"
"569466","ESPORTSTMNT04:1130723","100","turret"
"764466","ESPORTSTMNT03:3183219","200","turret"
"894792","ESPORTSTMNT05:2990280","100","turret"
"1275764","ESPORTSTMNT02:2787132","200","turret"
"893764","ESPORTSTMNT02:3165666","200","turret"
"2138631","ESPORTSTMNT01:3399660","100","inhibitor"
"2286473","ESPORTSTMNT01:3340668","200","inhibitor"
"1085549","ESPORTSTMNT02:3217077","100","turret"
"1607170","ESPORTSTMNT01:3402440","100","inhibitor"
"978462","ESPORTSTMNT06:2818560","200","turret"
"2319662","ESPORTSTMNT03:2930511","100","inhibitor"
"1423862","ESPORTSTMNT06:1880146","100","inhibitor"
"2076663","ESPORTSTMNT01:2782479","100","inhibitor"
"1434279","ESPORTSTMNT01:3384719","200","inhibitor"
"1775072","ESPORTSTMNT02:1731033","200","inhibitor"
"981718","ESPORTSTMNT01:2704885","200","turret"
"1070049","ESPORTSTMNT03:2894199","200","turret"
"1746878","ESPORTSTMNT02:2553806","200","inhibitor"
"1201092","ESPORTSTMNT01:1144352","200","turret"
"2302603","ESPORTSTMNT06:1880097","100","inhibitor"
"1806622","ESPORTSTMNT03:2053949","100","inhibitor"
"1503237","ESPORTSTMNT01:1134154","200","inhibitor"
"594605","ESPORTSTMNT03:2003195","200","turret"
"755637","ESPORTSTMNT02:1115863","100","turret"
"1450808","ESPORTSTMNT02:3210080","100","inhibitor"
"758822","ESPORTSTMNT03:3184758","200","turret"
"842766","ESPORTSTMNT06:1170778","100","turret"
"1695271","ESPORTSTMNT03:3115179","100","inhibitor"
"1075054","ESPORTSTMNT06:1720393","100","turret"
"945594","ESPORTSTMNT03:2658136","100","turret"
"1049793","ESPORTSTMNT03:3192747","200","turret"
"873411","ESPORTSTMNT05:2560082","100","turret"
"893482","ESPORTSTMNT06:2540892","200","turret"
"1078977","ESPORTSTMNT02:2060979","200","turret"
"1056804","ESPORTSTMNT06:2260423","200","turret"
"943259","ESPORTSTMNT04:970507","100","turret"
"985642","ESPORTSTMNT04:2672214","100","turret"
"1020279","ESPORTSTMNT05:3060547","200","turret"
"2059036","LPL_A:331757","100","inhibitor"
"1191900","ESPORTSTMNT06:1180914","100","inhibitor"
"921043","ESPORTSTMNT01:3379743","100","turret"
"1845368","ESPORTSTMNT01:3412245","100","inhibitor"
"2526855","ESPORTSTMNT04:2694222","200","inhibitor"
"1751390","ESPORTSTMNT01:1895490","200","inhibitor"
"1658410","ESPORTSTMNT02:3162662","200","inhibitor"
"1456506","ESPORTSTMNT03:3094238","100","inhibitor"
"1176305","ESPORTSTMNT02:3168645","100","turret"
"1150880","ESPORTSTMNT01:1894711","100","turret"
"982861","ESPORTSTMNT02:3166555","200","turret"
"837985","ESPORTSTMNT03:1414259","100","turret"
"1331559","ESPORTSTMNT03:3117841","100","inhibitor"
"925644","ESPORTSTMNT01:3302753","200","turret"
"1775240","ESPORTSTMNT01:3411210","200","inhibitor"
"1986457","ESPORTSTMNT02:1091308","200","inhibitor"
"2172543","ESPORTSTMNT01:3325513","200","inhibitor"
"2190054","ESPORTSTMNT02:1810482","200","inhibitor"
"1947027","ESPORTSTMNT02:3217355","100","inhibitor"
"859946","ESPORTSTMNT02:3152343","200","turret"
"1456612","ESPORTSTMNT01:2983089","200","inhibitor"
"630414","ESPORTSTMNT01:3379605","200","turret"
"1452032","ESPORTSTMNT03:1128150","200","inhibitor"
"1949982","ESPORTSTMNT04:2411452","200","inhibitor"
"1444305","ESPORTSTMNT01:3340199","100","turret"
"1018140","ESPORTSTMNT03:1531302","200","turret"
"954270","ESPORTSTMNT02:3163544","200","turret"
"930929","ESPORTSTMNT03:2799847","200","turret"
"1780650","ESPORTSTMNT01:3404886","200","inhibitor"
"811303","ESPORTSTMNT04:2673551","200","turret"
"1167979","ESPORTSTMNT05:2990059","200","turret"
"878445","ESPORTSTMNT06:1580964","200","turret"
"1220225","ESPORTSTMNT03:2799562","200","turret"
"960043","ESPORTSTMNT02:2071349","200","turret"
"829211","ESPORTSTMNT05:1400560","100","turret"
"890448","ESPORTSTMNT01:1435111","200","turret"
"2029916","ESPORTSTMNT02:3152955","200","inhibitor"
"1450380","ESPORTSTMNT01:2731794","100","inhibitor"
"2119867","ESPORTSTMNT03:2543195","200","inhibitor"
"1710704","ESPORTSTMNT04:2688501","200","inhibitor"
"873547","ESPORTSTMNT01:1885516","200","turret"
"1027766","ESPORTSTMNT05:2780040","100","turret"
"889897","LPL_A:342190","200","turret"
"842233","ESPORTSTMNT05:2530486","200","turret"
"951171","ESPORTSTMNT06:2210982","100","turret"
"921474","ESPORTSTMNT01:2145472","100","turret"
"1244810","ESPORTSTMNT03:3124126","200","turret"
"1637179","ESPORTSTMNT02:3212797","200","inhibitor"
"2018607","ESPORTSTMNT03:2885701","200","inhibitor"
"1090373","ESPORTSTMNT01:3387112","100","inhibitor"
"891065","ESPORTSTMNT03:2798127","200","turret"
"1034968","ESPORTSTMNT02:3219092","100","turret"
"2114122","ESPORTSTMNT04:1130643","100","inhibitor"
"919155","ESPORTSTMNT02:3166552","200","turret"
"1523230","ESPORTSTMNT02:2775056","200","inhibitor"
"1125521","ESPORTSTMNT01:1144751","200","turret"
"1047990","ESPORTSTMNT01:3413908","100","turret"
"2353964","ESPORTSTMNT04:2450633","100","inhibitor"
"1827812","ESPORTSTMNT01:2692750","200","inhibitor"
"1096949","ESPORTSTMNT03:3197400","100","turret"
"971035","ESPORTSTMNT05:3060699","200","turret"
"1828668","ESPORTSTMNT03:1672041","100","inhibitor"
"962565","ESPORTSTMNT05:2980875","100","turret"
"1773670","ESPORTSTMNT02:3218325","200","inhibitor"
"676112","ESPORTSTMNT01:2696199","100","turret"
"1018704","ESPORTSTMNT02:1734394","200","turret"
"2265351","ESPORTSTMNT03:2656623","200","inhibitor"
"901798","ESPORTSTMNT02:1413832","100","turret"
"1395254","ESPORTSTMNT06:2820844","200","inhibitor"
"977432","ESPORTSTMNT02:2881992","100","turret"
"780652","ESPORTSTMNT02:3159343","200","turret"
"1922038","ESPORTSTMNT03:1757234","100","inhibitor"
"2003128","ESPORTSTMNT03:2636826","200","inhibitor"
"1474737","ESPORTSTMNT01:2983570","100","inhibitor"
"1332994","ESPORTSTMNT03:1760883","200","turret"
"1850973","ESPORTSTMNT03:2566738","100","inhibitor"
"1445352","ESPORTSTMNT05:3240472","100","inhibitor"
"887459","ESPORTSTMNT06:2820108","100","turret"
"1692496","ESPORTSTMNT02:3042187","200","inhibitor"
"720220","ESPORTSTMNT04:2471610","200","turret"
"2051145","ESPORTSTMNT01:1895899","200","inhibitor"
"1412950","ESPORTSTMNT03:3133280","200","inhibitor"
"2003929","ESPORTSTMNT04:1320015","200","inhibitor"
