"eventtime","platformgameid","gametime","winningteam","blue_level","red_level","blue_cs","red_cs"
"2021-07-04T14:15:03.155Z","ESPORTSTMNT04:1800430","210805","200","16","18","70.0","70.0"
"2023-06-09T09:21:41.546Z","LPL_A:331789","210017","200","18","17","70.0","65.0"
"2022-05-31T00:17:04.992Z","ESPORTSTMNT01:2915328","210032","100","16","17","62.0","55.0"
"2023-07-01T11:34:30.148Z","ESPORTSTMNT02:3218044","210009","100","14","12","51.0","47.0"
"2023-02-23T06:03:21.334Z","ESPORTSTMNT02:3160298","210025","100","16","15","65.0","55.0"
"2021-05-22T14:03:43.220Z","ESPORTSTMNT06:1721057","210928","100","14","16","53.0","57.0"
"2021-01-27T21:20:57.515Z","ESPORTSTMNT04:1481089","210850","100","17","16","62.0","55.0"
"2023-02-16T06:02:08.596Z","ESPORTSTMNT02:3149943","210016","200","18","14","65.0","63.0"
"2020-05-03T11:12:26.998Z","ESPORTSTMNT01:1360861","210763","200","13","17","50.0","68.0"
"2019-06-23T08:17:16.718Z","ESPORTSTMNT02:1081984","210741","200","16","16","67.0","48.0"
"2021-06-19T09:00:03.721Z","ESPORTSTMNT03:1991117","210752","100","16","17","53.0","58.0"
"2021-02-27T15:34:46.354Z","ESPORTSTMNT04:1530511","210817","200","14","15","61.0","56.0"
"2020-06-28T09:12:09.104Z","ESPORTSTMNT02:1385159","210931","100","17","17","60.0","55.0"
"2020-10-16T10:16:57.930Z","ESPORTSTMNT03:1552364","210711","200","17","17","61.0","68.0"
"2019-08-03T21:09:16.380Z","ESPORTSTMNT01:1156097","210389","100","16","14","64.0","42.0"
"2021-07-20T18:00:14.285Z","ESPORTSTMNT02:2074261","210785","100","17","15","72.0","58.0"
"2022-03-19T20:29:39.167Z","ESPORTSTMNT03:2651501","210029","200","14","13","49.0","49.0"
"2022-02-27T23:33:35.899Z","ESPORTSTMNT01:2742551","210027","200","15","15","61.0","59.0"
"2020-04-08T19:52:47.361Z","ESPORTSTMNT06:1180363","210797","200","14","16","54.0","61.0"
"2022-06-30T18:14:32.708Z","ESPORTSTMNT03:2799834","210016","200","16","14","55.0","65.0"
"2022-06-21T22:06:09.318Z","ESPORTSTMNT03:2793774","210024","200","16","16","61.0","60.0"
"2021-09-14T19:42:46.284Z","ESPORTSTMNT04:1880441","210865","100","15","15","62.0","45.0"
"2019-06-29T19:35:32.438Z","ESPORTSTMNT02:1095006","210944","100","14","18","42.0","59.0"
"2022-04-08T00:58:36.872Z","ESPORTSTMNT03:2656838","210024","200","15","15","58.0","61.0"
"2023-03-02T20:26:41.323Z","ESPORTSTMNT02:3171366","210008","100","14","16","55.0","49.0"
"2023-01-25T08:11:51.833Z","ESPORTSTMNT03:3089368","210006","200","16","15","55.0","57.0"
"2023-06-08T06:21:22.222Z","ESPORTSTMNT03:3166869","210013","200","16","17","62.0","66.0"
"2022-07-03T20:33:58.494Z","ESPORTSTMNT04:2430730","210010","100","15","15","63.0","55.0"
"2022-06-07T02:51:57.421Z","ESPORTSTMNT02:2775187","210005","100","18","15","59.0","56.0"
"2021-06-24T16:05:35.699Z","ESPORTSTMNT03:1994880","210987","100","14","12","56.0","40.0"
"2022-02-18T22:55:51.217Z","ESPORTSTMNT03:2546580","210346","100","16","16","58.0","63.0"
"2020-07-26T09:02:38.469Z","ESPORTSTMNT01:1435174","210955","200","17","16","60.0","58.0"
"2021-07-02T08:11:12.855Z","ESPORTSTMNT03:2007536","210902","200","17","18","49.0","72.0"
"2022-03-31T21:15:32.480Z","ESPORTSTMNT03:2655109","210014","100","15","15","58.0","63.0"
"2022-03-19T18:49:58.920Z","ESPORTSTMNT02:2662857","210005","200","17","16","45.0","66.0"
"2019-08-31T17:23:39.342Z","ESPORTSTMNT06:1051067","210823","100","15","15","55.0","55.0"
"2023-03-14T20:59:59.384Z","ESPORTSTMNT01:3322951","210003","100","15","16","50.0","61.0"
"2022-08-05T09:22:39.639Z","ESPORTSTMNT06:2542154","210018","100","17","14","64.0","51.0"
"2021-07-31T08:20:15.205Z","ESPORTSTMNT02:2067512","210122","100","15","16","60.0","59.0"
"2022-08-10T11:34:11.314Z","ESPORTSTMNT01:3082961","210002","100","16","15","60.0","61.0"
"2022-03-07T19:12:13.265Z","ESPORTSTMNT01:2781830","210022","100","16","14","69.0","60.0"
"2023-07-22T11:57:03.517Z","ESPORTSTMNT03:3193957","210022","200","17","17","71.0","56.0"
"2022-03-01T23:08:34.028Z","ESPORTSTMNT01:2743893","210031","100","15","15","60.0","57.0"
"2022-06-08T20:26:05.696Z","ESPORTSTMNT02:2786573","210008","100","17","15","56.0","34.0"
"2022-07-08T02:29:39.365Z","ESPORTSTMNT01:2983627","210013","100","16","17","56.0","68.0"
"2023-03-18T17:25:27.383Z","ESPORTSTMNT01:3329040","210010","100","15","16","57.0","59.0"
"2021-03-11T19:55:59.201Z","ESPORTSTMNT01:1896589","210845","100","13","14","57.0","53.0"
"2022-06-01T01:57:29.252Z","ESPORTSTMNT01:2915679","210002","200","14","14","56.0","47.0"
"2021-02-06T17:08:41.892Z","ESPORTSTMNT02:1686183","210941","200","17","15","61.0","52.0"
"2022-02-02T21:48:32.554Z","ESPORTSTMNT02:2554335","210140","200","16","15","54.0","61.0"
"2022-05-24T00:14:36.075Z","ESPORTSTMNT01:2902765","210016","200","16","17","55.0","51.0"
"2021-06-14T10:45:27.577Z","ESPORTSTMNT02:1938342","210862","100","14","15","58.0","62.0"
"2019-07-26T22:06:37.051Z","ESPORTSTMNT01:1162224","210947","100","13","13","54.0","48.0"
"2023-02-02T20:19:46.975Z","ESPORTSTMNT03:3100382","210007","100","16","15","66.0","60.0"
"2023-06-20T17:04:15.762Z","ESPORTSTMNT01:3384412","210006","200","15","17","60.0","64.0"
"2021-06-17T21:01:59.018Z","ESPORTSTMNT03:1990388","210982","200","14","16","65.0","63.0"
"2020-09-15T20:40:34.429Z","ESPORTSTMNT04:1320029","210861","200","15","14","59.0","50.0"
"2023-01-30T11:44:30.242Z","ESPORTSTMNT03:3094886","210021","200","16","15","58.0","63.0"
"2023-05-14T12:00:11.921Z","ESPORTSTMNT04:2676000","210023","200","15","15","63.0","61.0"
"2022-07-29T06:13:27.933Z","ESPORTSTMNT06:2541302","210024","100","13","13","54.0","54.0"
"2023-04-08T10:06:29.621Z","ESPORTSTMNT01:3344006","210017","100","14","15","54.0","56.0"
"2023-07-23T22:13:13.251Z","ESPORTSTMNT01:3399316","210004","100","16","17","60.0","57.0"
"2022-01-29T16:25:01.574Z","ESPORTSTMNT02:2552109","210929","200","17","14","67.0","55.0"
"2022-06-17T06:14:02.696Z","ESPORTSTMNT02:2830457","210015","100","16","15","58.0","59.0"
"2023-02-01T07:12:38.556Z","ESPORTSTMNT03:3096668","210015","200","13","14","59.0","56.0"
"2021-03-12T16:04:45.422Z","ESPORTSTMNT05:1860184","210757","100","14","17","49.0","70.0"
"2022-01-23T22:26:38.726Z","ESPORTSTMNT01:2706274","210268","100","16","16","54.0","46.0"
"2022-06-24T23:35:26.605Z","ESPORTSTMNT03:2796192","210023","100","13","16","50.0","51.0"
"2021-12-26T10:19:49.261Z","ESPORTSTMNT02:2440830","210569","200","16","14","54.0","54.0"
"2023-07-08T19:30:01.752Z","ESPORTSTMNT06:2820387","210016","100","18","16","69.0","51.0"
"2020-09-12T17:50:54.649Z","ESPORTSTMNT04:1280225","210746","100","14","14","48.0","50.0"
"2023-03-06T12:03:14.190Z","ESPORTSTMNT03:3118662","210031","100","16","16","69.0","58.0"
"2022-02-27T16:28:05.782Z","ESPORTSTMNT01:2742201","210022","100","15","16","63.0","64.0"
"2020-07-04T08:13:51.493Z","ESPORTSTMNT02:1396074","210885","100","17","17","61.0","62.0"
"2023-03-05T04:09:01.145Z","ESPORTSTMNT02:3171791","210021","200","15","14","60.0","62.0"
"2023-06-29T20:41:24.471Z","ESPORTSTMNT04:2688450","210017","100","16","17","57.0","64.0"
"2023-08-04T18:01:50.340Z","ESPORTSTMNT04:2691784","210026","100","16","15","59.0","56.0"
"2019-05-14T10:16:02.632Z","ESPORTSTMNT01:1121449","210252","100","17","15","65.0","56.0"
"2022-08-07T19:17:58.501Z","ESPORTSTMNT03:2930621","210025","100","15","14","57.0","54.0"
"2021-07-24T19:45:02.724Z","ESPORTSTMNT02:2066097","210956","100","16","13","68.0","53.0"
"2023-03-14T20:11:40.386Z","ESPORTSTMNT06:2773671","210027","100","16","16","55.0","52.0"
"2022-07-07T17:24:33.892Z","ESPORTSTMNT01:2966051","210024","200","16","14","62.0","56.0"
"2021-07-07T17:00:01.795Z","ESPORTSTMNT04:1810688","210834","100","17","14","66.0","65.0"
"2021-08-03T09:08:39.115Z","ESPORTSTMNT03:2073036","210685","200","16","17","47.0","60.0"
"2021-02-17T20:09:19.256Z","ESPORTSTMNT03:1762934","210995","100","13","13","48.0","47.0"
"2021-07-08T17:09:56.765Z","ESPORTSTMNT01:2146685","210900","200","16","15","65.0","60.0"
"2021-03-10T20:14:58.730Z","ESPORTSTMNT01:1886589","210890","200","14","15","65.0","47.0"
"2021-04-06T20:25:44.647Z","ESPORTSTMNT03:1815006","210937","100","15","13","52.0","51.0"
"2023-07-29T06:11:27.137Z","ESPORTSTMNT03:3199067","210022","100","17","17","69.0","56.0"
"2023-05-31T20:11:55.845Z","ESPORTSTMNT06:2817490","210028","200","16","15","60.0","46.0"
"2022-08-02T23:09:03.914Z","ESPORTSTMNT06:2541924","210006","200","14","17","60.0","66.0"
"2022-02-03T00:31:21.132Z","ESPORTSTMNT02:2574506","210890","200","13","15","45.0","54.0"
"2021-03-01T17:13:29.621Z","ESPORTSTMNT01:1891243","210954","100","17","18","57.0","64.0"
"2022-01-27T17:05:12.163Z","ESPORTSTMNT01:2697749","210086","200","17","17","55.0","59.0"
"2022-07-14T06:10:10.101Z","ESPORTSTMNT05:2941707","210031","200","16","16","58.0","54.0"
"2022-01-27T03:03:43.311Z","ESPORTSTMNT01:2697669","210553","100","16","17","46.0","64.0"
"2023-03-02T17:12:36.928Z","ESPORTSTMNT02:3169346","210008","100","17","14","60.0","38.0"
"2022-07-31T18:09:05.099Z","ESPORTSTMNT03:2885353","210019","200","16","14","60.0","52.0"
"2020-05-07T17:07:03.981Z","ESPORTSTMNT06:1220007","210849","100","14","16","56.0","48.0"
"2021-06-12T00:37:27.082Z","ESPORTSTMNT02:1937257","210733","100","14","17","62.0","65.0"
"2023-06-06T17:18:25.602Z","ESPORTSTMNT03:3165550","210014","100","15","16","54.0","62.0"
"2022-07-17T09:02:10.634Z","ESPORTSTMNT05:2942826","210007","200","15","15","63.0","58.0"
"2022-03-28T22:15:19.330Z","ESPORTSTMNT03:2654194","210023","100","18","17","65.0","61.0"
"2022-07-24T20:41:16.806Z","ESPORTSTMNT06:2530665","210005","200","16","14","58.0","59.0"
"2022-06-22T17:11:28.735Z","ESPORTSTMNT03:2794305","210028","200","14","17","51.0","62.0"
"2022-08-05T23:51:51.374Z","ESPORTSTMNT01:3091522","210017","200","14","13","49.0","52.0"
"2023-03-02T19:07:01.483Z","ESPORTSTMNT02:3169388","210000","100","15","16","58.0","70.0"
"2021-02-26T19:04:31.253Z","ESPORTSTMNT04:1520410","210872","200","15","16","49.0","58.0"
"2019-07-07T12:05:07.843Z","ESPORTSTMNT06:1020345","210136","100","15","15","64.0","49.0"
"2022-07-29T11:58:08.028Z","ESPORTSTMNT06:2531323","210006","200","16","15","64.0","57.0"
"2023-08-10T10:38:13.248Z","ESPORTSTMNT01:3410923","210026","100","15","15","58.0","48.0"
"2021-02-21T21:08:12.437Z","ESPORTSTMNT03:1755494","210036","100","16","16","53.0","51.0"
"2019-08-03T06:18:35.646Z","ESPORTSTMNT01:1155681","210941","100","15","16","59.0","65.0"
"2023-07-07T08:10:15.313Z","ESPORTSTMNT02:3217904","210030","200","17","15","72.0","60.0"
"2023-07-07T08:10:16.284Z","ESPORTSTMNT02:3217904","211000","200","17","15","72.0","61.0"
"2022-02-08T09:09:49.206Z","ESPORTSTMNT02:2577179","210937","200","16","16","65.0","59.0"
"2021-02-14T16:15:00.989Z","ESPORTSTMNT06:1580331","210852","100","16","16","69.0","70.0"
"2023-07-10T23:52:31.253Z","ESPORTSTMNT03:3180904","210006","200","16","18","66.0","64.0"
"2023-07-16T00:54:36.710Z","ESPORTSTMNT03:3188799","210004","200","15","17","63.0","60.0"
"2023-07-16T00:54:37.707Z","ESPORTSTMNT03:3188799","211000","200","16","17","65.0","60.0"
"2022-07-11T17:15:26.694Z","ESPORTSTMNT02:2881526","210017","200","16","17","63.0","58.0"
"2021-07-20T17:02:01.742Z","ESPORTSTMNT02:2064193","210838","200","15","14","50.0","55.0"
"2023-03-23T20:33:31.251Z","ESPORTSTMNT04:2670285","210022","100","15","16","57.0","64.0"
"2023-03-05T09:18:24.534Z","ESPORTSTMNT03:3119126","210021","100","16","14","65.0","45.0"
"2022-07-20T17:18:23.499Z","ESPORTSTMNT05:2980254","210008","100","15","14","66.0","50.0"
"2023-07-20T17:51:41.050Z","ESPORTSTMNT06:2821251","210005","100","16","16","60.0","62.0"
"2022-06-12T18:32:32.110Z","ESPORTSTMNT02:2789001","210023","100","16","15","55.0","58.0"
"2023-07-29T19:28:32.532Z","ESPORTSTMNT01:3401931","210029","200","16","14","62.0","53.0"
"2021-06-17T16:10:03.028Z","ESPORTSTMNT03:1990173","210972","100","15","14","56.0","55.0"
"2020-03-20T22:05:19.918Z","ESPORTSTMNT01:1313707","210332","100","16","14","53.0","58.0"
"2020-06-27T07:59:34.140Z","ESPORTSTMNT02:1384796","210469","200","12","12","44.0","48.0"
"2023-03-25T02:15:19.650Z","ESPORTSTMNT01:3332796","210020","100","16","14","60.0","49.0"
"2023-07-20T16:11:58.394Z","ESPORTSTMNT06:2823260","210017","100","18","17","71.0","64.0"
"2023-07-08T10:14:07.627Z","ESPORTSTMNT03:3178668","210004","100","16","18","66.0","60.0"
"2022-02-15T18:09:25.004Z","ESPORTSTMNT03:2544083","210039","200","14","15","65.0","53.0"
"2023-07-07T01:57:55.204Z","ESPORTSTMNT03:3178226","210033","100","17","16","68.0","68.0"
"2023-07-13T17:21:21.857Z","ESPORTSTMNT06:2818733","210009","100","16","17","61.0","54.0"
"2022-01-20T04:04:46.891Z","ESPORTSTMNT01:2694317","210641","100","15","16","66.0","61.0"
"2023-05-14T13:01:25.937Z","ESPORTSTMNT04:2676026","210020","200","17","15","69.0","58.0"
"2022-08-13T20:03:03.286Z","ESPORTSTMNT04:2471359","210007","100","17","16","69.0","59.0"
"2022-06-13T19:21:43.963Z","ESPORTSTMNT02:2779334","210024","100","15","16","54.0","61.0"
"2021-09-26T01:52:05.318Z","ESPORTSTMNT02:2210081","210872","200","13","17","57.0","62.0"
"2021-07-20T18:52:05.774Z","ESPORTSTMNT02:2074274","210011","200","16","18","56.0","55.0"
"2022-06-16T11:15:12.324Z","ESPORTSTMNT02:2840060","210009","200","16","15","56.0","53.0"
"2022-02-24T19:19:10.221Z","ESPORTSTMNT03:2569548","210092","100","16","14","67.0","53.0"
"2021-07-12T19:11:57.063Z","ESPORTSTMNT02:2070536","210883","100","13","15","52.0","55.0"
"2022-02-24T21:20:30.722Z","ESPORTSTMNT06:2211080","210172","200","15","16","52.0","66.0"
"2022-02-11T08:10:52.340Z","ESPORTSTMNT02:2558464","210953","200","17","16","64.0","64.0"
"2022-03-20T21:47:37.078Z","ESPORTSTMNT03:2651798","210003","200","16","14","63.0","52.0"
"2021-03-20T16:10:55.058Z","ESPORTSTMNT05:1870887","210900","200","16","16","61.0","60.0"
"2020-01-25T01:53:58.063Z","ESPORTSTMNT02:1270478","210966","100","16","16","63.0","63.0"
"2020-03-02T00:18:22.638Z","ESPORTSTMNT03:1331623","210937","100","15","17","53.0","65.0"
"2021-06-20T15:36:14.793Z","ESPORTSTMNT03:2001830","210967","100","16","15","61.0","55.0"
"2023-03-16T22:17:00.264Z","ESPORTSTMNT01:3325480","210019","100","17","14","63.0","56.0"
"2020-07-25T10:17:19.383Z","ESPORTSTMNT01:1434812","210929","100","14","17","56.0","62.0"
"2021-07-30T15:16:53.277Z","ESPORTSTMNT02:2067429","210244","100","16","16","54.0","65.0"
"2023-07-20T15:03:45.997Z","ESPORTSTMNT06:2823255","210003","100","16","16","61.0","51.0"
"2023-08-06T09:30:51.648Z","LPL_A:343936","210031","100","14","17","65.0","68.0"
"2022-06-15T19:29:10.640Z","ESPORTSTMNT02:2810757","210013","200","15","17","52.0","59.0"
"2021-02-28T14:48:17.470Z","ESPORTSTMNT04:1530571","210766","200","16","15","53.0","56.0"
"2023-07-22T11:05:34.380Z","ESPORTSTMNT02:3222401","210030","100","17","17","64.0","69.0"
"2023-03-31T13:31:05.675Z","ESPORTSTMNT01:3338522","210019","200","16","15","59.0","56.0"
"2023-07-20T17:07:54.682Z","ESPORTSTMNT06:2822258","210028","100","17","16","64.0","63.0"
"2022-07-21T06:14:01.344Z","ESPORTSTMNT05:2990348","210006","200","16","17","59.0","64.0"
"2023-01-26T18:14:39.127Z","ESPORTSTMNT02:3139716","210016","200","15","14","64.0","55.0"
"2019-08-23T10:10:03.823Z","ESPORTSTMNT03:1141045","210073","100","15","17","50.0","61.0"
"2021-02-13T10:22:55.980Z","ESPORTSTMNT02:1698012","210769","200","16","14","61.0","59.0"
"2022-06-23T00:10:29.999Z","ESPORTSTMNT03:2784568","210026","200","15","15","53.0","65.0"
"2020-07-30T17:59:09.559Z","ESPORTSTMNT05:1540064","210788","100","14","17","59.0","60.0"
"2023-01-27T21:36:01.299Z","ESPORTSTMNT02:3141904","210004","200","18","14","57.0","49.0"
"2022-06-02T03:45:37.661Z","ESPORTSTMNT01:2905983","210027","100","15","15","51.0","55.0"
"2022-01-25T21:11:13.083Z","ESPORTSTMNT01:2697165","210322","200","15","16","57.0","64.0"
"2020-03-07T20:16:13.550Z","ESPORTSTMNT06:1170642","210760","200","15","16","56.0","54.0"
"2021-06-29T19:08:01.791Z","ESPORTSTMNT01:2131138","210895","100","15","16","61.0","61.0"
"2022-05-24T00:11:09.129Z","ESPORTSTMNT01:2902760","210023","100","13","13","50.0","46.0"
"2020-02-01T18:23:24.296Z","ESPORTSTMNT04:1130201","210854","100","14","16","56.0","55.0"
"2021-06-09T16:07:21.211Z","ESPORTSTMNT05:1971052","210843","200","15","17","56.0","67.0"
"2020-08-09T13:32:01.982Z","ESPORTSTMNT05:1540447","210868","100","15","13","57.0","48.0"
"2019-08-04T12:10:04.347Z","ESPORTSTMNT01:1166043","210146","100","16","16","65.0","55.0"
"2021-10-05T14:26:47.988Z","ESPORTSTMNT04:1970417","210084","100","16","15","67.0","63.0"
"2023-06-28T19:09:53.165Z","ESPORTSTMNT04:2686330","210031","200","17","17","71.0","65.0"
"2022-06-27T16:28:35.149Z","ESPORTSTMNT03:2798127","210020","100","13","11","53.0","38.0"
"2022-03-04T00:01:32.183Z","ESPORTSTMNT01:2745300","210016","200","17","17","59.0","53.0"
"2020-09-27T09:22:32.654Z","ESPORTSTMNT03:1531172","210555","100","14","16","57.0","62.0"
"2022-07-29T06:11:50.329Z","ESPORTSTMNT06:2531305","210005","100","17","16","69.0","69.0"
"2020-08-20T23:57:00.654Z","ESPORTSTMNT03:1441735","210952","200","16","15","53.0","55.0"
"2023-06-15T18:12:12.338Z","ESPORTSTMNT04:2683284","210008","100","14","16","51.0","56.0"
"2023-03-15T08:54:43.402Z","ESPORTSTMNT03:3131047","210030","200","16","13","67.0","52.0"
"2021-02-20T14:04:33.276Z","ESPORTSTMNT06:1570918","210761","100","15","16","49.0","55.0"
"2020-04-03T17:03:54.480Z","ESPORTSTMNT05:1440414","210826","100","15","14","63.0","47.0"
"2021-07-04T19:21:49.961Z","ESPORTSTMNT01:2144447","210893","100","15","17","66.0","57.0"
"2022-07-06T10:23:14.398Z","ESPORTSTMNT01:2982950","210000","100","17","15","61.0","52.0"
"2019-07-06T09:11:07.968Z","ESPORTSTMNT03:1121621","210726","100","15","14","58.0","45.0"
"2022-03-25T19:56:53.730Z","ESPORTSTMNT06:2260265","210025","100","16","15","62.0","56.0"
"2022-08-04T10:01:19.306Z","ESPORTSTMNT06:2532064","210020","100","15","16","61.0","62.0"
"2021-08-13T11:44:58.402Z","ESPORTSTMNT03:2091954","210915","200","17","16","63.0","62.0"
"2023-06-15T16:13:06.912Z","ESPORTSTMNT04:2685253","210004","100","16","15","51.0","64.0"
"2023-02-06T00:26:55.643Z","ESPORTSTMNT01:3300913","210012","100","17","15","70.0","50.0"
"2023-02-06T00:26:56.631Z","ESPORTSTMNT01:3300913","211000","100","17","15","70.0","50.0"
"2022-01-26T21:17:46.327Z","ESPORTSTMNT04:2140204","210165","100","14","13","63.0","52.0"
"2022-08-17T16:31:28.043Z","ESPORTSTMNT06:2532428","210014","200","13","12","43.0","47.0"
"2021-07-11T12:08:59.339Z","ESPORTSTMNT01:2148222","210903","200","17","15","73.0","52.0"
"2022-05-30T23:13:44.432Z","ESPORTSTMNT02:2781201","210028","200","16","16","58.0","62.0"
"2021-10-09T12:53:14.204Z","ESPORTSTMNT04:1970669","210042","100","15","16","56.0","48.0"
"2021-06-10T10:09:14.119Z","ESPORTSTMNT02:1936296","210879","200","17","14","72.0","56.0"
"2021-04-10T16:23:35.804Z","ESPORTSTMNT03:1826014","210836","100","16","18","66.0","62.0"
"2019-10-13T14:25:36.040Z","ESPORTSTMNT06:1071266","210261","200","16","17","46.0","62.0"
"2020-02-20T14:09:18.096Z","ESPORTSTMNT05:1400505","210072","200","15","15","53.0","40.0"
"2021-08-14T13:54:17.721Z","ESPORTSTMNT06:1860937","210992","100","16","15","67.0","52.0"
"2021-02-25T19:15:55.080Z","ESPORTSTMNT06:1581147","210823","200","14","16","61.0","63.0"
"2023-07-05T17:12:06.331Z","ESPORTSTMNT06:2818203","210027","100","18","14","68.0","48.0"
"2021-07-11T18:17:19.856Z","ESPORTSTMNT01:2138092","210780","100","16","15","56.0","59.0"
"2022-02-05T19:03:52.307Z","ESPORTSTMNT02:2575912","210094","100","15","14","60.0","74.0"
"2020-10-06T08:16:13.039Z","ESPORTSTMNT03:1551799","210344","200","14","14","56.0","46.0"
"2023-07-03T11:19:35.234Z","LPL_B:327843","210003","100","14","15","59.0","55.0"
"2023-07-12T13:21:14.987Z","ESPORTSTMNT02:3220232","210027","200","16","16","61.0","60.0"
"2021-08-20T11:05:30.053Z","ESPORTSTMNT03:2103768","210203","200","15","15","52.0","63.0"
"2023-07-28T22:01:58.261Z","ESPORTSTMNT01:3401625","210002","200","16","14","58.0","44.0"
"2023-04-03T10:57:59.123Z","ESPORTSTMNT01:3339272","210024","200","17","16","62.0","62.0"
"2021-01-23T02:57:16.459Z","ESPORTSTMNT03:1683791","210946","200","15","15","49.0","58.0"
"2022-04-08T21:20:31.520Z","ESPORTSTMNT03:2656962","210028","100","15","15","53.0","49.0"
"2023-08-06T22:05:48.846Z","ESPORTSTMNT01:3410273","210007","100","16","16","65.0","70.0"
"2022-02-03T19:17:44.538Z","ESPORTSTMNT02:2574798","210027","200","16","16","55.0","62.0"
"2020-07-25T13:06:53.017Z","ESPORTSTMNT04:1240425","210742","200","16","14","61.0","53.0"
"2023-03-23T23:32:28.858Z","ESPORTSTMNT01:3331506","210000","200","18","16","66.0","56.0"
"2021-08-14T14:14:23.429Z","ESPORTSTMNT03:2092382","210837","200","14","16","56.0","57.0"
"2021-06-27T22:57:44.980Z","ESPORTSTMNT03:2006647","210869","200","15","17","57.0","67.0"
"2023-06-25T07:19:59.583Z","LPL_A:337010","210000","200","17","16","65.0","54.0"
"2023-06-25T07:20:00.583Z","LPL_A:337010","211000","200","17","16","65.0","54.0"
"2022-02-09T00:01:38.383Z","ESPORTSTMNT02:2557618","210057","200","15","15","44.0","58.0"
"2021-07-16T00:01:53.545Z","ESPORTSTMNT02:2062092","210836","200","16","17","71.0","61.0"
"2023-06-11T06:56:55.893Z","ESPORTSTMNT03:3170253","210027","100","18","16","68.0","54.0"
"2020-06-20T11:13:56.596Z","ESPORTSTMNT05:1520153","210772","200","14","16","51.0","58.0"
